[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
354  0x00012d2d 0x0041392d 4   5    .text   ascii   t~h(
355  0x00012d63 0x00413963 4   5    .text   ascii   tHh\b
356  0x00012d87 0x00413987 4   5    .text   ascii   t$h 
357  0x00012dfe 0x004139fe 4   5    .text   ascii   _^][
358  0x00012e2f 0x00413a2f 4   5    .text   ascii   _^][
359  0x00012e54 0x00413a54 4   5    .text   ascii   _^][
360  0x00012ec0 0x00413ac0 5   7    .text   utf8    3\tL$p
361  0x00012f18 0x00413b18 5   6    .text   ascii   D$\t\n
362  0x00012f24 0x00413b24 4   5    .text   ascii   D$\f
363  0x00012f35 0x00413b35 5   7    .text   utf8    ȉL$8f blocks=Latin Extended-B,Basic Latin
364  0x00012f5b 0x00413b5b 5   7    .text   utf8    3\vS\f
365  0x00012fab 0x00413bab 6   7    .text   ascii   D$ UT\r
366  0x00012fe5 0x00413be5 4   5    .text   ascii   D$$\a
367  0x00012ff9 0x00413bf9 4   5    .text   ascii   ~D$ 
368  0x00013042 0x00413c42 4   5    .text   ascii   D$<S
369  0x0001304f 0x00413c4f 4   5    .text   ascii   D$|\t
370  0x00013094 0x00413c94 4   5    .text   ascii   _^][
371  0x000130db 0x00413cdb 6   7    .text   ascii   Kp_^][
372  0x000130eb 0x00413ceb 5   6    .text   ascii   C0xV4
373  0x00013120 0x00413d20 4   6    .text   utf8    3KK8
374  0x00013153 0x00413d53 4   5    .text   ascii   =d6D
375  0x0001317f 0x00413d7f 4   5    .text   ascii   D4LF
376  0x000131a3 0x00413da3 4   6    .text   utf8    3KS8
377  0x000131c0 0x00413dc0 4   6    .text   utf8    3IC0
378  0x000131f4 0x00413df4 4   5    .text   ascii   \b2D$
379  0x000131fa 0x00413dfa 4   5    .text   ascii   D<LG
380  0x00013263 0x00413e63 4   5    .text   ascii   t&VW
381  0x000132e4 0x00413ee4 4   5    .text   ascii   9L$h
382  0x0001330c 0x00413f0c 4   5    .text   ascii   D$8f
383  0x00013311 0x00413f11 4   5    .text   ascii   D$^f
384  0x0001332e 0x00413f2e 4   5    .text   ascii   5@PC
385  0x00013348 0x00413f48 7   8    .text   ascii   t.;C(r$
386  0x0001335c 0x00413f5c 4   5    .text   ascii   _^][
387  0x000133b6 0x00413fb6 4   5    .text   ascii   _^][
388  0x000133c7 0x00413fc7 6   7    .text   ascii   t&;K(r
389  0x000133da 0x00413fda 4   5    .text   ascii   _^][
390  0x00013414 0x00414014 4   5    .text   ascii   _^][
391  0x0001342e 0x0041402e 4   5    .text   ascii   _^][
392  0x0001343c 0x0041403c 8   9    .text   ascii   D$8f9D$^
393  0x0001356f 0x0041416f 4   6    .text   utf8    ˈD$\e blocks=Spacing Modifier Letters,Basic Latin
394  0x00013575 0x00414175 4   5    .text   ascii   D$\ej
395  0x0001358e 0x0041418e 4   5    .text   ascii   D$\ej
396  0x0001361b 0x0041421b 4   6    .text   utf8    Ѝt$\ blocks=Cyrillic,Basic Latin
397  0x00013638 0x00414238 4   5    .text   ascii   _^][
398  0x00013664 0x00414264 4   5    .text   ascii   _^][
399  0x00013692 0x00414292 5   6    .text   ascii   \bSUVW
400  0x000136c7 0x004142c7 5   7    .text   utf8    EًN$E blocks=Basic Latin,Arabic
401  0x00013741 0x00414341 5   6    .text   ascii   u\r_^]
402  0x00013750 0x00414350 4   5    .text   ascii   _^]3
403  0x00013778 0x00414378 4   5    .text   ascii   QVWh
404  0x00013839 0x00414439 8   9    .text   ascii   up8N,ukj
405  0x00013951 0x00414551 4   5    .text   ascii   t$\fR
406  0x000139fb 0x004145fb 4   5    .text   ascii   -`6D
407  0x00013a7c 0x0041467c 4   5    .text   ascii   u\bRQ
408  0x00013a9f 0x0041469f 4   6    .text   utf8    ̋T$\b blocks=Combining Diacritical Marks,Basic Latin
409  0x00013ae2 0x004146e2 4   5    .text   ascii   SVWh
410  0x00014823 0x00415423 5   6    .text   ascii   D$8h\b
411  0x0001483c 0x0041543c 4   5    .text   ascii   D$8P
412  0x0001485a 0x0041545a 4   5    .text   ascii   D$8j
413  0x00014ee9 0x00415ae9 6   7    .text   ascii   Yt\nj\fV
414  0x00014f5c 0x00415b5c 4   6    .text   utf8    ]Ã}\b blocks=Basic Latin,Latin-1 Supplement
415  0x00014f8b 0x00415b8b 5   6    .text   ascii   t\nj\fV
416  0x00014fc1 0x00415bc1 7   8    .text   ascii   M\f;J\fr\n
417  0x00015051 0x00415c51 4   5    .text   ascii   =q*D
418  0x00015075 0x00415c75 6   7    .text   ascii   u"ht*D
419  0x0001509d 0x00415c9d 4   5    .text   ascii   \rt*D
420  0x000150a3 0x00415ca3 4   5    .text   ascii   \rx*D
421  0x000150a9 0x00415ca9 4   5    .text   ascii   \r|*D
422  0x00015162 0x00415d62 4   5    .text   ascii   Y_^[
423  0x00015178 0x00415d78 7   9    .text   utf8    u\t39l*D
424  0x00015189 0x00415d89 4   5    .text   ascii   =p*D
425  0x000151b1 0x00415db1 4   5    .text   ascii   =t*D
426  0x000151b8 0x00415db8 4   5    .text   ascii   u\bu\a
427  0x000151c2 0x00415dc2 5   6    .text   ascii   \vht*D
428  0x000151d5 0x00415dd5 4   5    .text   ascii   #E\b]
429  0x000152ed 0x00415eed 5   7    .text   utf8    Eܡh*D blocks=Basic Latin,Syriac
430  0x00015304 0x00415f04 4   5    .text   ascii   \rh*D
431  0x00015363 0x00415f63 5   6    .text   ascii   9>t\eV
432  0x000153ad 0x00415fad 4   5    .text   ascii   VPWh
433  0x000153f4 0x00415ff4 4   6    .text   utf8    YYËe blocks=Basic Latin,Latin-1 Supplement
434  0x00015422 0x00416022 4   5    .text   ascii   Y_^[
435  0x000154b0 0x004160b0 6   8    .text   utf8    SVW3ɍ} blocks=Basic Latin,Latin Extended-B
436  0x000154c4 0x004160c4 6   8    .text   utf8    O\b3ɉW\f blocks=Basic Latin,Latin Extended-B
437  0x000154d6 0x004160d6 4   5    .text   ascii   ntel
438  0x000154dd 0x004160dd 5   6    .text   ascii   5ineI
439  0x000154e8 0x004160e8 5   6    .text   ascii   5Genu
440  0x0001550d 0x0041610d 4   5    .text   ascii   S\fuC
441  0x0001551e 0x0041611e 4   5    .text   ascii   t#=`
442  0x0001553a 0x0041613a 4   5    .text   ascii   t\a=p
443  0x00015640 0x00416240 4   5    .text   ascii   _^[3
444  0x000157bb 0x004163bb 5   6    .text   ascii   f9\bu*
445  0x000157c4 0x004163c4 4   6    .text   utf8    ȁ9PE blocks=Latin Extended-B,Basic Latin
446  0x00015804 0x00416404 4   5    .text   ascii   >csm
447  0x0001582e 0x0041642e 4   5    .text   ascii   t\b_3
448  0x000158b0 0x004164b0 5   6    .text   ascii   Y__^[
449  0x00015bd1 0x004167d1 4   6    .text   utf8    3KM\b
450  0x00015c52 0x00416852 5   8    .text   utf8    3IEȋE blocks=Basic Latin,Latin Extended-B
451  0x00015c5b 0x0041685b 4   6    .text   utf8    E̋E\f blocks=Basic Latin,Combining Diacritical Marks
452  0x00015c67 0x00416867 4   6    .text   utf8    EԋE  blocks=Basic Latin,Cyrillic Supplement
453  0x00015d36 0x00416936 6   7    .text   ascii   QQSVWd
454  0x00015de5 0x004169e5 6   7    .text   ascii   u\b;p$u
455  0x00015df5 0x004169f5 4   5    .text   ascii   p$^]
456  0x00015e2d 0x00416a2d 5   6    .text   ascii   H\b3M\f
457  0x00015e91 0x00416a91 5   11   .text   utf16le jjjjj
458  0x00015ec5 0x00416ac5 4   5    .text   ascii   \bSVW
459  0x00015f8c 0x00416b8c 4   5    .text   ascii   8csm
460  0x00015fe3 0x00416be3 4   6    .text   utf8    YYËe blocks=Basic Latin,Latin-1 Supplement
461  0x00016013 0x00416c13 4   5    .text   ascii   Y_^[
462  0x0001602d 0x00416c2d 4   5    .text   ascii   t2VW
463  0x00016037 0x00416c37 4   5    .text   ascii   >csm
464  0x0001608e 0x00416c8e 6   7    .text   ascii   M\b9\bt\f
465  0x000160d4 0x00416cd4 4   5    .text   ascii   ?RCC
466  0x000160dc 0x00416cdc 4   5    .text   ascii   ?MOC
467  0x000160e4 0x00416ce4 4   5    .text   ascii   ?csm
468  0x0001613f 0x00416d3f 4   6    .text   utf8    ̋L$\b blocks=Combining Diacritical Marks,Basic Latin
469  0x000161fe 0x00416dfe 4   6    .text   utf8    u9#ځ blocks=Basic Latin,Arabic
470  0x00016250 0x00416e50 4   5    .text   ascii   H^[_
471  0x00016257 0x00416e57 5   7    .text   utf8    ^[_À9 blocks=Basic Latin,Latin-1 Supplement
472  0x00016355 0x00416f55 4   5    .text   ascii   ^[_3
473  0x00016399 0x00416f99 4   6    .text   utf8    ^[_Ë blocks=Basic Latin,Latin-1 Supplement
474  0x00016418 0x00417018 6   8    .text   utf8    3\nD$\bS
475  0x0001644d 0x0041704d 4   6    .text   utf8    V\v؋\n blocks=Basic Latin,Arabic
476  0x0001648c 0x0041708c 4   5    .text   ascii   ^_[3
477  0x000164c9 0x004170c9 5   7    .text   utf8    ^_[ÍB blocks=Basic Latin,Latin-1 Supplement
478  0x000164d0 0x004170d0 5   7    .text   utf8    ^_[ÍB blocks=Basic Latin,Latin-1 Supplement
479  0x000164e2 0x004170e2 4   5    .text   ascii   E\bSW
480  0x00016530 0x00417130 4   5    .text   ascii   hcsm
481  0x000165a7 0x004171a7 6   7    .text   ascii   3\f8_^]
482  0x000165c8 0x004171c8 4   5    .text   ascii   ]\bVW
483  0x00016698 0x00417298 4   6    .text   utf8    ]ËE\b blocks=Basic Latin,Latin-1 Supplement
484  0x0001669e 0x0041729e 4   5    .text   ascii   8csm
485  0x000166e8 0x004172e8 6   7    .text   ascii   E\f9x\ft
486  0x0001671f 0x0041731f 4   6    .text   utf8    ̋L$\f blocks=Combining Diacritical Marks,Basic Latin
487  0x000168df 0x004174df 5   7    .text   utf8    Ã=  D blocks=Latin-1 Supplement,Basic Latin
488  0x000168f5 0x004174f5 4   5    .text   ascii   5  D
489  0x00016910 0x00417510 4   5    .text   ascii   5  D
490  0x00016923 0x00417523 5   6    .text   ascii   BVj(j
491  0x00016938 0x00417538 4   5    .text   ascii   5  D
492  0x0001694c 0x0041754c 4   5    .text   ascii   5  D
493  0x000169a4 0x004175a4 4   6    .text   utf8    á  D blocks=Latin-1 Supplement,Basic Latin
494  0x000169b6 0x004175b6 4   5    .text   ascii   \r  D
495  0x00016a4a 0x0041764a 4   5    .text   ascii   G\bPQ
496  0x00016aa6 0x004176a6 4   5    .text   ascii   G\bPQ
497  0x00016aaf 0x004176af 4   5    .text   ascii   YYPV
498  0x00016af2 0x004176f2 4   5    .text   ascii   Y_^[
499  0x00016b84 0x00417784 4   5    .text   ascii   Y_^[
500  0x00016baa 0x004177aa 4   5    .text   ascii   u SW
501  0x00016c09 0x00417809 4   5    .text   ascii   t\aWP
502  0x00016c12 0x00417812 4   5    .text   ascii   _^[]
503  0x00016c1c 0x0041781c 4   5    .text   ascii   hSVW
504  0x00016c53 0x00417853 4   5    .text   ascii   ;csm
505  0x00016cc0 0x004178c0 4   5    .text   ascii   ;csm
506  0x00016ce6 0x004178e6 4   5    .text   ascii   u\t9s
507  0x00016d6b 0x0041796b 8   11   .text   utf8    }̉uЁ;csm blocks=Basic Latin,Combining Diacritical Marks,Cyrillic
508  0x00016f2c 0x00417b2c 6   7    .text   ascii   '9w\fv"
509  0x00016f40 0x00417b40 4   5    .text   ascii   u PW
510  0x00016f5c 0x00417b5c 5   6    .text   ascii   ui_^[
511  0x00016fa3 0x00417ba3 4   5    .text   ascii   E\fSP
512  0x00016fec 0x00417bec 6   7    .text   ascii   9x\btFW
513  0x00016fff 0x00417bff 5   6    .text   ascii   9p\bt3
514  0x00017005 0x00417c05 4   5    .text   ascii   ;MOC
515  0x0001700d 0x00417c0d 4   5    .text   ascii   ;RCC
516  0x000170b7 0x00417cb7 4   5    .text   ascii   @u)j
517  0x000170c5 0x00417cc5 4   5    .text   ascii   u Qj
518  0x00017107 0x00417d07 5   6    .text   ascii   U\bSVW
519  0x0001718b 0x00417d8b 5   6    .text   ascii   @_^[]
520  0x000171b7 0x00417db7 5   6    .text   ascii   9p u"
521  0x000171bd 0x00417dbd 4   5    .text   ascii   :csm
522  0x000171e1 0x00417de1 5   6    .text   ascii   ft&9q
523  0x0001720a 0x00417e0a 4   5    .text   ascii   9q\fu
524  0x0001722e 0x00417e2e 4   5    .text   ascii   :csm
525  0x00017239 0x00417e39 4   5    .text   ascii   r49z
526  0x0001728d 0x00417e8d 5   6    .text   ascii   @_^[]
527  0x000172e5 0x00417ee5 4   5    .text   ascii   j<h 
528  0x00017302 0x00417f02 4   6    .text   utf8    EЋ}\b blocks=Basic Latin,Cyrillic
529  0x000173ab 0x00417fab 6   7    .text   ascii   9O\fv:k
530  0x000173bb 0x00417fbb 4   5    .text   ascii   ]\f~"
531  0x000173e5 0x00417fe5 4   5    .text   ascii   ;O\fr
532  0x00017421 0x00418021 4   5    .text   ascii   Y_^[
533  0x0001742e 0x0041802e 4   6    .text   utf8    EЋM\f blocks=Basic Latin,Cyrillic
534  0x00017456 0x00418056 4   5    .text   ascii   ?csm
535  0x000174ec 0x004180ec 4   5    .text   ascii   8csm
536  0x000175a2 0x004181a2 4   5    .text   ascii   t0QW
537  0x0001760a 0x0041820a 4   5    .text   ascii   Y_^[
538  0x0001776b 0x0041836b 4   5    .text   ascii   ;A\br
539  0x00017798 0x00418398 4   5    .text   ascii   ;A\br
540  0x000177e7 0x004183e7 4   5    .text   ascii   5\b.D
541  0x00017802 0x00418402 4   5    .text   ascii   \r\b.D
542  0x0001782f 0x0041842f 6   7    .text   ascii   URPQQh
543  0x00017845 0x00418445 6   8    .text   utf8    3ĉD$\bd blocks=Basic Latin,Latin Extended-A
544  0x0001785a 0x0041845a 4   5    .text   ascii   L$,3
545  0x000178ac 0x004184ac 6   8    .text   utf8    _^[ËL$ blocks=Basic Latin,Latin-1 Supplement
546  0x00017920 0x00418520 4   5    .text   ascii   UVWS
547  0x00017932 0x00418532 5   7    .text   utf8    [_^]Ð blocks=Basic Latin,Latin-1 Supplement
548  0x00017957 0x00418557 4   5    .text   ascii   SVWj
549  0x00017969 0x00418569 5   7    .text   utf8    _^[]Ë blocks=Basic Latin,Latin-1 Supplement
550  0x00017972 0x00418572 5   6    .text   ascii   l$\bRQ
551  0x0001798a 0x0041858a 4   5    .text   ascii   QSVW
552  0x000179d2 0x004185d2 6   7    .text   ascii   Wu!j\ah
553  0x000179e7 0x004185e7 5   6    .text   ascii   t\rVVS
554  0x00017a37 0x00418637 4   5    .text   ascii   E\bVW
555  0x00017a85 0x00418685 4   5    .text   ascii   h\b]C
556  0x00017ab2 0x004186b2 4   5    .text   ascii   %lQC
557  0x00017aba 0x004186ba 5   6    .text   ascii   Vh$]C
558  0x00017ac5 0x004186c5 4   5    .text   ascii   h$]C
559  0x00017af5 0x004186f5 5   6    .text   ascii   Vh4]C
560  0x00017afb 0x004186fb 4   5    .text   ascii   h,]C
561  0x00017b00 0x00418700 4   5    .text   ascii   h4]C
562  0x00017b30 0x00418730 5   6    .text   ascii   VhH]C
563  0x00017b36 0x00418736 4   5    .text   ascii   h@]C
564  0x00017b3b 0x0041873b 4   5    .text   ascii   hH]C
565  0x00017b6e 0x0041876e 5   6    .text   ascii   Vh\]C
566  0x00017b74 0x00418774 4   5    .text   ascii   hT]C
567  0x00017b79 0x00418779 4   5    .text   ascii   h\]C
568  0x00017be3 0x004187e3 7   9    .text   utf8    A\b]ËA\b] blocks=Basic Latin,Latin-1 Supplement
569  0x00017c51 0x00418851 6   8    .text   utf8    D$\f^_Ë blocks=Basic Latin,Latin-1 Supplement
570  0x00017ce6 0x004188e6 4   5    .text   ascii   oF f
571  0x00017d42 0x00418942 4   5    .text   ascii   oF f
572  0x00017d9a 0x0041899a 4   5    .text   ascii   oF f
573  0x00017e75 0x00418a75 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
574  0x00017e81 0x00418a81 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
575  0x00017e93 0x00418a93 7   9    .text   utf8    D$\f^_ÍI blocks=Basic Latin,Latin-1 Supplement
576  0x00017ead 0x00418aad 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
577  0x00017f21 0x00418b21 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
578  0x00017f2f 0x00418b2f 7   9    .text   utf8    D$\f^_ÍI blocks=Basic Latin,Latin-1 Supplement
579  0x00017f45 0x00418b45 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
580  0x00017f5f 0x00418b5f 5   6    .text   ascii   D$\f^_
581  0x00018045 0x00418c45 5   6    .text   ascii   D$\f^_
582  0x0001807b 0x00418c7b 4   5    .text   ascii   oV f
583  0x00018080 0x00418c80 4   5    .text   ascii   o^0f
584  0x00018098 0x00418c98 4   5    .text   ascii   of@f
585  0x0001809d 0x00418c9d 4   5    .text   ascii   onPf
586  0x000180a2 0x00418ca2 4   5    .text   ascii   ov`f
587  0x000180a7 0x00418ca7 4   5    .text   ascii   o~pf
588  0x00018120 0x00418d20 5   6    .text   ascii   \aFGIu
589  0x00018131 0x00418d31 6   8    .text   utf8    D$\f^_Í blocks=Basic Latin,Latin-1 Supplement
590  0x00018157 0x00418d57 4   5    .text   ascii   FGIu
591  0x00018183 0x00418d83 5   6    .text   ascii   SVWUj
592  0x00018199 0x00418d99 4   5    .text   ascii   ]_^[
593  0x0001819f 0x00418d9f 4   6    .text   utf8    ]ËL$ blocks=Basic Latin,Latin-1 Supplement
594  0x00018225 0x00418e25 6   7    .text   ascii   ;t$,v-
595  0x00018280 0x00418e80 6   7    .text   ascii   R\f9Q\bu
596  0x000182ae 0x00418eae 10  11   .text   ascii   k\fUQPXY]Y[
597  0x00018311 0x00418f11 6   8    .text   utf8    D$\f^_Ë blocks=Basic Latin,Latin-1 Supplement
598  0x000183a6 0x00418fa6 4   5    .text   ascii   oF f
599  0x00018402 0x00419002 4   5    .text   ascii   oF f
600  0x0001845a 0x0041905a 4   5    .text   ascii   oF f
601  0x00018535 0x00419135 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
602  0x00018541 0x00419141 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
603  0x00018553 0x00419153 7   9    .text   utf8    D$\f^_ÍI blocks=Basic Latin,Latin-1 Supplement
604  0x0001856d 0x0041916d 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
605  0x000185e1 0x004191e1 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
606  0x000185ef 0x004191ef 7   9    .text   utf8    D$\f^_ÍI blocks=Basic Latin,Latin-1 Supplement
607  0x00018605 0x00419205 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
608  0x0001861f 0x0041921f 5   6    .text   ascii   D$\f^_
609  0x00018705 0x00419305 5   6    .text   ascii   D$\f^_
610  0x0001873b 0x0041933b 4   5    .text   ascii   oV f
611  0x00018740 0x00419340 4   5    .text   ascii   o^0f
612  0x00018758 0x00419358 4   5    .text   ascii   of@f
613  0x0001875d 0x0041935d 4   5    .text   ascii   onPf
614  0x00018762 0x00419362 4   5    .text   ascii   ov`f
615  0x00018767 0x00419367 4   5    .text   ascii   o~pf
616  0x000187e0 0x004193e0 5   6    .text   ascii   \aFGIu
617  0x000187f1 0x004193f1 6   8    .text   utf8    D$\f^_Í blocks=Basic Latin,Latin-1 Supplement
618  0x00018817 0x00419417 4   5    .text   ascii   FGIu
619  0x0001891c 0x0041951c 4   5    .text   ascii   Y_^[
620  0x0001892f 0x0041952f 6   7    .text   ascii   j\fh8\aD
621  0x00018973 0x00419573 4   5    .text   ascii   Y_^[
622  0x00018b37 0x00419737 4   5    .text   ascii   u\fQP
623  0x00018cbe 0x004198be 4   5    .text   ascii   u\fQP
624  0x00018ce3 0x004198e3 4   6    .text   utf8    E\b3Ƀ blocks=Basic Latin,Latin Extended-B
625  0x00018f42 0x00419b42 7   8    .text   ascii   <ct\b<st
626  0x00018f88 0x00419b88 4   5    .text   ascii   ct\af
627  0x00018ff7 0x00419bf7 4   6    .text   utf8    3҉N( blocks=Basic Latin,Cyrillic
628  0x00019028 0x00419c28 6   7    .text   ascii   F4_^[]
629  0x0001906d 0x00419c6d 4   6    .text   utf8    3҉N( blocks=Basic Latin,Cyrillic
630  0x00019092 0x00419c92 4   6    .text   utf8    ȋF4f blocks=Latin Extended-B,Basic Latin
631  0x000190b1 0x00419cb1 4   5    .text   ascii   _^[]
632  0x000190f5 0x00419cf5 4   5    .text   ascii   t=Sj
633  0x00019130 0x00419d30 4   7    .text   utf8    N4붋} blocks=Basic Latin,Hangul Syllables
634  0x0001913d 0x00419d3d 5   6    .text   ascii   F4_^[
635  0x00019186 0x00419d86 4   5    .text   ascii   tKSj
636  0x000191bf 0x00419dbf 4   6    .text   utf8    ȋF4f blocks=Latin Extended-B,Basic Latin
637  0x000191cf 0x00419dcf 4   7    .text   utf8    N4먋} blocks=Basic Latin,Hangul Syllables
638  0x000191f3 0x00419df3 4   5    .text   ascii   ~0Sf
639  0x00019223 0x00419e23 5   7    .text   utf8    _[^]Ë blocks=Basic Latin,Latin-1 Supplement
640  0x00019250 0x00419e50 4   6    .text   utf8    _^]Ë blocks=Basic Latin,Latin-1 Supplement
641  0x0001925f 0x00419e5f 4   5    .text   ascii   ~!Sf
642  0x0001926c 0x00419e6c 4   5    .text   ascii   M\bWS
643  0x00019280 0x00419e80 5   7    .text   utf8    _[^]Ë blocks=Basic Latin,Latin-1 Supplement
644  0x0001928a 0x00419e8a 4   6    .text   utf8    Q3\tM
645  0x000192cf 0x00419ecf 4   6    .text   utf8    Q3҉M blocks=Basic Latin,Cyrillic
646  0x000193cf 0x00419fcf 4   5    .text   ascii   w\bSP
647  0x00019541 0x0041a141 10  11   .text   ascii   \t<et\v<Et\aA
648  0x00019595 0x0041a195 4   6    .text   utf8    3ɋE\f blocks=Basic Latin,Latin Extended-B
649  0x000195d4 0x0041a1d4 4   6    .text   utf8    3ɋE\f blocks=Basic Latin,Latin Extended-B
650  0x00019633 0x0041a233 4   5    .text   ascii   U\bSW
651  0x00019645 0x0041a245 4   5    .text   ascii   <8et
652  0x0001965c 0x0041a25c 5   7    .text   utf8    À<8xu blocks=Latin-1 Supplement,Basic Latin
653  0x00019682 0x0041a282 4   6    .text   utf8    _[]Ë blocks=Basic Latin,Latin-1 Supplement
654  0x0001968b 0x0041a28b 4   5    .text   ascii   QSVW
655  0x000196b1 0x0041a2b1 5   6    .text   ascii   Hj\nQP
656  0x000196ff 0x0041a2ff 4   5    .text   ascii   QSVW
657  0x00019728 0x0041a328 5   8    .text   utf8    j\nQP躨 blocks=Basic Latin,CJK Unified Ideographs
658  0x000197a3 0x0041a3a3 5   7    .text   utf8    ^[É^8 blocks=Basic Latin,Latin-1 Supplement
659  0x000198b7 0x0041a4b7 5   7    .text   utf8    ^[É^8 blocks=Basic Latin,Latin-1 Supplement
660  0x000199d3 0x0041a5d3 5   7    .text   utf8    ^[É^8 blocks=Basic Latin,Latin-1 Supplement
661  0x00019c77 0x0041a877 5   6    .text   ascii   Q(t\aR
662  0x00019c9e 0x0041a89e 5   6    .text   ascii   Q(t\aR
663  0x00019cbe 0x0041a8be 6   8    .text   utf8    ÊA1<Fu blocks=Latin-1 Supplement,Basic Latin
664  0x00019ce0 0x0041a8e0 4   5    .text   ascii   <Nu&
665  0x00019ce6 0x0041a8e6 4   6    .text   utf8    j\bZ#
666  0x00019d1e 0x0041a91e 14  15   .text   ascii   <ItC<Lt3<Tt#<h
667  0x00019d36 0x0041a936 5   6    .text   ascii   8hu\f@
668  0x00019d9e 0x0041a99e 4   5    .text   ascii   k<dt
669  0x00019da7 0x0041a9a7 11  12   .text   ascii   <ot\f<ut\b<xt
670  0x00019db3 0x0041a9b3 4   5    .text   ascii   <XuS
671  0x00019dc8 0x0041a9c8 8   9    .text   ascii   A<lt'<tt
672  0x00019dd1 0x0041a9d1 8   9    .text   ascii   <wt\r<zu1
673  0x00019df8 0x0041a9f8 5   6    .text   ascii   8lu\b@
674  0x00019e3b 0x0041aa3b 4   6    .text   utf8    j\bZ#
675  0x00019e5e 0x0041aa5e 4   6    .text   utf8    ^Ãy, blocks=Basic Latin,Latin-1 Supplement
