[Strings]
nth   paddr      vaddr      len size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1     0x000000f0 0x000000f0 4   5            ascii   Rich
2     0x00000200 0x00000200 5   6            ascii   .text
3     0x00000227 0x00000227 7   8            ascii   `.rdata
4     0x0000024f 0x0000024f 6   7            ascii   @.data
5     0x00000278 0x00000278 6   7            ascii   .gfids
6     0x0000029f 0x0000029f 5   6            ascii   @.tls
7     0x000002c8 0x000002c8 5   6            ascii   .rsrc
8     0x000002ef 0x000002ef 7   8            ascii   @.reloc
3126  0x00056931 0x00457531 4   5    .text   ascii   \r\b`N
3127  0x0005694c 0x0045754c 4   5    .text   ascii   \r\b`N
3128  0x00056953 0x00457553 4   6    .text   utf8    \nrыM blocks=Basic Latin,Cyrillic
3129  0x00056986 0x00457586 4   5    .text   ascii   \r\b`N
3130  0x000569cc 0x004575cc 4   6    .text   utf8    EċE\f blocks=Basic Latin,Latin Extended-A
3131  0x00056a12 0x00457612 5   8    .text   utf8    E؉ỦE blocks=Basic Latin,Arabic,Combining Diacritical Marks
3132  0x00056a73 0x00457673 5   6    .text   ascii   ;:\at[
3133  0x00056ac9 0x004576c9 5   8    .text   utf8    M؉MЋM blocks=Basic Latin,Arabic,Cyrillic
3134  0x00056ae6 0x004576e6 8   13   .text   utf8    }؉}ЉM\v}Ј blocks=Basic Latin,Arabic,Cyrillic
3135  0x00056bf6 0x004577f6 5   7    .text   utf8    }\b3ۉ] blocks=Basic Latin,Arabic
3136  0x00056c03 0x00457803 4   5    .text   ascii   uCj\b
3137  0x00056c8d 0x0045788d 5   6    .text   ascii   RVQSW
3138  0x00056d40 0x00457940 4   5    .text   ascii   uC8C
3139  0x00056e93 0x00457a93 4   6    .text   utf8    EȀ<0 blocks=Basic Latin,Latin Extended-B
3140  0x00056eb2 0x00457ab2 4   6    .text   utf8    EȀ<0 blocks=Basic Latin,Latin Extended-B
3141  0x00056f12 0x00457b12 4   6    .text   utf8    EȀ<0 blocks=Basic Latin,Latin Extended-B
3142  0x00056f3c 0x00457b3c 5   6    .text   ascii   :\f0u&
3143  0x00056ffc 0x00457bfc 4   5    .text   ascii   uN8C
3144  0x000570af 0x00457caf 4   5    .text   ascii   \a0G@
3145  0x00057127 0x00457d27 4   5    .text   ascii   :\bt\b
3146  0x000571b7 0x00457db7 4   5    .text   ascii   u98C
3147  0x00057249 0x00457e49 4   5    .text   ascii   u=8C
3148  0x00057381 0x00457f81 4   5    .text   ascii   u?8C
3149  0x000573e2 0x00457fe2 4   5    .text   ascii   u]8C
3150  0x00057409 0x00458009 4   5    .text   ascii   u28C
3151  0x000575e4 0x004581e4 5   6    .text   ascii   :\f0u&
3152  0x000576b2 0x004582b2 4   5    .text   ascii   uN8C
3153  0x00057756 0x00458356 4   5    .text   ascii   \a0G@
3154  0x0005781b 0x0045841b 4   5    .text   ascii   u98C
3155  0x000578af 0x004584af 4   5    .text   ascii   u=8C
3156  0x00057988 0x00458588 4   5    .text   ascii   YPh'
3157  0x000579b8 0x004585b8 4   5    .text   ascii   u>8C
3158  0x00057a75 0x00458675 4   5    .text   ascii   uI8C
3159  0x00057ac2 0x004586c2 5   6    .text   ascii   u\nj\b^
3160  0x00057b5e 0x0045875e 5   6    .text   ascii   0t\r;E
3161  0x00057c4c 0x0045884c 5   6    .text   ascii   :\f:u1
3162  0x00057ce9 0x004588e9 5   6    .text   ascii   9_\fw;
3163  0x00057d22 0x00458922 6   7    .text   ascii   G\f9w\fr
3164  0x00057d98 0x00458998 5   6    .text   ascii   u\f;5\f
3165  0x00057db9 0x004589b9 5   6    .text   ascii   u\bj?P
3166  0x00057eca 0x00458aca 4   5    .text   ascii   uhj\b
3167  0x00057edb 0x00458adb 4   5    .text   ascii   t\v!^
3168  0x00057fed 0x00458bed 4   5    .text   ascii   u5j\b
3169  0x00057ffe 0x00458bfe 4   5    .text   ascii   t\v!^
3170  0x00058047 0x00458c47 4   5    .text   ascii   u\bSW
3171  0x00058061 0x00458c61 5   6    .text   ascii   ]\fWSV
3172  0x000580e1 0x00458ce1 4   5    .text   ascii   7_^t
3173  0x00058106 0x00458d06 4   5    .text   ascii   QQVW
3174  0x0005817c 0x00458d7c 4   6    .text   utf8    E\vE$
3175  0x00058212 0x00458e12 4   6    .text   utf8    E\vM\f
3176  0x00058245 0x00458e45 4   6    .text   utf8    E\vE$
3177  0x000582c6 0x00458ec6 4   7    .text   utf8    ދEĉ0 blocks=Thaana,Basic Latin,Latin Extended-A
3178  0x000582d2 0x00458ed2 4   6    .text   utf8    E\vM\f
3179  0x00058305 0x00458f05 4   6    .text   utf8    E\vE$
3180  0x00058382 0x00458f82 4   6    .text   utf8    E\vM\f
3181  0x000583b5 0x00458fb5 4   6    .text   utf8    E\vE$
3182  0x00058432 0x00459032 4   6    .text   utf8    E\vM\f
3183  0x00058484 0x00459084 4   6    .text   utf8    ʚ;RP blocks=IPA Extensions,Basic Latin
3184  0x0005857e 0x0045917e 4   6    .text   utf8    ʚ;RP blocks=IPA Extensions,Basic Latin
3185  0x00058707 0x00459307 4   6    .text   utf8    E\vE$
3186  0x00058789 0x00459389 4   6    .text   utf8    E\vM\f
3187  0x000587bc 0x004593bc 4   6    .text   utf8    E\vE$
3188  0x0005883e 0x0045943e 4   6    .text   utf8    E\vM\f
3189  0x00058a3d 0x0045963d 4   5    .text   ascii   @_^]
3190  0x00058a4c 0x0045964c 4   5    .text   ascii   E\bQQ
3191  0x00058a97 0x00459697 6   7    .text   ascii   9E$WWV
3192  0x00058acd 0x004596cd 7   9    .text   utf8    tS;ӍJ\b\e blocks=Basic Latin,Cyrillic
3193  0x00058baf 0x004597af 5   7    .text   utf8    #MJ\b=
3194  0x00058bf6 0x004597f6 4   5    .text   ascii   tFVS
3195  0x00058c10 0x00459810 6   7    .text   ascii   t,WW9}
3196  0x00058c19 0x00459819 5   6    .text   ascii   WWVSW
3197  0x00058c7b 0x0045987b 4   7    .text   utf8    u\aP薬 blocks=Basic Latin,CJK Unified Ideographs
3198  0x0005903a 0x00459c3a 5   6    .text   ascii   35p`N
3199  0x00059059 0x00459c59 5   6    .text   ascii   35p`N
3200  0x0005907a 0x00459c7a 5   6    .text   ascii   35p`N
3201  0x0005909b 0x00459c9b 5   6    .text   ascii   35p`N
3202  0x00059136 0x00459d36 5   6    .text   ascii   35p`N
3203  0x00059161 0x00459d61 5   6    .text   ascii   35p`N
3204  0x00059189 0x00459d89 5   6    .text   ascii   35p`N
3205  0x000591a6 0x00459da6 5   6    .text   ascii   35p`N
3206  0x000591c7 0x00459dc7 5   6    .text   ascii   35p`N
3207  0x000591e8 0x00459de8 5   6    .text   ascii   35p`N
3208  0x000591ef 0x00459def 4   5    .text   ascii   u\bt\v
3209  0x0005920e 0x00459e0e 5   6    .text   ascii   35p`N
3210  0x00059235 0x00459e35 5   6    .text   ascii   35p`N
3211  0x00059254 0x00459e54 5   6    .text   ascii   35p`N
3212  0x0005928c 0x00459e8c 5   6    .text   ascii   35p`N
3213  0x000592ab 0x00459eab 5   6    .text   ascii   35p`N
3214  0x000592ca 0x00459eca 5   6    .text   ascii   35p`N
3215  0x000592f4 0x00459ef4 5   6    .text   ascii   35p`N
3216  0x0005931f 0x00459f1f 7   8    .text   ascii   u\f35p`N
3217  0x00059346 0x00459f46 5   6    .text   ascii   35p`N
3218  0x00059368 0x00459f68 5   6    .text   ascii   35p`N
3219  0x00059387 0x00459f87 5   6    .text   ascii   35p`N
3220  0x000593ab 0x00459fab 5   6    .text   ascii   35p`N
3221  0x000593ca 0x00459fca 5   6    .text   ascii   35p`N
3222  0x00059423 0x0045a023 4   5    .text   ascii   \rp`N
3223  0x0005949b 0x0045a09b 4   5    .text   ascii   E\bSV
3224  0x00059783 0x0045a383 7   8    .text   ascii   \ff;U\ft\v
3225  0x000597b1 0x0045a3b1 4   6    .text   utf8    EċE\f blocks=Basic Latin,Latin Extended-A
3226  0x000597f7 0x0045a3f7 5   8    .text   utf8    E؉ỦE blocks=Basic Latin,Arabic,Combining Diacritical Marks
3227  0x00059858 0x0045a458 5   6    .text   ascii   ;:\at_
3228  0x000598b2 0x0045a4b2 5   8    .text   utf8    M؉MЋM blocks=Basic Latin,Arabic,Cyrillic
3229  0x000598cf 0x0045a4cf 8   13   .text   utf8    }؉}ЉM\v}Ј blocks=Basic Latin,Arabic,Cyrillic
3230  0x0005994b 0x0045a54b 4   6    .text   utf8    EċE\f blocks=Basic Latin,Latin Extended-A
3231  0x00059991 0x0045a591 5   8    .text   utf8    E؉ỦE blocks=Basic Latin,Arabic,Combining Diacritical Marks
3232  0x000599f2 0x0045a5f2 5   6    .text   ascii   ;:\at_
3233  0x00059a4c 0x0045a64c 5   8    .text   utf8    M؉MЋM blocks=Basic Latin,Arabic,Cyrillic
3234  0x00059a69 0x0045a669 8   13   .text   utf8    }؉}ЉM\v}Ј blocks=Basic Latin,Arabic,Cyrillic
3235  0x00059adc 0x0045a6dc 5   7    .text   utf8    E\b3ۋ} blocks=Basic Latin,Arabic
3236  0x00059ae9 0x0045a6e9 4   6    .text   utf8    EċE\f blocks=Basic Latin,Latin Extended-A
3237  0x00059b24 0x0045a724 6   9    .text   utf8    X3҉E\vE blocks=Basic Latin,Cyrillic
3238  0x00059b93 0x0045a793 7   8    .text   ascii   _f;\at^f
3239  0x00059bc3 0x0045a7c3 4   5    .text   ascii   _f;A
3240  0x00059bed 0x0045a7ed 5   8    .text   utf8    M؉MЋM blocks=Basic Latin,Arabic,Cyrillic
3241  0x00059c0a 0x0045a80a 8   13   .text   utf8    }؉}ЉM\v}Ј blocks=Basic Latin,Arabic,Cyrillic
3242  0x00059c7f 0x0045a87f 5   7    .text   utf8    E\b3ۋ} blocks=Basic Latin,Arabic
3243  0x00059c8c 0x0045a88c 4   6    .text   utf8    EċE\f blocks=Basic Latin,Latin Extended-A
3244  0x00059cc7 0x0045a8c7 6   9    .text   utf8    X3҉E\vE blocks=Basic Latin,Cyrillic
3245  0x00059d36 0x0045a936 7   8    .text   ascii   _f;\at^f
3246  0x00059d66 0x0045a966 4   5    .text   ascii   _f;A
3247  0x00059d90 0x0045a990 5   8    .text   utf8    M؉MЋM blocks=Basic Latin,Arabic,Cyrillic
3248  0x00059dad 0x0045a9ad 8   13   .text   utf8    }؉}ЉM\v}Ј blocks=Basic Latin,Arabic,Cyrillic
3249  0x00059e2f 0x0045aa2f 4   5    .text   ascii   _,Sj
3250  0x00059e4c 0x0045aa4c 4   5    .text   ascii   F Sj
3251  0x00059e69 0x0045aa69 4   5    .text   ascii   F$Sj
3252  0x00059ea0 0x0045aaa0 4   5    .text   ascii   _^[]
3253  0x00059eb7 0x0045aab7 5   6    .text   ascii   SVWj\v
3254  0x00059f48 0x0045ab48 4   5    .text   ascii   M\fSW
3255  0x00059fca 0x0045abca 4   5    .text   ascii   F@Yf
3256  0x00059fed 0x0045abed 4   5    .text   ascii   SVWP
3257  0x00059ff8 0x0045abf8 4   5    .text   ascii   Yj\vY
3258  0x0005a066 0x0045ac66 4   5    .text   ascii   ;E\fu
3259  0x0005a090 0x0045ac90 6   7    .text   ascii   E\f+E\bV
3260  0x0005a143 0x0045ad43 4   5    .text   ascii   ]\bFj
3261  0x0005a1e9 0x0045ade9 4   7    .text   utf8    M\bP衫 blocks=Basic Latin,CJK Unified Ideographs
3262  0x0005a4fa 0x0045b0fa 4   7    .text   utf8    M\bP萨 blocks=Basic Latin,CJK Unified Ideographs
3263  0x0005a6d1 0x0045b2d1 4   7    .text   utf8    M\bP蹦 blocks=Basic Latin,CJK Unified Ideographs
3264  0x0005a9e2 0x0045b5e2 4   7    .text   utf8    M\bP訣 blocks=Basic Latin,CJK Unified Ideographs
3265  0x0005acf3 0x0045b8f3 4   7    .text   utf8    M\bP藠 blocks=Basic Latin,CJK Unified Ideographs
3266  0x0005b004 0x0045bc04 4   7    .text   utf8    M\bP膝 blocks=Basic Latin,CJK Unified Ideographs
3267  0x0005b1b4 0x0045bdb4 4   5    .text   ascii   Yj\vY
3268  0x0005b1ed 0x0045bded 4   5    .text   ascii   Yj\vY
3269  0x0005b30c 0x0045bf0c 6   7    .text   ascii   }\b9;tC
3270  0x0005b32a 0x0045bf2a 5   6    .text   ascii   f9\at\b
3271  0x0005b347 0x0045bf47 5   6    .text   ascii   t\vVWP
3272  0x0005b382 0x0045bf82 4   5    .text   ascii   ;u\bt
3273  0x0005b3e7 0x0045bfe7 5   6    .text   ascii   t\nj4V
3274  0x0005b44d 0x0045c04d 5   6    .text   ascii   t\njDV
3275  0x0005b470 0x0045c070 5   6    .text   ascii   t\nj\bV
3276  0x0005b49e 0x0045c09e 5   6    .text   ascii   t\njXV
3277  0x0005b4cc 0x0045c0cc 5   6    .text   ascii   t\njXV
3278  0x0005b556 0x0045c156 5   6    .text   ascii   t\njDV
3279  0x0005b584 0x0045c184 5   6    .text   ascii   t\njDV
3280  0x0005b5a6 0x0045c1a6 5   6    .text   ascii   t\nj\fV
3281  0x0005b5c8 0x0045c1c8 5   6    .text   ascii   t\nj\fV
3282  0x0005b5ee 0x0045c1ee 4   5    .text   ascii   @PVW
3283  0x0005b84b 0x0045c44b 4   6    .text   utf8    M\fME
3284  0x0005b871 0x0045c471 4   6    .text   utf8    M\fMe
3285  0x0005b8e0 0x0045c4e0 4   5    .text   ascii   <;0u
3286  0x0005b8ff 0x0045c4ff 4   5    .text   ascii   j.Xf
3287  0x0005ba31 0x0045c631 6   8    .text   utf8    s!R+ٍM blocks=Basic Latin,Arabic
3288  0x0005bad8 0x0045c6d8 6   8    .text   utf8    E؋]\bWP blocks=Basic Latin,Arabic
3289  0x0005bb20 0x0045c720 6   8    .text   utf8    E؋]\bWP blocks=Basic Latin,Arabic
3290  0x0005bb5f 0x0045c75f 4   5    .text   ascii   xPRQ
3291  0x0005bb81 0x0045c781 4   5    .text   ascii   PQVS
3292  0x0005bc0f 0x0045c80f 4   5    .text   ascii   <;0u
3293  0x0005bc2e 0x0045c82e 4   5    .text   ascii   j.Xf
3294  0x0005bd60 0x0045c960 6   8    .text   utf8    s!R+ٍM blocks=Basic Latin,Arabic
3295  0x0005be07 0x0045ca07 6   8    .text   utf8    E؋]\bWP blocks=Basic Latin,Arabic
3296  0x0005be4f 0x0045ca4f 6   8    .text   utf8    E؋]\bWP blocks=Basic Latin,Arabic
3297  0x0005be8e 0x0045ca8e 4   5    .text   ascii   xPRQ
3298  0x0005beb0 0x0045cab0 4   5    .text   ascii   PQVS
3299  0x0005befb 0x0045cafb 8   9    .text   ascii   tC97u?j4
3300  0x0005bf61 0x0045cb61 8   9    .text   ascii   tC97u?j4
3301  0x0005bfbc 0x0045cbbc 6   8    .text   utf8    }\b3ۋE\f blocks=Basic Latin,Arabic
3302  0x0005bfc4 0x0045cbc4 4   7    .text   utf8    Eԉ]Ѕ blocks=Basic Latin,Cyrillic Supplement,Cyrillic
3303  0x0005c062 0x0045cc62 6   8    .text   utf8    }\b3ۋE\f blocks=Basic Latin,Arabic
3304  0x0005c06a 0x0045cc6a 4   7    .text   utf8    Eԉ]Ѕ blocks=Basic Latin,Cyrillic Supplement,Cyrillic
3305  0x0005c108 0x0045cd08 5   7    .text   utf8    }\b3ۉ] blocks=Basic Latin,Arabic
3306  0x0005c115 0x0045cd15 4   5    .text   ascii   uKjD
3307  0x0005c178 0x0045cd78 5   7    .text   utf8    }\b3ۉ] blocks=Basic Latin,Arabic
3308  0x0005c185 0x0045cd85 4   5    .text   ascii   uCj\b
3309  0x0005c1e0 0x0045cde0 5   7    .text   utf8    }\b3ۉ] blocks=Basic Latin,Arabic
3310  0x0005c1ed 0x0045cded 4   5    .text   ascii   uCj\b
3311  0x0005c248 0x0045ce48 5   7    .text   utf8    }\b3ۉ] blocks=Basic Latin,Arabic
3312  0x0005c255 0x0045ce55 4   5    .text   ascii   uCj\b
3313  0x0005c2b0 0x0045ceb0 5   7    .text   utf8    }\b3ۉ] blocks=Basic Latin,Arabic
3314  0x0005c2bd 0x0045cebd 4   5    .text   ascii   uCj\b
3315  0x0005c318 0x0045cf18 5   7    .text   utf8    }\b3ۉ] blocks=Basic Latin,Arabic
3316  0x0005c325 0x0045cf25 4   5    .text   ascii   uCj\b
3317  0x0005c380 0x0045cf80 5   7    .text   utf8    }\b3ۉ] blocks=Basic Latin,Arabic
3318  0x0005c38d 0x0045cf8d 4   5    .text   ascii   uCj\b
3319  0x0005c3e9 0x0045cfe9 5   7    .text   utf8    }\b3ۉ] blocks=Basic Latin,Arabic
3320  0x0005c3f6 0x0045cff6 4   5    .text   ascii   u_jX
3321  0x0005c46d 0x0045d06d 5   7    .text   utf8    }\b3ۉ] blocks=Basic Latin,Arabic
3322  0x0005c47a 0x0045d07a 4   5    .text   ascii   u`jX
3323  0x0005c4f2 0x0045d0f2 5   7    .text   utf8    }\b3ۉ] blocks=Basic Latin,Arabic
3324  0x0005c4ff 0x0045d0ff 4   5    .text   ascii   u_jX
3325  0x0005c576 0x0045d176 5   7    .text   utf8    }\b3ۉ] blocks=Basic Latin,Arabic
3326  0x0005c583 0x0045d183 4   5    .text   ascii   u`jX
3327  0x0005c5fb 0x0045d1fb 5   7    .text   utf8    }\b3ۉ] blocks=Basic Latin,Arabic
3328  0x0005c608 0x0045d208 4   5    .text   ascii   uCj\b
3329  0x0005c663 0x0045d263 5   7    .text   utf8    }\b3ۉ] blocks=Basic Latin,Arabic
3330  0x0005c670 0x0045d270 4   5    .text   ascii   uCj\b
3331  0x0005c6cb 0x0045d2cb 5   7    .text   utf8    }\b3ۉ] blocks=Basic Latin,Arabic
3332  0x0005c6d8 0x0045d2d8 4   5    .text   ascii   uCj\b
3333  0x0005c733 0x0045d333 5   7    .text   utf8    }\b3ۉ] blocks=Basic Latin,Arabic
3334  0x0005c740 0x0045d340 4   5    .text   ascii   uCj\b
3335  0x0005c79b 0x0045d39b 5   7    .text   utf8    }\b3ۉ] blocks=Basic Latin,Arabic
3336  0x0005c816 0x0045d416 5   7    .text   utf8    }\b3ۉ] blocks=Basic Latin,Arabic
3337  0x0005c89c 0x0045d49c 8   9    .text   ascii   tI97uEjD
3338  0x0005c908 0x0045d508 8   9    .text   ascii   tI97uEjD
3339  0x0005c969 0x0045d569 5   7    .text   utf8    }\b3ۉ] blocks=Basic Latin,Arabic
3340  0x0005c976 0x0045d576 4   5    .text   ascii   uOj\f
3341  0x0005c9dd 0x0045d5dd 5   7    .text   utf8    }\b3ۉ] blocks=Basic Latin,Arabic
3342  0x0005c9ea 0x0045d5ea 4   5    .text   ascii   uOj\f
3343  0x0005cab9 0x0045d6b9 5   6    .text   ascii   RVQSW
3344  0x0005cb6c 0x0045d76c 4   5    .text   ascii   uM8C
3345  0x0005cd8c 0x0045d98c 5   6    .text   ascii   :\f0u&
3346  0x0005ce4f 0x0045da4f 4   5    .text   ascii   uJ8C
3347  0x0005cf03 0x0045db03 4   5    .text   ascii   \a0G@
3348  0x0005cf81 0x0045db81 4   5    .text   ascii   :\bt\b
3349  0x0005d01e 0x0045dc1e 4   5    .text   ascii   u=8C
3350  0x0005d0b9 0x0045dcb9 4   5    .text   ascii   u=8C
3351  0x0005d15f 0x0045dd5f 5   6    .text   ascii   RVQSW
3352  0x0005d212 0x0045de12 4   5    .text   ascii   uM8C
3353  0x0005d432 0x0045e032 5   6    .text   ascii   :\f0u&
3354  0x0005d4f5 0x0045e0f5 4   5    .text   ascii   uJ8C
3355  0x0005d5a9 0x0045e1a9 4   5    .text   ascii   \a0G@
3356  0x0005d627 0x0045e227 4   5    .text   ascii   :\bt\b
3357  0x0005d6c4 0x0045e2c4 4   5    .text   ascii   u=8C
3358  0x0005d75f 0x0045e35f 4   5    .text   ascii   u=8C
3359  0x0005d89d 0x0045e49d 4   5    .text   ascii   uC8C
3360  0x0005d90b 0x0045e50b 4   5    .text   ascii   uc8C
3361  0x0005d934 0x0045e534 4   5    .text   ascii   u68C
3362  0x0005db51 0x0045e751 5   6    .text   ascii   :\f0u,
3363  0x0005dc3a 0x0045e83a 4   5    .text   ascii   u\8C
3364  0x0005dcfd 0x0045e8fd 4   5    .text   ascii   \a0G@
3365  0x0005ddd2 0x0045e9d2 4   5    .text   ascii   u=8C
3366  0x0005de75 0x0045ea75 4   5    .text   ascii   u=8C
3367  0x0005dfc0 0x0045ebc0 4   5    .text   ascii   uC8C
3368  0x0005e02e 0x0045ec2e 4   5    .text   ascii   uc8C
3369  0x0005e057 0x0045ec57 4   5    .text   ascii   u68C
3370  0x0005e274 0x0045ee74 5   6    .text   ascii   :\f0u,
3371  0x0005e35d 0x0045ef5d 4   5    .text   ascii   u\8C
3372  0x0005e420 0x0045f020 4   5    .text   ascii   \a0G@
3373  0x0005e4f5 0x0045f0f5 4   5    .text   ascii   u=8C
3374  0x0005e598 0x0045f198 4   5    .text   ascii   u=8C
3375  0x0005e666 0x0045f266 5   7    .text   utf8    E܋N$W blocks=Basic Latin,Syriac
3376  0x0005e7b2 0x0045f3b2 5   7    .text   utf8    E܋N$W blocks=Basic Latin,Syriac
3377  0x0005e924 0x0045f524 4   5    .text   ascii   YPh+
3378  0x0005e95d 0x0045f55d 4   5    .text   ascii   uE8C
3379  0x0005ea2c 0x0045f62c 4   5    .text   ascii   uM8C
3380  0x0005ea7d 0x0045f67d 5   6    .text   ascii   u\nj\b^
3381  0x0005ec2a 0x0045f82a 5   6    .text   ascii   :\f:u4
3382  0x0005ec3e 0x0045f83e 4   5    .text   ascii   :\n|!
3383  0x0005ed08 0x0045f908 4   5    .text   ascii   YPhc
3384  0x0005ed41 0x0045f941 4   5    .text   ascii   uE8C
3385  0x0005ee10 0x0045fa10 4   5    .text   ascii   uM8C
3386  0x0005ee61 0x0045fa61 5   6    .text   ascii   u\nj\b^
3387  0x0005f00e 0x0045fc0e 5   6    .text   ascii   :\f:u4
3388  0x0005f022 0x0045fc22 4   5    .text   ascii   :\n|!
3389  0x0005f098 0x0045fc98 5   8    .text   utf8    EЉuԉ] blocks=Basic Latin,Cyrillic,Cyrillic Supplement
3390  0x0005f0a7 0x0045fca7 4   5    .text   ascii   uD8G
3391  0x0005f0d5 0x0045fcd5 4   5    .text   ascii   \a<-u
3392  0x0005f14c 0x0045fd4c 4   7    .text   utf8    ]ۄۋ] blocks=Basic Latin,Arabic
3393  0x0005f1fc 0x0045fdfc 4   5    .text   ascii   |\f9u
3394  0x0005f247 0x0045fe47 5   8    .text   utf8    EЉuԉ] blocks=Basic Latin,Cyrillic,Cyrillic Supplement
3395  0x0005f256 0x0045fe56 4   5    .text   ascii   uD8G
3396  0x0005f284 0x0045fe84 4   5    .text   ascii   \a<-u
3397  0x0005f2fb 0x0045fefb 4   7    .text   utf8    ]ۄۋ] blocks=Basic Latin,Arabic
3398  0x0005f3ab 0x0045ffab 4   5    .text   ascii   |\f9u
3399  0x0005f54f 0x0046014f 4   5    .text   ascii   Kt\eH
3400  0x0005f611 0x00460211 4   7    .text   utf8    \vE؉E blocks=Basic Latin,Arabic
3401  0x0005f724 0x00460324 5   6    .text   ascii   :\f0u#
3402  0x0005f895 0x00460495 4   5    .text   ascii   }c8G
3403  0x0005fb68 0x00460768 4   5    .text   ascii   u!8G
3404  0x0005fb86 0x00460786 5   6    .text   ascii   f;\bu9
3405  0x0005fba1 0x004607a1 4   5    .text   ascii   u!8G
3406  0x0005fbbf 0x004607bf 6   7    .text   ascii   f;\bt\nj
3407  0x0005fccc 0x004608cc 4   5    .text   ascii   u*8G
3408  0x0005fe84 0x00460a84 5   12   .text   utf16le KèÂ謀璍 blocks=Basic Latin,Latin-1 Supplement,CJK Unified Ideographs
3409  0x0005feca 0x00460aca 4   5    .text   ascii   Kt\eH
3410  0x0005ff8c 0x00460b8c 4   7    .text   utf8    \vE؉E blocks=Basic Latin,Arabic
3411  0x000600a4 0x00460ca4 5   6    .text   ascii   :\f0u#
3412  0x00060215 0x00460e15 4   5    .text   ascii   }c8G
3413  0x000604e8 0x004610e8 4   5    .text   ascii   u!8G
3414  0x00060506 0x00461106 5   6    .text   ascii   f;\bu9
3415  0x00060521 0x00461121 4   5    .text   ascii   u!8G
3416  0x0006053f 0x0046113f 6   7    .text   ascii   f;\bt\nj
3417  0x0006064c 0x0046124c 4   5    .text   ascii   u*8G
3418  0x0006070e 0x0046130e 4   5    .text   ascii   wL9q
3419  0x0006076c 0x0046136c 4   5    .text   ascii   9U\fv
3420  0x00060781 0x00461381 5   6    .text   ascii   B;U\fr
3421  0x000608d8 0x004614d8 4   5    .text   ascii   G+PV
3422  0x000608f0 0x004614f0 4   5    .text   ascii   G-PQ
3423  0x00060902 0x00461502 4   5    .text   ascii   $+xv
3424  0x000609ae 0x004615ae 4   5    .text   ascii   G+PV
3425  0x000609c6 0x004615c6 4   5    .text   ascii   G-PQ
3426  0x000609d8 0x004615d8 4   5    .text   ascii   $+xv
3427  0x00060a04 0x00461604 4   5    .text   ascii   SVWP
3428  0x00060a21 0x00461621 5   6    .text   ascii   YYj\vY
3429  0x00060a5c 0x0046165c 4   5    .text   ascii   Yj\vY
3430  0x00060a78 0x00461678 5   6    .text   ascii   8]\ft\a
3431  0x00060aaa 0x004616aa 4   5    .text   ascii   PSh4
3432  0x00060abf 0x004616bf 4   5    .text   ascii   PSh<
3433  0x00060ada 0x004616da 4   5    .text   ascii   PSj.
3434  0x00060aea 0x004616ea 4   5    .text   ascii   PSj,
3435  0x00060b54 0x00461754 4   5    .text   ascii   Yj\vY
3436  0x00060ba7 0x004617a7 4   5    .text   ascii   PVh4
3437  0x00060bbc 0x004617bc 4   5    .text   ascii   PVh<
3438  0x00060bd7 0x004617d7 4   5    .text   ascii   PVj.
3439  0x00060be7 0x004617e7 4   5    .text   ascii   PVj,
3440  0x00060d68 0x00461968 4   5    .text   ascii   <>0u
3441  0x00060e61 0x00461a61 6   8    .text   utf8    s!R+ٍM blocks=Basic Latin,Arabic
3442  0x00060f90 0x00461b90 5   6    .text   ascii   }\bPRQ
3443  0x00060fb6 0x00461bb6 4   5    .text   ascii   PQVW
3444  0x0006102f 0x00461c2f 4   5    .text   ascii   <>0u
3445  0x00061128 0x00461d28 6   8    .text   utf8    s!R+ٍM blocks=Basic Latin,Arabic
3446  0x00061257 0x00461e57 5   6    .text   ascii   }\bPRQ
3447  0x0006127d 0x00461e7d 4   5    .text   ascii   PQVW
