[Strings]
nth  paddr      vaddr      len size section  type    string
728  0x0000ceda 0x0040e6da 21  22   .rdata   ascii   CryptVerifySignatureW
729  0x0000cef2 0x0040e6f2 14  15   .rdata   ascii   CryptImportKey
730  0x0000cf04 0x0040e704 14  15   .rdata   ascii   CryptGenRandom
731  0x0000cf16 0x0040e716 16  17   .rdata   ascii   DuplicateTokenEx
732  0x0000cf2a 0x0040e72a 20  21   .rdata   ascii   CheckTokenMembership
733  0x0000cf42 0x0040e742 20  21   .rdata   ascii   CreateProcessAsUserW
734  0x0000cf58 0x0040e758 12  13   .rdata   ascii   ADVAPI32.dll
735  0x0000cf68 0x0040e768 13  14   .rdata   ascii   ShellExecuteA
736  0x0000cf78 0x0040e778 16  17   .rdata   ascii   SHGetFolderPathW
737  0x0000cf8a 0x0040e78a 11  12   .rdata   ascii   SHELL32.dll
738  0x0000cf98 0x0040e798 16  17   .rdata   ascii   InternetReadFile
739  0x0000cfac 0x0040e7ac 14  15   .rdata   ascii   HttpQueryInfoW
740  0x0000cfbe 0x0040e7be 19  20   .rdata   ascii   InternetCloseHandle
741  0x0000cfd4 0x0040e7d4 18  19   .rdata   ascii   InternetSetOptionW
742  0x0000cfea 0x0040e7ea 13  14   .rdata   ascii   InternetOpenW
743  0x0000cffa 0x0040e7fa 16  17   .rdata   ascii   HttpSendRequestW
744  0x0000d00e 0x0040e80e 22  23   .rdata   ascii   HttpAddRequestHeadersW
745  0x0000d028 0x0040e828 20  21   .rdata   ascii   InternetQueryOptionW
746  0x0000d040 0x0040e840 16  17   .rdata   ascii   HttpOpenRequestW
747  0x0000d054 0x0040e854 16  17   .rdata   ascii   InternetConnectW
748  0x0000d068 0x0040e868 17  18   .rdata   ascii   InternetCrackUrlW
749  0x0000d07a 0x0040e87a 11  12   .rdata   ascii   WININET.dll
750  0x0000d088 0x0040e888 12  13   .rdata   ascii   freeaddrinfo
751  0x0000d098 0x0040e898 11  12   .rdata   ascii   getaddrinfo
752  0x0000d0a4 0x0040e8a4 10  11   .rdata   ascii   WS2_32.dll
753  0x0000d0b2 0x0040e8b2 7   8    .rdata   ascii   DnsFree
754  0x0000d0bc 0x0040e8bc 10  11   .rdata   ascii   DnsQuery_W
755  0x0000d0c8 0x0040e8c8 10  11   .rdata   ascii   DNSAPI.dll
756  0x0000d0d6 0x0040e8d6 32  33   .rdata   ascii   ExpandEnvironmentStringsForUserW
757  0x0000d0fa 0x0040e8fa 23  24   .rdata   ascii   DestroyEnvironmentBlock
758  0x0000d114 0x0040e914 22  23   .rdata   ascii   CreateEnvironmentBlock
759  0x0000d12c 0x0040e92c 11  12   .rdata   ascii   USERENV.dll
760  0x0000d13a 0x0040e93a 7   8    .rdata   ascii   _unlink
761  0x0000d144 0x0040e944 6   7    .rdata   ascii   fclose
762  0x0000d14e 0x0040e94e 6   7    .rdata   ascii   fwrite
763  0x0000d158 0x0040e958 5   6    .rdata   ascii   fopen
764  0x0000d160 0x0040e960 7   8    .rdata   ascii   sprintf
765  0x0000d16a 0x0040e96a 4   5    .rdata   ascii   free
766  0x0000d172 0x0040e972 7   8    .rdata   ascii   _time64
767  0x0000d17c 0x0040e97c 8   9    .rdata   ascii   _wcsicmp
768  0x0000d188 0x0040e988 7   8    .rdata   ascii   _wcsdup
769  0x0000d192 0x0040e992 11  12   .rdata   ascii   _vsnwprintf
770  0x0000d1a0 0x0040e9a0 6   7    .rdata   ascii   malloc
771  0x0000d1aa 0x0040e9aa 6   7    .rdata   ascii   memcpy
772  0x0000d1b4 0x0040e9b4 6   7    .rdata   ascii   memset
773  0x0000d1be 0x0040e9be 16  17   .rdata   ascii   _except_handler3
774  0x0000d1d2 0x0040e9d2 6   7    .rdata   ascii   getenv
775  0x0000d1dc 0x0040e9dc 8   9    .rdata   ascii   _stricmp
776  0x0000d1e8 0x0040e9e8 5   6    .rdata   ascii   fread
777  0x0000d1f0 0x0040e9f0 5   6    .rdata   ascii   ftell
778  0x0000d1f8 0x0040e9f8 5   6    .rdata   ascii   fseek
779  0x0000d200 0x0040ea00 7   8    .rdata   ascii   realloc
780  0x0000d20a 0x0040ea0a 7   8    .rdata   ascii   longjmp
781  0x0000d214 0x0040ea14 9   10   .rdata   ascii   _snprintf
782  0x0000d220 0x0040ea20 8   9    .rdata   ascii   _setjmp3
783  0x0000d22c 0x0040ea2c 7   8    .rdata   ascii   memmove
784  0x0000d236 0x0040ea36 6   7    .rdata   ascii   calloc
785  0x0000d240 0x0040ea40 6   7    .rdata   ascii   wcschr
786  0x0000d24a 0x0040ea4a 6   7    .rdata   ascii   wcsstr
787  0x0000d254 0x0040ea54 9   10   .rdata   ascii   _wcsnicmp
788  0x0000d260 0x0040ea60 5   6    .rdata   ascii   _wtoi
789  0x0000d268 0x0040ea68 5   6    .rdata   ascii   _ftol
790  0x0000d270 0x0040ea70 7   8    .rdata   ascii   wcsrchr
791  0x0000d27a 0x0040ea7a 6   7    .rdata   ascii   _errno
792  0x0000d284 0x0040ea84 5   6    .rdata   ascii   _itoa
793  0x0000d28c 0x0040ea8c 5   6    .rdata   ascii   qsort
794  0x0000d294 0x0040ea94 7   8    .rdata   ascii   bsearch
795  0x0000d29e 0x0040ea9e 7   8    .rdata   ascii   strcspn
796  0x0000d2a6 0x0040eaa6 10  11   .rdata   ascii   msvcrt.dll
797  0x0000d60f 0x0041100f 21  22   .reloc   ascii   0$0)070>0L0Y0^0d0k0p0
798  0x0000d641 0x00411041 13  14   .reloc   ascii   1$1@1N1U1q1x1
799  0x0000d653 0x00411053 13  14   .reloc   ascii   1+212@2f2l2~2
800  0x0000d677 0x00411077 5   6    .reloc   ascii   303{3
801  0x0000d695 0x00411095 11  12   .reloc   ascii   5 5:5@5`5f5
802  0x0000d6af 0x004110af 7   8    .reloc   ascii   586>6k6
803  0x0000d6c1 0x004110c1 7   8    .reloc   ascii   757c7i7
804  0x0000d6d5 0x004110d5 9   10   .reloc   ascii   8N8]8e8u8
805  0x0000d6f7 0x004110f7 15  16   .reloc   ascii   ;,;H;O;W;b;i;|;
806  0x0000d70d 0x0041110d 15  16   .reloc   ascii   ;.<4<;<I<^<k<v<
807  0x0000d739 0x00411139 9   10   .reloc   ascii   =9=F=L=Q=
808  0x0000d74f 0x0041114f 15  16   .reloc   ascii   >3>=>D>L>S>Y>`>
809  0x0000d76b 0x0041116b 13  14   .reloc   ascii   ?"?=?N?\?r?x?
810  0x0000d78b 0x0041118b 9   10   .reloc   ascii   0%0-0]0y0
811  0x0000d799 0x00411199 7   8    .reloc   ascii   1R1i1{1
812  0x0000d7a5 0x004111a5 7   8    .reloc   ascii   1\n2*2E2
813  0x0000d7c9 0x004111c9 5   6    .reloc   ascii   666K6
814  0x0000d7d1 0x004111d1 5   6    .reloc   ascii   6$777
815  0x0000d7d7 0x004111d7 7   8    .reloc   ascii   7'8H8j8
816  0x0000d7df 0x004111df 11  12   .reloc   ascii   8I9P9W9^9~9
817  0x0000d7ff 0x004111ff 5   6    .reloc   ascii   :\n:,:
818  0x0000d807 0x00411207 5   6    .reloc   ascii   ;%;.;
819  0x0000d811 0x00411211 5   6    .reloc   ascii   <2=F=
820  0x0000d81d 0x0041121d 5   6    .reloc   ascii   >T>l>
821  0x0000d841 0x00411241 9   10   .reloc   ascii   0'080G0s0
822  0x0000d859 0x00411259 7   8    .reloc   ascii   0&1Q1m1
823  0x0000d86d 0x0041126d 21  22   .reloc   ascii   2%242U2\v3W3_3d3j3q3v3
824  0x0000d893 0x00411293 7   8    .reloc   ascii   3 4e4k4
825  0x0000d8a7 0x004112a7 7   8    .reloc   ascii   4A5\5c5
826  0x0000d8b7 0x004112b7 15  16   .reloc   ascii   5"6I6O6\6h6m6w6
827  0x0000d8d1 0x004112d1 17  18   .reloc   ascii   6\v777A7M7W7b7n7~7
828  0x0000d903 0x00411303 17  18   .reloc   ascii   8,82898J8P8V8\8n8
829  0x0000d92f 0x0041132f 11  12   .reloc   ascii   9-989G9m9w9
830  0x0000d93d 0x0041133d 9   10   .reloc   ascii   9/:F:b:{:
831  0x0000d953 0x00411353 9   10   .reloc   ascii   ;T;Z;r;y;
832  0x0000d95f 0x0041135f 5   6    .reloc   ascii   ;_<u<
833  0x0000d967 0x00411367 13  14   .reloc   ascii   <\e=/=A=S=[=y=
834  0x0000d991 0x00411391 13  14   .reloc   ascii   0\v1!191P1b1q1
835  0x0000d9a9 0x004113a9 13  14   .reloc   ascii   2\e2A2Q2\2b2g2
836  0x0000d9bd 0x004113bd 9   10   .reloc   ascii   2"323@3N3
837  0x0000d9d1 0x004113d1 11  12   .reloc   ascii   3\f4#4J4Y4~4
838  0x0000d9f1 0x004113f1 9   10   .reloc   ascii   5\b6+686l6
839  0x0000da0b 0x0041140b 17  18   .reloc   ascii   7(7-737W7]7i7x7}7
840  0x0000da2b 0x0041142b 13  14   .reloc   ascii   8-848J8^8d8j8
841  0x0000da3d 0x0041143d 7   8    .reloc   ascii   8-9[9d9
842  0x0000da47 0x00411447 7   8    .reloc   ascii   9=:c:m:
843  0x0000da55 0x00411455 11  12   .reloc   ascii   :\v;#;R;j;x;
844  0x0000da6f 0x0041146f 9   10   .reloc   ascii   ;\t<D<Q<Z<
845  0x0000da8f 0x0041148f 15  16   .reloc   ascii   =0=6=;=V=a=p=w=
846  0x0000daa7 0x004114a7 11  12   .reloc   ascii   >0>7>U>d>s>
847  0x0000dabf 0x004114bf 7   8    .reloc   ascii   >"?:?S?
848  0x0000dad4 0x004114d4 6   7    .reloc   ascii   30L0c0
849  0x0000dadf 0x004114df 7   8    .reloc   ascii   1\e2\a3J3
850  0x0000daed 0x004114ed 7   8    .reloc   ascii   6\v6/6A6
851  0x0000daff 0x004114ff 9   10   .reloc   ascii   6$717=7l7
852  0x0000db0b 0x0041150b 9   10   .reloc   ascii   7\a8,8:8c8
853  0x0000db35 0x00411535 7   8    .reloc   ascii   :1:O:U:
854  0x0000db47 0x00411547 13  14   .reloc   ascii   ;!;U;f;p;u;z;
855  0x0000db5d 0x0041155d 13  14   .reloc   ascii   <L<d<l<q<w<~<
856  0x0000db73 0x00411573 11  12   .reloc   ascii   <\v= =*=9=\=
857  0x0000db91 0x00411591 15  16   .reloc   ascii   >\r?7?I?R?]?g?r?
858  0x0000dbbb 0x004115bb 5   6    .reloc   ascii   0 0=0
859  0x0000dbc3 0x004115c3 13  14   .reloc   ascii   1,191M1b1x1~1
860  0x0000dbdb 0x004115db 7   8    .reloc   ascii   1,2?2T2
861  0x0000dbef 0x004115ef 11  12   .reloc   ascii   2#3-3:3[3i3
862  0x0000dc05 0x00411605 13  14   .reloc   ascii   4.494L4Y4k4s4
863  0x0000dc1f 0x0041161f 5   6    .reloc   ascii   5!5`5
864  0x0000dc2b 0x0041162b 13  14   .reloc   ascii   6\f6'686F6]6m6
865  0x0000dc39 0x00411639 13  14   .reloc   ascii   6 7J7P7V7^7o7
866  0x0000dc4f 0x0041164f 11  12   .reloc   ascii   848:8S8u8{8
867  0x0000dc61 0x00411661 5   6    .reloc   ascii   8^9p9
868  0x0000dc6d 0x0041166d 7   8    .reloc   ascii   ;%;f;w;
869  0x0000dc7b 0x0041167b 7   8    .reloc   ascii   <3<;<|<
870  0x0000dc95 0x00411695 9   10   .reloc   ascii   <\t=>=I=a=
871  0x0000dca5 0x004116a5 11  12   .reloc   ascii   > >)>2>O>a>
872  0x0000dcbb 0x004116bb 5   6    .reloc   ascii   >8?D?
873  0x0000dcd7 0x004116d7 15  16   .reloc   ascii   0+010@0N0T0c0t0
874  0x0000dcf7 0x004116f7 9   10   .reloc   ascii   1"111B1Q1
875  0x0000dd1d 0x0041171d 9   10   .reloc   ascii   2'3J3^3o3
876  0x0000dd47 0x00411747 9   10   .reloc   ascii   6\t6@6q6w6
877  0x0000dd61 0x00411761 11  12   .reloc   ascii   7W7b7s7x7~7
878  0x0000dd71 0x00411771 11  12   .reloc   ascii   7#898E8V8p8
879  0x0000dd83 0x00411783 11  12   .reloc   ascii   9\r9'9W9c9p9
880  0x0000dda5 0x004117a5 15  16   .reloc   ascii   <%<5<;<A<Z<e<n<
881  0x0000ddb9 0x004117b9 9   10   .reloc   ascii   <Z=i=o=y=
882  0x0000ddc5 0x004117c5 7   8    .reloc   ascii   =\t>S>f>
883  0x0000ddd3 0x004117d3 7   8    .reloc   ascii   ? ?.?_?
884  0x0000de05 0x00411805 13  14   .reloc   ascii   1)1G1Y1a1f1t1
885  0x0000de23 0x00411823 5   6    .reloc   ascii   2O2U2
886  0x0000de3b 0x0041183b 5   6    .reloc   ascii   364{4
887  0x0000de41 0x00411841 5   6    .reloc   ascii   4.5z5
888  0x0000de4b 0x0041184b 7   8    .reloc   ascii   596Q6p6
889  0x0000de57 0x00411857 21  22   .reloc   ascii   7"8)8.8<8G8R8\8b8i8z8
890  0x0000de8b 0x0041188b 11  12   .reloc   ascii   9 9'9>9E9e9
891  0x0000dea3 0x004118a3 23  24   .reloc   ascii   :':/:;:A:F:R:X:g:o:w:}:
892  0x0000dec3 0x004118c3 15  16   .reloc   ascii   :@;E;^;j;q;w;};
893  0x0000dee5 0x004118e5 17  18   .reloc   ascii   <$<*<7<@<F<L<R<X<
894  0x0000df05 0x00411905 7   8    .reloc   ascii   =I>_>p>
895  0x0000df13 0x00411913 13  14   .reloc   ascii   ?'?-?4?D?T?g?
896  0x0000df35 0x00411935 11  12   .reloc   ascii   0\r000B0N0a0
897  0x0000df51 0x00411951 5   6    .reloc   ascii   2W2z2
898  0x0000df5d 0x0041195d 13  14   .reloc   ascii   2$3L3T3\3k3x3
899  0x0000df73 0x00411973 13  14   .reloc   ascii   40494A4g4m4s4
900  0x0000df91 0x00411991 11  12   .reloc   ascii   5,5@5O5d5|5
901  0x0000df9f 0x0041199f 9   10   .reloc   ascii   5)6e6t6z6
902  0x0000dfb9 0x004119b9 13  14   .reloc   ascii   7-838K8]8g8q8
903  0x0000dfcf 0x004119cf 21  22   .reloc   ascii   9 9(9.9B9\9b9q9\r:E:j:
904  0x0000dfed 0x004119ed 9   10   .reloc   ascii   ;7;M;a;t;
905  0x0000e007 0x00411a07 7   8    .reloc   ascii   ;$<U<o<
906  0x0000e01d 0x00411a1d 7   8    .reloc   ascii   <*=A=H=
907  0x0000e035 0x00411a35 7   8    .reloc   ascii   >H?Z?j?
908  0x0000e04c 0x00411a4c 8   9    .reloc   ascii   \e0V0\0b0
909  0x0000e057 0x00411a57 5   6    .reloc   ascii   111H1
910  0x0000e079 0x00411a79 9   10   .reloc   ascii   4%414H4N4
911  0x0000e095 0x00411a95 5   6    .reloc   ascii   4$5z5
912  0x0000e0a5 0x00411aa5 9   10   .reloc   ascii   6*717N7U7
913  0x0000e0c5 0x00411ac5 5   6    .reloc   ascii   8I9u9
914  0x0000e0f0 0x00411af0 4   5    .reloc   ascii   $0*0
915  0x0000e100 0x00411b00 18  19   .reloc   ascii   <7@7L7P7\7`7l7p7|7
916  0x0000e133 0x00411b33 5   6    .reloc   ascii   8\b8\f8
917  0x0000e420 0x00412020 6   9    .reloc_1 utf8    7bۆל:] blocks=Basic Latin,Arabic,Hebrew
918  0x0000e437 0x00412037 4   5    .reloc_1 ascii   ::|\e
919  0x0000e46d 0x0041206d 4   5    .reloc_1 ascii   \\e\8
920  0x0000e49a 0x0041209a 4   6    .reloc_1 utf8    -B͢9 blocks=Basic Latin,Combining Diacritical Marks
921  0x0000e54a 0x0041214a 5   6    .reloc_1 ascii   X<\v\ro
922  0x0000e56c 0x0041216c 4   6    .reloc_1 utf8    !TJ|
923  0x0000e572 0x00412172 4   5    .reloc_1 ascii   54[\
924  0x0000e5aa 0x004121aa 6   8    .reloc_1 utf8    ?>\rLlߣ blocks=Basic Latin,NKo
925  0x0000e5d2 0x004121d2 6   7    .reloc_1 ascii   [\aeQf`
926  0x0000e66b 0x0041226b 4   5    .reloc_1 ascii   7gNy
927  0x0000e692 0x00412292 4   5    .reloc_1 ascii   on(I
928  0x0000e6c2 0x004122c2 4   5    .reloc_1 ascii   O+LK
929  0x0000e724 0x00412324 4   5    .reloc_1 ascii   +M:o
930  0x0000e72b 0x0041232b 4   5    .reloc_1 ascii   -u@~
931  0x0000e73f 0x0041233f 4   7    .reloc_1 utf8    ˺\nЬd blocks=Spacing Modifier Letters,Basic Latin,Cyrillic
932  0x0000e759 0x00412359 5   6    .reloc_1 ascii   ([/Us
933  0x0000e853 0x00412453 4   5    .reloc_1 ascii   cvcf
934  0x0000e8a5 0x004124a5 4   5    .reloc_1 ascii   y\r~,
935  0x0000e8b0 0x004124b0 4   5    .reloc_1 ascii   n9P:
936  0x0000e8d5 0x004124d5 4   5    .reloc_1 ascii   }\bIO
937  0x0000e8dc 0x004124dc 5   7    .reloc_1 utf8    7:lh=
938  0x0000e95f 0x0041255f 4   6    .reloc_1 utf8    PPک5 blocks=Basic Latin,Arabic
939  0x0000e977 0x00412577 4   6    .reloc_1 utf8    Хq]! blocks=Cyrillic,Basic Latin
940  0x0000e993 0x00412593 5   6    .reloc_1 ascii   _HpyU
941  0x0000ea08 0x00412608 5   6    .reloc_1 ascii   \n5_J>
942  0x0000ea24 0x00412624 4   5    .reloc_1 ascii   [vB#
943  0x0000ea29 0x00412629 5   6    .reloc_1 ascii   +J\tsm
944  0x0000ea37 0x00412637 5   7    .reloc_1 utf8    ɐC]8@ blocks=IPA Extensions,Basic Latin
945  0x0000ea5f 0x0041265f 4   5    .reloc_1 ascii   H}+I
946  0x0000ea93 0x00412693 4   5    .reloc_1 ascii   7_bn
947  0x0000eae3 0x004126e3 4   5    .reloc_1 ascii   q<o?
948  0x0000eaec 0x004126ec 6   7    .reloc_1 ascii   0|z\rp.
949  0x0000eaf6 0x004126f6 4   6    .reloc_1 utf8    \fβ-[ blocks=Basic Latin,Greek and Coptic
950  0x0000eb17 0x00412717 4   5    .reloc_1 ascii   SZd8
951  0x0000eb21 0x00412721 5   6    .reloc_1 ascii   !m\vnV
952  0x0000eb28 0x00412728 4   6    .reloc_1 utf8    <FS֩ blocks=Basic Latin,Hebrew
953  0x0000eb45 0x00412745 4   5    .reloc_1 ascii   cd)3
954  0x0000ebd4 0x004127d4 4   5    .reloc_1 ascii   \tg\aK
955  0x0000ebdc 0x004127dc 4   5    .reloc_1 ascii   e\rUL
956  0x0000ebfc 0x004127fc 5   6    .reloc_1 ascii   0A39r
957  0x0000ec71 0x00412871 6   7    .reloc_1 ascii   Z`8\>1
958  0x0000ec96 0x00412896 4   5    .reloc_1 ascii   s;Dj
959  0x0000ecc6 0x004128c6 6   7    .reloc_1 ascii   RlOBS|
960  0x0000ed31 0x00412931 4   5    .reloc_1 ascii   Q`=/
961  0x0000ed4d 0x0041294d 4   5    .reloc_1 ascii   W,1N
962  0x0000ed5a 0x0041295a 9   10   .reloc_1 ascii   \vprIsV0S{
963  0x0000ed7d 0x0041297d 4   5    .reloc_1 ascii   .R3m
964  0x0000ed91 0x00412991 4   5    .reloc_1 ascii   SX\b<
965  0x0000edea 0x004129ea 12  15   .reloc_1 utf8    nwi_l$WmTT$· blocks=Basic Latin,Latin-1 Supplement
966  0x0000ee17 0x00412a17 4   7    .reloc_1 utf8    Eவv\t blocks=Basic Latin,Tamil
967  0x0000ee49 0x00412a49 4   5    .reloc_1 ascii   \aoiM
968  0x0000ee6d 0x00412a6d 4   5    .reloc_1 ascii   zH(X
969  0x0000ee80 0x00412a80 4   5    .reloc_1 ascii   JK;,
970  0x0000ee86 0x00412a86 5   7    .reloc_1 utf8    ߫AF(> blocks=NKo,Basic Latin
971  0x0000eeab 0x00412aab 10  11   .reloc_1 ascii   j~0t^\aM:h?
972  0x0000eefe 0x00412afe 5   7    .reloc_1 utf8    3,̀zD blocks=Basic Latin,Combining Diacritical Marks
973  0x0000ef08 0x00412b08 6   7    .reloc_1 ascii   :\vPoll
974  0x0000ef10 0x00412b10 4   5    .reloc_1 ascii   bO.|
975  0x0000ef49 0x00412b49 4   5    .reloc_1 ascii   \a[vT
976  0x0000ef8c 0x00412b8c 4   5    .reloc_1 ascii   :`}#
977  0x0000efd8 0x00412bd8 5   6    .reloc_1 ascii   ^,Ns:
978  0x0000f029 0x00412c29 5   6    .reloc_1 ascii   3IgRo
979  0x0000f05f 0x00412c5f 6   7    .reloc_1 ascii   1zy`\nl
980  0x0000f082 0x00412c82 4   5    .reloc_1 ascii   zGu8
981  0x0000f093 0x00412c93 4   5    .reloc_1 ascii   0r7y
982  0x0000f0e9 0x00412ce9 4   6    .reloc_1 utf8    å]vG blocks=Latin-1 Supplement,Basic Latin
983  0x0000f0f8 0x00412cf8 5   6    .reloc_1 ascii   f?r.D
984  0x0000f11a 0x00412d1a 4   5    .reloc_1 ascii   R_rK
985  0x0000f14d 0x00412d4d 5   6    .reloc_1 ascii   tN}(~
986  0x0000f188 0x00412d88 5   6    .reloc_1 ascii   t\t_\nv
987  0x0000f1d2 0x00412dd2 6   7    .reloc_1 ascii   8lg2sw
988  0x0000f20b 0x00412e0b 5   6    .reloc_1 ascii   TpM9-
989  0x0000f234 0x00412e34 5   6    .reloc_1 ascii   O7;mY
990  0x0000f241 0x00412e41 5   7    .reloc_1 utf8    wjW\ݨ blocks=Basic Latin,Arabic Supplement
991  0x0000f271 0x00412e71 5   6    .reloc_1 ascii   im{;4
992  0x0000f29a 0x00412e9a 5   6    .reloc_1 ascii   SKCSx
993  0x0000f2cb 0x00412ecb 4   5    .reloc_1 ascii   JMin
994  0x0000f2f7 0x00412ef7 5   6    .reloc_1 ascii   OO\aLL
995  0x0000f2fd 0x00412efd 5   6    .reloc_1 ascii   dTKjl
996  0x0000f303 0x00412f03 4   5    .reloc_1 ascii   -$(\n
997  0x0000f31c 0x00412f1c 4   5    .reloc_1 ascii   [_U\f
998  0x0000f329 0x00412f29 4   5    .reloc_1 ascii   T[OY
999  0x0000f335 0x00412f35 8   11   .reloc_1 utf8    `ȏ\nY_Jկ2 blocks=Basic Latin,Latin Extended-B,Armenian
1000 0x0000f350 0x00412f50 7   9    .reloc_1 utf8    ս5?7.UW blocks=Armenian,Basic Latin
1001 0x0000f360 0x00412f60 4   5    .reloc_1 ascii   4aCU
1002 0x0000f3bb 0x00412fbb 5   6    .reloc_1 ascii   C\t2 z
1003 0x0000f44b 0x0041304b 5   6    .reloc_1 ascii   G@Y~/
1004 0x0000f458 0x00413058 5   6    .reloc_1 ascii   v\t T$
1005 0x0000f486 0x00413086 4   5    .reloc_1 ascii   _x2Y
1006 0x0000f4e7 0x004130e7 4   5    .reloc_1 ascii   zARr
1007 0x0000f4f0 0x004130f0 5   6    .reloc_1 ascii   vT.:z
1008 0x0000f597 0x00413197 4   5    .reloc_1 ascii   :|:>
1009 0x0000f5d7 0x004131d7 4   6    .reloc_1 utf8    r\fGܚ blocks=Basic Latin,Syriac
1010 0x0000f5dd 0x004131dd 5   8    .reloc_1 utf8    R?玟K2 blocks=Basic Latin,CJK Unified Ideographs
1011 0x0000f602 0x00413202 4   5    .reloc_1 ascii   \v\nXq
1012 0x0000f626 0x00413226 5   6    .reloc_1 ascii   z^Z x
1013 0x0000f657 0x00413257 4   5    .reloc_1 ascii   H3H|
1014 0x0000f693 0x00413293 4   6    .reloc_1 utf8    :ؒ^j blocks=Basic Latin,Arabic
1015 0x0000f6e9 0x004132e9 5   8    .reloc_1 utf8    \n譓T[A blocks=Basic Latin,CJK Unified Ideographs
1016 0x0000f706 0x00413306 4   6    .reloc_1 utf8    љ:\f$ blocks=Cyrillic,Basic Latin
1017 0x0000f745 0x00413345 4   6    .reloc_1 utf8    ·,|s blocks=Greek and Coptic,Basic Latin
1018 0x0000f761 0x00413361 4   5    .reloc_1 ascii   /J!v
1019 0x0000f783 0x00413383 5   6    .reloc_1 ascii   yIZKc
1020 0x0000f832 0x00413432 5   7    .reloc_1 utf8    >nxǚl blocks=Basic Latin,Latin Extended-B
1021 0x0000f83d 0x0041343d 4   6    .reloc_1 utf8    jtJ̇ blocks=Basic Latin,Combining Diacritical Marks
1022 0x0000f876 0x00413476 4   5    .reloc_1 ascii   5XJ#
1023 0x0000f8d7 0x004134d7 4   5    .reloc_1 ascii   ]D#+
1024 0x0000f902 0x00413502 4   5    .reloc_1 ascii   `'Ym
1025 0x0000f96c 0x0041356c 5   7    .reloc_1 utf8    Bs,Д\t blocks=Basic Latin,Cyrillic
1026 0x0000f986 0x00413586 5   6    .reloc_1 ascii   uX2MN
1027 0x0000f995 0x00413595 5   6    .reloc_1 ascii   W{UGT
1028 0x0000f99c 0x0041359c 4   7    .reloc_1 utf8    {t\e͆ blocks=Basic Latin,Combining Diacritical Marks
1029 0x0000fa29 0x00413629 6   7    .reloc_1 ascii   s]7Yhj
1030 0x0000fa61 0x00413661 4   5    .reloc_1 ascii   Pj\v:
1031 0x0000fa8d 0x0041368d 7   9    .reloc_1 utf8    j8Ľtk\nV blocks=Basic Latin,Latin Extended-A
1032 0x0000fa96 0x00413696 5   7    .reloc_1 utf8    \e_D*ƀ blocks=Basic Latin,Latin Extended-B
1033 0x0000fab5 0x004136b5 7   11   .reloc_1 utf8    ֑M&U裂mD blocks=Hebrew,Basic Latin,CJK Compatibility Ideographs
1034 0x0000fb36 0x00413736 5   6    .reloc_1 ascii   7Q3Iq
1035 0x0000fb77 0x00413777 4   5    .reloc_1 ascii   Ag{]
1036 0x0000fbb6 0x004137b6 4   8    .reloc_1 utf8    iz'"
1037 0x0000fbd7 0x004137d7 6   8    .reloc_1 utf8    E\I_٭e blocks=Basic Latin,Arabic
1038 0x0000fc16 0x00413816 4   5    .reloc_1 ascii   \eD,'
1039 0x0000fc33 0x00413833 5   6    .reloc_1 ascii   QYx?F
1040 0x0000fc97 0x00413897 4   5    .reloc_1 ascii   ;<{T
1041 0x0000fca1 0x004138a1 4   5    .reloc_1 ascii   T_{\b
1042 0x0000fcbc 0x004138bc 5   6    .reloc_1 ascii   {`W,d
1043 0x0000fcf0 0x004138f0 4   6    .reloc_1 utf8    1߯Z\ blocks=Basic Latin,NKo
1044 0x0000fd07 0x00413907 4   5    .reloc_1 ascii   u8_~
1045 0x0000fdb7 0x004139b7 6   7    .reloc_1 ascii   3$Q_84
1046 0x0000fdf1 0x004139f1 4   5    .reloc_1 ascii   gpuP
1047 0x0000fe06 0x00413a06 5   6    .reloc_1 ascii   R*=G/
1048 0x0000fe0c 0x00413a0c 5   6    .reloc_1 ascii   ?bZE~
1049 0x0000fe3f 0x00413a3f 5   7    .reloc_1 utf8    NAֱTc blocks=Basic Latin,Hebrew
1050 0x0000ff36 0x00413b36 7   8    .reloc_1 ascii   c/5Du'<
1051 0x00010091 0x00413c91 4   5    .reloc_1 ascii   \ecga
1052 0x000100b7 0x00413cb7 4   5    .reloc_1 ascii   &E,[
1053 0x000100e2 0x00413ce2 5   6    .reloc_1 ascii   "eN#P
1054 0x000100eb 0x00413ceb 4   5    .reloc_1 ascii   z98^
1055 0x00010119 0x00413d19 4   6    .reloc_1 utf8    U_ǡ; blocks=Basic Latin,Latin Extended-B
1056 0x00010136 0x00413d36 4   5    .reloc_1 ascii   h79\r
1057 0x00010190 0x00413d90 4   6    .reloc_1 utf8    ǧze/ blocks=Latin Extended-B,Basic Latin
1058 0x000101ab 0x00413dab 4   6    .reloc_1 utf8    /S?t
1059 0x000101ba 0x00413dba 4   6    .reloc_1 utf8    ۏ@$@ blocks=Arabic,Basic Latin
1060 0x000101e0 0x00413de0 4   5    .reloc_1 ascii   G0e^
1061 0x00010217 0x00413e17 4   5    .reloc_1 ascii    spJ
1062 0x00010238 0x00413e38 6   7    .reloc_1 ascii   FBg]43
1063 0x00010259 0x00413e59 4   6    .reloc_1 utf8    M&Ҽ? blocks=Basic Latin,Cyrillic
1064 0x00010268 0x00413e68 6   7    .reloc_1 ascii   7}T`'5
