[Strings]
nth   paddr      vaddr      len size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1     0x00000099 0x00000099 4   6            utf8    K}80
2     0x000000a1 0x000000a1 4   6            utf8    K|8R
3     0x000000d7 0x000000d7 5   8            utf8    8؉q8K blocks=Basic Latin,Arabic
4     0x000000ef 0x000000ef 6   8            utf8    8RichJ
5     0x000001f8 0x000001f8 5   6            ascii   .text
6     0x0000021f 0x0000021f 7   8            ascii   `.rdata
7     0x00000247 0x00000247 6   7            ascii   @.data
8     0x00000270 0x00000270 6   7            ascii   .gfids
9     0x00000297 0x00000297 6   7            ascii   @.UPX0
10    0x000002c0 0x000002c0 4   5            ascii   .tls
11    0x000002e8 0x000002e8 5   6            ascii   .UPX1
12    0x00000310 0x00000310 6   7            ascii   .reloc
13    0x00000337 0x00000337 6   7            ascii   @.rsrc
10444 0x0009f2a9 0x004c1ca9 4   5    .UPX1   ascii   KW3d
10445 0x0009f2d2 0x004c1cd2 4   6    .UPX1   utf8    ާRGE blocks=Thaana,Basic Latin
10446 0x0009f2f8 0x004c1cf8 4   5    .UPX1   ascii   8\fG}
10447 0x0009f342 0x004c1d42 5   6    .UPX1   ascii   fZmN\e
10448 0x0009f355 0x004c1d55 4   8    .UPX1   utf8    κR5 blocks=Greek and Coptic,Private Use Area,Basic Latin
10449 0x0009f391 0x004c1d91 6   9    .UPX1   utf8    l¢Ħ #\ blocks=Basic Latin,Latin-1 Supplement,Latin Extended-A
10450 0x0009f450 0x004c1e50 5   6    .UPX1   ascii   FEGw 
10451 0x0009f4b5 0x004c1eb5 4   5    .UPX1   ascii   3P%h
10452 0x0009f4ef 0x004c1eef 4   6    .UPX1   utf8    rۇp` blocks=Basic Latin,Arabic
10453 0x0009f502 0x004c1f02 4   5    .UPX1   ascii   f.)j
10454 0x0009f5a7 0x004c1fa7 5   6    .UPX1   ascii   n:x$g
10455 0x0009f5da 0x004c1fda 4   6    .UPX1   utf8    FާCP blocks=Basic Latin,Thaana
10456 0x0009f67f 0x004c207f 4   6    .UPX1   utf8    S%Ƹc blocks=Basic Latin,Latin Extended-B
10457 0x0009f690 0x004c2090 4   6    .UPX1   utf8    ǃgHy blocks=Latin Extended-B,Basic Latin
10458 0x0009f736 0x004c2136 4   6    .UPX1   utf8    NnЂZ blocks=Basic Latin,Cyrillic
10459 0x0009f740 0x004c2140 5   6    .UPX1   ascii   6zJj\b
10460 0x0009f784 0x004c2184 5   6    .UPX1   ascii   eX>/I
10461 0x0009f7bd 0x004c21bd 4   5    .UPX1   ascii   0&e:
10462 0x0009f7d2 0x004c21d2 4   5    .UPX1   ascii   )x.e
10463 0x0009f81a 0x004c221a 4   7    .UPX1   utf8    "Ti blocks=Basic Latin,Private Use Area
10464 0x0009f84f 0x004c224f 4   5    .UPX1   ascii   0"L<
10465 0x0009f873 0x004c2273 4   7    .UPX1   utf8    ˈ<Zԥ blocks=Spacing Modifier Letters,Basic Latin,Cyrillic Supplement
10466 0x0009f8e0 0x004c22e0 6   7    .UPX1   ascii   7mg 7i
10467 0x0009f915 0x004c2315 4   5    .UPX1   ascii   PXs)
10468 0x0009f923 0x004c2323 5   6    .UPX1   ascii   }CQ-5
10469 0x0009f95b 0x004c235b 4   5    .UPX1   ascii   FC :
10470 0x0009f97c 0x004c237c 4   8    .UPX1   utf8    ȉħР, blocks=Latin Extended-B,Latin Extended-A,Cyrillic,Basic Latin
10471 0x0009f99f 0x004c239f 4   5    .UPX1   ascii   $xrv
10472 0x0009f9a6 0x004c23a6 4   6    .UPX1   utf8    71M¤ blocks=Basic Latin,Latin-1 Supplement
10473 0x0009f9d1 0x004c23d1 4   5    .UPX1   ascii   ,pk\v
10474 0x0009f9df 0x004c23df 4   5    .UPX1   ascii   u!8q
10475 0x0009fa04 0x004c2404 4   5    .UPX1   ascii   J)kl
10476 0x0009fa91 0x004c2491 5   9    .UPX1   utf8    ,Mgд̣ blocks=Basic Latin,Cyrillic,Combining Diacritical Marks
10477 0x0009fac5 0x004c24c5 4   6    .UPX1   utf8    ɥGGk blocks=IPA Extensions,Basic Latin
10478 0x0009fadc 0x004c24dc 4   5    .UPX1   ascii   Q(t+
10479 0x0009fb0e 0x004c250e 6   8    .UPX1   utf8    !\a\a˛K[ blocks=Basic Latin,Spacing Modifier Letters
10480 0x0009fb19 0x004c2519 4   5    .UPX1   ascii   +Yu;
10481 0x0009fb2f 0x004c252f 6   7    .UPX1   ascii   H2;v4M
10482 0x0009fb4c 0x004c254c 5   6    .UPX1   ascii   /e\rx,
10483 0x0009fb86 0x004c2586 5   9    .UPX1   utf8    l➣Aǎg blocks=Basic Latin,Dingbats,Latin Extended-B
10484 0x0009fb99 0x004c2599 5   7    .UPX1   utf8    wܧ\f\a* blocks=Basic Latin,Syriac
10485 0x0009fc78 0x004c2678 4   5    .UPX1   ascii   {vxg
10486 0x0009fc8f 0x004c268f 4   5    .UPX1   ascii   EX^s
10487 0x0009fd3b 0x004c273b 5   6    .UPX1   ascii   ^O~d;
10488 0x0009fd54 0x004c2754 4   5    .UPX1   ascii   O\'F
10489 0x0009fd5a 0x004c275a 4   5    .UPX1   ascii   ($\aD
10490 0x0009fd98 0x004c2798 4   5    .UPX1   ascii   GK$S
10491 0x0009fda3 0x004c27a3 4   7    .UPX1   utf8    5go끵 blocks=Basic Latin,Hangul Syllables
10492 0x0009fdbc 0x004c27bc 9   11   .UPX1   utf8    ٣'BV3!>d3 blocks=Arabic,Basic Latin
10493 0x0009fdde 0x004c27de 4   5    .UPX1   ascii   |l]&
10494 0x0009fde3 0x004c27e3 4   5    .UPX1   ascii   *:F\
10495 0x0009fe2f 0x004c282f 8   9    .UPX1   ascii   F^(X+OR}
10496 0x0009fe38 0x004c2838 4   5    .UPX1   ascii   $*~'
10497 0x0009fe41 0x004c2841 4   5    .UPX1   ascii   F6(E
10498 0x0009fe59 0x004c2859 4   5    .UPX1   ascii   r}d&
10499 0x0009fead 0x004c28ad 4   5    .UPX1   ascii   D\bgJ
10500 0x0009fee5 0x004c28e5 4   5    .UPX1   ascii   $3m9
10501 0x0009ff08 0x004c2908 4   6    .UPX1   utf8    {:jۧ blocks=Basic Latin,Arabic
10502 0x0009ff33 0x004c2933 5   6    .UPX1   ascii   j&FNX
10503 0x0009ff4d 0x004c294d 4   5    .UPX1   ascii   EKG?
10504 0x0009ff61 0x004c2961 5   7    .UPX1   utf8    E\\f0ؽ blocks=Basic Latin,Arabic
10505 0x0009ff99 0x004c2999 4   6    .UPX1   utf8    WJ:£ blocks=Basic Latin,Latin-1 Supplement
10506 0x0009ffb7 0x004c29b7 4   6    .UPX1   utf8    a]\rͼ blocks=Basic Latin,Greek and Coptic
10507 0x0009fffd 0x004c29fd 5   6    .UPX1   ascii   i(\aaO
10508 0x000a0015 0x004c2a15 4   5    .UPX1   ascii   g'X@
10509 0x000a0032 0x004c2a32 4   5    .UPX1   ascii   2Bv`
10510 0x000a0098 0x004c2a98 4   5    .UPX1   ascii   /p{8
10511 0x000a0174 0x004c2b74 4   5    .UPX1   ascii   {BC 
10512 0x000a01b4 0x004c2bb4 4   6    .UPX1   utf8    g?g|
10513 0x000a01eb 0x004c2beb 4   5    .UPX1   ascii   J'\bH
10514 0x000a0251 0x004c2c51 4   6    .UPX1   utf8    ۖ~ui blocks=Arabic,Basic Latin
10515 0x000a0288 0x004c2c88 6   9    .UPX1   utf8    ʸ3Tq{̧ blocks=Spacing Modifier Letters,Basic Latin,Combining Diacritical Marks
10516 0x000a02a9 0x004c2ca9 7   8    .UPX1   ascii    n&e]rw
10517 0x000a02c7 0x004c2cc7 5   7    .UPX1   utf8    Iؾ\t$\f blocks=Basic Latin,Arabic
10518 0x000a02fd 0x004c2cfd 4   5    .UPX1   ascii   w6Bi
10519 0x000a030a 0x004c2d0a 5   8    .UPX1   utf8    dܱ\t˛& blocks=Basic Latin,Syriac,Spacing Modifier Letters
10520 0x000a0395 0x004c2d95 6   7    .UPX1   ascii   E\el>PD
10521 0x000a039c 0x004c2d9c 5   6    .UPX1   ascii   5$9bc
10522 0x000a03a5 0x004c2da5 5   7    .UPX1   utf8    ALحds blocks=Basic Latin,Arabic
10523 0x000a0403 0x004c2e03 4   5    .UPX1   ascii   \\rG\f
10524 0x000a0432 0x004c2e32 6   8    .UPX1   utf8    a"Z8ߛq blocks=Basic Latin,NKo
10525 0x000a044e 0x004c2e4e 4   8    .UPX1   utf8    f角\Ɩ blocks=Basic Latin,CJK Unified Ideographs,Latin Extended-B
10526 0x000a0463 0x004c2e63 5   6    .UPX1   ascii   +dq1J
10527 0x000a047d 0x004c2e7d 4   6    .UPX1   utf8    paˍ{ blocks=Basic Latin,Spacing Modifier Letters
10528 0x000a048b 0x004c2e8b 4   5    .UPX1   ascii   WGH:
10529 0x000a049b 0x004c2e9b 4   5    .UPX1   ascii   Zvi<
10530 0x000a04d5 0x004c2ed5 5   8    .UPX1   utf8    -@\t0 blocks=Basic Latin,Private Use Area
10531 0x000a04ed 0x004c2eed 5   7    .UPX1   utf8    tг-V` blocks=Basic Latin,Cyrillic
10532 0x000a0533 0x004c2f33 5   8    .UPX1   utf8    /ݛf\t˵ blocks=Basic Latin,Arabic Supplement,Spacing Modifier Letters
10533 0x000a055b 0x004c2f5b 7   8    .UPX1   ascii   LfB0Z'\e
10534 0x000a0587 0x004c2f87 4   6    .UPX1   utf8    aҮjA blocks=Basic Latin,Cyrillic
10535 0x000a05c7 0x004c2fc7 4   7    .UPX1   utf8    ;鳋\f! blocks=Basic Latin,CJK Unified Ideographs
10536 0x000a06f2 0x004c30f2 4   7    .UPX1   utf8    ^dϛǧ blocks=Basic Latin,Greek and Coptic,Latin Extended-B
10537 0x000a071f 0x004c311f 4   5    .UPX1   ascii   [\&v
10538 0x000a0732 0x004c3132 4   5    .UPX1   ascii   \t4>"
10539 0x000a0763 0x004c3163 4   5    .UPX1   ascii   \r3\r
10540 0x000a0783 0x004c3183 5   7    .UPX1   utf8    \n߂l?a blocks=Basic Latin,NKo
10541 0x000a07b0 0x004c31b0 4   5    .UPX1   ascii   {"PB
10542 0x000a07ba 0x004c31ba 4   5    .UPX1   ascii   8@f7
10543 0x000a07cd 0x004c31cd 4   6    .UPX1   utf8    Χa,u blocks=Greek and Coptic,Basic Latin
10544 0x000a07e2 0x004c31e2 5   6    .UPX1   ascii   bMU,t
10545 0x000a07e8 0x004c31e8 4   6    .UPX1   utf8    #ДgE blocks=Basic Latin,Cyrillic
10546 0x000a080b 0x004c320b 4   6    .UPX1   utf8    5KۥS blocks=Basic Latin,Arabic
10547 0x000a0828 0x004c3228 5   7    .UPX1   utf8    kX\n$ٕ blocks=Basic Latin,Arabic
10548 0x000a0888 0x004c3288 5   6    .UPX1   ascii   ,*;:.
10549 0x000a08d5 0x004c32d5 5   8    .UPX1   utf8    )bΆק_ blocks=Basic Latin,Greek and Coptic,Hebrew
10550 0x000a090c 0x004c330c 4   7    .UPX1   utf8    PSͧΐ blocks=Basic Latin,Combining Diacritical Marks,Greek and Coptic
10551 0x000a0960 0x004c3360 4   5    .UPX1   ascii   JK5j
10552 0x000a09aa 0x004c33aa 4   6    .UPX1   utf8    ܧ\b@' blocks=Syriac,Basic Latin
10553 0x000a09cb 0x004c33cb 4   5    .UPX1   ascii   N<u%
10554 0x000a0a09 0x004c3409 4   5    .UPX1   ascii   y<sr
10555 0x000a0a3b 0x004c343b 4   5    .UPX1   ascii   \f`Ql
10556 0x000a0a74 0x004c3474 4   8    .UPX1   utf8    \e깊}Ƨ blocks=Basic Latin,Hangul Syllables,Latin Extended-B
10557 0x000a0a90 0x004c3490 4   7    .UPX1   utf8    {tΧϙ blocks=Basic Latin,Greek and Coptic
10558 0x000a0a97 0x004c3497 4   6    .UPX1   utf8    \X<Г blocks=Basic Latin,Cyrillic
10559 0x000a0aa9 0x004c34a9 4   5    .UPX1   ascii   SE]6
10560 0x000a0ab9 0x004c34b9 5   7    .UPX1   utf8    MէKv$ blocks=Basic Latin,Armenian
10561 0x000a0b3f 0x004c353f 4   5    .UPX1   ascii   \ait6
10562 0x000a0b7c 0x004c357c 4   5    .UPX1   ascii   F T"
10563 0x000a0b98 0x004c3598 5   6    .UPX1   ascii   -R8\ba
10564 0x000a0bb0 0x004c35b0 6   7    .UPX1   ascii   #_f;QX
10565 0x000a0bca 0x004c35ca 5   6    .UPX1   ascii   (XBr7
10566 0x000a0bf9 0x004c35f9 4   6    .UPX1   utf8    ,@Χ* blocks=Basic Latin,Greek and Coptic
10567 0x000a0c25 0x004c3625 4   5    .UPX1   ascii   !~ y
10568 0x000a0c6f 0x004c366f 5   6    .UPX1   ascii   po?P[
10569 0x000a0cd1 0x004c36d1 8   9    .UPX1   ascii   ,3kTB`\vw
10570 0x000a0d01 0x004c3701 4   6    .UPX1   utf8    j5Sо blocks=Basic Latin,Cyrillic
10571 0x000a0d8c 0x004c378c 4   8    .UPX1   utf8    _j忛ܬ blocks=Basic Latin,CJK Unified Ideographs,Syriac
10572 0x000a0daa 0x004c37aa 4   6    .UPX1   utf8    ^ַ9- blocks=Basic Latin,Hebrew
10573 0x000a0dc5 0x004c37c5 5   7    .UPX1   utf8    nZS̡l blocks=Basic Latin,Combining Diacritical Marks
10574 0x000a0e53 0x004c3853 4   5    .UPX1   ascii   0\vw\e
10575 0x000a0e6e 0x004c386e 4   6    .UPX1   utf8    p۲u_ blocks=Basic Latin,Arabic
10576 0x000a0eaa 0x004c38aa 4   5    .UPX1   ascii   {MG\n
10577 0x000a0ed1 0x004c38d1 4   5    .UPX1   ascii   \n\v}9
10578 0x000a0f6f 0x004c396f 5   9    .UPX1   utf8    1-럵ޣa blocks=Basic Latin,Hangul Syllables,Thaana
10579 0x000a0f96 0x004c3996 4   6    .UPX1   utf8    @Rާe blocks=Basic Latin,Thaana
10580 0x000a0fc6 0x004c39c6 5   7    .UPX1   utf8    Ԁn4!6 blocks=Cyrillic Supplement,Basic Latin
10581 0x000a0ff0 0x004c39f0 6   7    .UPX1   ascii   q6h0Yl
10582 0x000a1016 0x004c3a16 4   6    .UPX1   utf8    q5bЌ blocks=Basic Latin,Cyrillic
10583 0x000a103b 0x004c3a3b 5   6    .UPX1   ascii   l,&Ve
10584 0x000a10ac 0x004c3aac 5   7    .UPX1   utf8    Yݧd\M blocks=Basic Latin,Arabic Supplement
10585 0x000a10ce 0x004c3ace 4   5    .UPX1   ascii   nq>Z
10586 0x000a10e9 0x004c3ae9 4   7    .UPX1   utf8    ߝaЙ} blocks=NKo,Basic Latin,Cyrillic
10587 0x000a10fe 0x004c3afe 4   5    .UPX1   ascii   tt_J
10588 0x000a114e 0x004c3b4e 4   6    .UPX1   utf8    TYɧR blocks=Basic Latin,IPA Extensions
10589 0x000a1178 0x004c3b78 4   5    .UPX1   ascii   dL+k
10590 0x000a119d 0x004c3b9d 5   6    .UPX1   ascii   1sK|)
10591 0x000a11a3 0x004c3ba3 4   5    .UPX1   ascii   CVG#
10592 0x000a11ad 0x004c3bad 4   7    .UPX1   utf8    ༫m\ap blocks=Tibetan,Basic Latin
10593 0x000a11c6 0x004c3bc6 6   8    .UPX1   utf8    ˧2=*~i blocks=Spacing Modifier Letters,Basic Latin
10594 0x000a11ce 0x004c3bce 5   6    .UPX1   ascii   Pq#Sj
10595 0x000a1202 0x004c3c02 4   6    .UPX1   utf8    vsMЇ blocks=Basic Latin,Cyrillic
10596 0x000a1230 0x004c3c30 4   5    .UPX1   ascii   p{n&
10597 0x000a12a3 0x004c3ca3 4   5    .UPX1   ascii   0'ZN
10598 0x000a12b4 0x004c3cb4 5   6    .UPX1   ascii   \);~P
10599 0x000a131d 0x004c3d1d 4   5    .UPX1   ascii   \fSh\v
10600 0x000a1349 0x004c3d49 4   5    .UPX1   ascii   Q(4k
10601 0x000a1358 0x004c3d58 5   6    .UPX1   ascii   =Hg?A
10602 0x000a1372 0x004c3d72 4   5    .UPX1   ascii   x^\g
10603 0x000a1398 0x004c3d98 6   9    .UPX1   utf8    4ֳӝH\[ blocks=Basic Latin,Hebrew,Cyrillic
10604 0x000a13a7 0x004c3da7 5   6    .UPX1   ascii   ,Xp#L
10605 0x000a13ba 0x004c3dba 5   6    .UPX1   ascii   2-cTB
10606 0x000a13d8 0x004c3dd8 4   6    .UPX1   utf8    ݧ+Z% blocks=Arabic Supplement,Basic Latin
10607 0x000a13f2 0x004c3df2 4   5    .UPX1   ascii   OfC&
10608 0x000a14ac 0x004c3eac 4   5    .UPX1   ascii   jNdv
10609 0x000a14b9 0x004c3eb9 5   7    .UPX1   utf8    \f-[§J blocks=Basic Latin,Latin-1 Supplement
10610 0x000a14c0 0x004c3ec0 4   5    .UPX1   ascii   I`K:
10611 0x000a14c9 0x004c3ec9 4   5    .UPX1   ascii   r{s8
10612 0x000a14fe 0x004c3efe 4   5    .UPX1   ascii   [)f{
10613 0x000a154b 0x004c3f4b 6   8    .UPX1   utf8    PЧ"$#5 blocks=Basic Latin,Cyrillic
10614 0x000a15a0 0x004c3fa0 5   6    .UPX1   ascii   \$|jX
10615 0x000a1621 0x004c4021 4   5    .UPX1   ascii   l;0}
10616 0x000a162a 0x004c402a 4   5    .UPX1   ascii   pK`v
10617 0x000a167d 0x004c407d 5   7    .UPX1   utf8    _ę|,` blocks=Basic Latin,Latin Extended-A
10618 0x000a16bd 0x004c40bd 6   8    .UPX1   utf8    #nil=خ blocks=Basic Latin,Arabic
10619 0x000a1714 0x004c4114 4   7    .UPX1   utf8    ./禇\v blocks=Basic Latin,CJK Unified Ideographs
10620 0x000a1747 0x004c4147 4   8    .UPX1   utf8    Wų贲y blocks=Basic Latin,Latin Extended-A,CJK Unified Ideographs
10621 0x000a1752 0x004c4152 5   6    .UPX1   ascii   &#|dY
10622 0x000a1759 0x004c4159 4   6    .UPX1   utf8    IJɀ@ blocks=Basic Latin,Latin Extended-B
10623 0x000a1760 0x004c4160 4   5    .UPX1   ascii   \na\r\e
10624 0x000a178d 0x004c418d 4   5    .UPX1   ascii   ;G.o
10625 0x000a17be 0x004c41be 5   7    .UPX1   utf8    :|NCӻ blocks=Basic Latin,Cyrillic
10626 0x000a17c6 0x004c41c6 6   7    .UPX1   ascii   8%g2,[
10627 0x000a17cf 0x004c41cf 4   5    .UPX1   ascii   lx\fb
10628 0x000a17ef 0x004c41ef 4   7    .UPX1   utf8    &ВƊa blocks=Basic Latin,Cyrillic,Latin Extended-B
10629 0x000a1811 0x004c4211 5   7    .UPX1   utf8    s'N݆} blocks=Basic Latin,Syriac
10630 0x000a1818 0x004c4218 4   5    .UPX1   ascii   F[]2
10631 0x000a1824 0x004c4224 4   7    .UPX1   utf8    Ϟ'Ŗ blocks=Greek and Coptic,Basic Latin,Combining Diacritical Marks
10632 0x000a1872 0x004c4272 4   6    .UPX1   utf8    }F]ԧ blocks=Basic Latin,Cyrillic Supplement
10633 0x000a1910 0x004c4310 4   5    .UPX1   ascii   \v!xX
10634 0x000a192c 0x004c432c 4   5    .UPX1   ascii   '=q\v
10635 0x000a19cd 0x004c43cd 4   6    .UPX1   utf8    )9.ћ blocks=Basic Latin,Cyrillic
10636 0x000a1aa1 0x004c44a1 4   5    .UPX1   ascii   4;eX
10637 0x000a1aad 0x004c44ad 4   5    .UPX1   ascii   86Kh
10638 0x000a1ad0 0x004c44d0 5   6    .UPX1   ascii   X'n$w
10639 0x000a1ade 0x004c44de 4   5    .UPX1   ascii    2-}
10640 0x000a1ae3 0x004c44e3 7   9    .UPX1   utf8    S`C§cVk blocks=Basic Latin,Latin-1 Supplement
10641 0x000a1b43 0x004c4543 4   5    .UPX1   ascii   :+h4
10642 0x000a1be8 0x004c45e8 4   7    .UPX1   utf8    P\fS짉 blocks=Basic Latin,Hangul Syllables
10643 0x000a1bf9 0x004c45f9 5   6    .UPX1   ascii   Q']W#
10644 0x000a1c5f 0x004c465f 4   5    .UPX1   ascii   _q>}
10645 0x000a1c91 0x004c4691 4   6    .UPX1   utf8    .x۔3 blocks=Basic Latin,Arabic
10646 0x000a1d00 0x004c4700 4   5    .UPX1   ascii   mE2A
10647 0x000a1d29 0x004c4729 5   6    .UPX1   ascii   u[jc#
10648 0x000a1d7f 0x004c477f 6   7    .UPX1   ascii   acGe\aw
10649 0x000a1db1 0x004c47b1 4   7    .UPX1   utf8    \bۛJ۷ blocks=Basic Latin,Arabic
10650 0x000a1dd6 0x004c47d6 5   8    .UPX1   utf8    {v\v\t셧 blocks=Basic Latin,Hangul Syllables
10651 0x000a1e03 0x004c4803 4   5    .UPX1   ascii   ;O:Y
10652 0x000a1e0d 0x004c480d 5   9    .UPX1   utf8    srĤާɖ blocks=Basic Latin,Latin Extended-A,Thaana,IPA Extensions
10653 0x000a1e83 0x004c4883 4   5    .UPX1   ascii   =^@p
10654 0x000a1ece 0x004c48ce 4   9    .UPX1   utf8    :ቪE blocks=Basic Latin,Private Use Area,Ethiopic
10655 0x000a1f07 0x004c4907 9   13   .UPX1   utf8    UN&-)ܙꆧ/= blocks=Basic Latin,Syriac,Yi Syllables
10656 0x000a1f1d 0x004c491d 4   6    .UPX1   utf8    CоKk blocks=Basic Latin,Cyrillic
10657 0x000a1f7c 0x004c497c 4   5    .UPX1   ascii   SAU/
10658 0x000a1f82 0x004c4982 5   6    .UPX1   ascii   4"^\a$
10659 0x000a1fef 0x004c49ef 5   7    .UPX1   utf8    ʣY)>F blocks=IPA Extensions,Basic Latin
10660 0x000a201c 0x004c4a1c 5   7    .UPX1   utf8    0'ѲD\b blocks=Basic Latin,Cyrillic
10661 0x000a2044 0x004c4a44 4   5    .UPX1   ascii   JqAT
10662 0x000a20af 0x004c4aaf 4   6    .UPX1   utf8    8\ewʅ blocks=Basic Latin,IPA Extensions
10663 0x000a20be 0x004c4abe 5   6    .UPX1   ascii   N&~V"
10664 0x000a212f 0x004c4b2f 4   8    .UPX1   utf8    xÌ⟯T blocks=Basic Latin,Latin-1 Supplement,Miscellaneous Mathematical Symbols-A
10665 0x000a2164 0x004c4b64 6   7    .UPX1   ascii   rcCjT4
10666 0x000a2268 0x004c4c68 4   5    .UPX1   ascii   \eK!o
10667 0x000a2299 0x004c4c99 4   5    .UPX1   ascii   k.ye
10668 0x000a2325 0x004c4d25 4   6    .UPX1   utf8    MۅN" blocks=Basic Latin,Arabic
10669 0x000a238f 0x004c4d8f 4   5    .UPX1   ascii   2l%6
10670 0x000a23ed 0x004c4ded 4   5    .UPX1   ascii   VSm-
10671 0x000a23f5 0x004c4df5 4   5    .UPX1   ascii   {ui\t
10672 0x000a2413 0x004c4e13 4   5    .UPX1   ascii   BqE@
10673 0x000a2485 0x004c4e85 4   6    .UPX1   utf8    ۆA>S blocks=Arabic,Basic Latin
10674 0x000a24d5 0x004c4ed5 4   5    .UPX1   ascii   gqyJ
10675 0x000a2574 0x004c4f74 4   6    .UPX1   utf8    SGֻ6 blocks=Basic Latin,Hebrew
10676 0x000a2580 0x004c4f80 4   7    .UPX1   utf8    cs脀( blocks=Basic Latin,CJK Unified Ideographs
10677 0x000a2608 0x004c5008 4   5    .UPX1   ascii   'n2C
10678 0x000a2615 0x004c5015 4   6    .UPX1   utf8    6;#˓ blocks=Basic Latin,Spacing Modifier Letters
10679 0x000a26d1 0x004c50d1 4   5    .UPX1   ascii   j!TB
10680 0x000a270d 0x004c510d 5   7    .UPX1   utf8    HZϘ}` blocks=Basic Latin,Greek and Coptic
10681 0x000a2762 0x004c5162 4   7    .UPX1   utf8    ػ*ߠp blocks=Arabic,Basic Latin,NKo
10682 0x000a27ad 0x004c51ad 4   5    .UPX1   ascii   u^-\a
10683 0x000a27ca 0x004c51ca 4   5    .UPX1   ascii   \a",'
10684 0x000a27d4 0x004c51d4 4   7    .UPX1   utf8    ˻۵uU blocks=Spacing Modifier Letters,Arabic,Basic Latin
10685 0x000a27e0 0x004c51e0 6   11   .UPX1   utf8    7ʊixУ꒜ blocks=Basic Latin,IPA Extensions,Cyrillic,Yi Radicals
10686 0x000a27fc 0x004c51fc 4   5    .UPX1   ascii   yVO(
10687 0x000a284e 0x004c524e 4   5    .UPX1   ascii   6E0r
10688 0x000a2857 0x004c5257 4   5    .UPX1   ascii   '{Y9
10689 0x000a2869 0x004c5269 5   8    .UPX1   utf8    ԤN@:˿ blocks=Cyrillic Supplement,Basic Latin,Spacing Modifier Letters
10690 0x000a2898 0x004c5298 4   6    .UPX1   utf8    դ:g) blocks=Armenian,Basic Latin
10691 0x000a28d5 0x004c52d5 6   7    .UPX1   ascii   Iq6K7r
10692 0x000a28f4 0x004c52f4 4   5    .UPX1   ascii   O\b\W
10693 0x000a2929 0x004c5329 4   5    .UPX1   ascii   *#pE
10694 0x000a296b 0x004c536b 4   5    .UPX1   ascii   uRJ3
10695 0x000a297e 0x004c537e 4   6    .UPX1   utf8    Ҡc|P blocks=Cyrillic,Basic Latin
10696 0x000a29b9 0x004c53b9 5   6    .UPX1   ascii   Q_`\nv
10697 0x000a29de 0x004c53de 4   5    .UPX1   ascii   AtQM
10698 0x000a29fb 0x004c53fb 6   7    .UPX1   ascii   &6JjCH
10699 0x000a2a06 0x004c5406 4   5    .UPX1   ascii   `XaF
10700 0x000a2a6a 0x004c546a 5   6    .UPX1   ascii   qf\a?r
10701 0x000a2ad1 0x004c54d1 4   5    .UPX1   ascii   Mr}\e
10702 0x000a2b0d 0x004c550d 4   5    .UPX1   ascii   M-WB
10703 0x000a2b44 0x004c5544 5   6    .UPX1   ascii   8vyRe
10704 0x000a2b55 0x004c5555 5   6    .UPX1   ascii   ;4V/\n
10705 0x000a2b80 0x004c5580 4   5    .UPX1   ascii   > dj
10706 0x000a2bf3 0x004c55f3 4   5    .UPX1   ascii   I\tV\n
10707 0x000a2c26 0x004c5626 4   5    .UPX1   ascii   t\ebr
10708 0x000a2c30 0x004c5630 5   6    .UPX1   ascii   >d?Q\a
10709 0x000a2c4c 0x004c564c 5   7    .UPX1   utf8    jۥn#@ blocks=Basic Latin,Arabic
10710 0x000a2c56 0x004c5656 4   5    .UPX1   ascii   "v}h
10711 0x000a2d28 0x004c5728 4   5    .UPX1   ascii   sw ^
10712 0x000a2d4a 0x004c574a 4   6    .UPX1   utf8    ¶]3f blocks=Latin-1 Supplement,Basic Latin
10713 0x000a2dcb 0x004c57cb 5   7    .UPX1   utf8    ̧Kc>C blocks=Combining Diacritical Marks,Basic Latin
10714 0x000a2e40 0x004c5840 4   5    .UPX1   ascii   %keM
10715 0x000a2e4b 0x004c584b 4   6    .UPX1   utf8    3?Ax
10716 0x000a2e90 0x004c5890 4   5    .UPX1   ascii   \v."7
10717 0x000a2ef8 0x004c58f8 4   5    .UPX1   ascii   Z#be
10718 0x000a2f9b 0x004c599b 5   8    .UPX1   utf8    Kƽۧ10 blocks=Basic Latin,Latin Extended-B,Arabic
10719 0x000a2fe9 0x004c59e9 4   6    .UPX1   utf8    ãk*e blocks=Latin-1 Supplement,Basic Latin
10720 0x000a305b 0x004c5a5b 4   6    .UPX1   utf8    kԧK\r blocks=Basic Latin,Cyrillic Supplement
10721 0x000a30a1 0x004c5aa1 4   7    .UPX1   utf8    F[L㉫ blocks=Basic Latin,Enclosed CJK Letters and Months
10722 0x000a310c 0x004c5b0c 4   7    .UPX1   utf8    ,\tޓ͍ blocks=Basic Latin,Thaana,Combining Diacritical Marks
10723 0x000a31c9 0x004c5bc9 4   5    .UPX1   ascii   4lH5
10724 0x000a31cf 0x004c5bcf 5   6    .UPX1   ascii   yEjga
10725 0x000a3200 0x004c5c00 4   6    .UPX1   utf8    ߦqp{ blocks=NKo,Basic Latin
10726 0x000a325d 0x004c5c5d 7   8    .UPX1   ascii   @\rIBwj7
