[Strings]
nth   paddr      vaddr      len size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1     0x00000188 0x00000188 5   6            ascii   .text
2     0x000001ae 0x000001ae 7   8            ascii   P`.data
3     0x000001d8 0x000001d8 6   7            ascii   .rdata
4     0x000001fe 0x000001fe 8   9            ascii   `@.pdata
5     0x00000226 0x00000226 8   9            ascii   0@.xdata
6     0x0000024e 0x0000024e 6   7            ascii   0@.bss
7     0x00000278 0x00000278 6   7            ascii   .edata
8     0x0000029e 0x0000029e 8   9            ascii   0@.idata
9     0x000002c8 0x000002c8 5   6            ascii   .rsrc
10    0x000002f0 0x000002f0 6   7            ascii   .reloc
5899  0x00054f2d 0x0045cd2d 7   12   .reloc  utf8    5iB¨]X\r blocks=Basic Latin,Latin-1 Supplement
5900  0x00054f81 0x0045cd81 4   5    .reloc  ascii   \erF~
5901  0x00054f8f 0x0045cd8f 4   5    .reloc  ascii   [[[3
5902  0x00054fd4 0x0045cdd4 4   5    .reloc  ascii   YhLu
5903  0x00054fe3 0x0045cde3 4   6    .reloc  utf8    \t3ɤ\e blocks=Basic Latin,IPA Extensions
5904  0x0005501d 0x0045ce1d 4   5    .reloc  ascii   *ehq
5905  0x0005504a 0x0045ce4a 4   5    .reloc  ascii   .i\nU
5906  0x00055063 0x0045ce63 4   6    .reloc  utf8    rnt8
5907  0x0005508e 0x0045ce8e 5   7    .reloc  utf8    ̱Xc3? blocks=Combining Diacritical Marks,Basic Latin
5908  0x000550ab 0x0045ceab 5   6    .reloc  ascii   "w-c<
5909  0x000550ce 0x0045cece 5   8    .reloc  utf8    UZƎƄF blocks=Basic Latin,Latin Extended-B
5910  0x000550db 0x0045cedb 5   6    .reloc  ascii   3pUF-
5911  0x00055150 0x0045cf50 5   8    .reloc  utf8    ͑͜iVt blocks=Combining Diacritical Marks,Basic Latin
5912  0x00055191 0x0045cf91 6   7    .reloc  ascii   JxT%%L
5913  0x000551d6 0x0045cfd6 4   5    .reloc  ascii   d/H 
5914  0x000551f0 0x0045cff0 5   6    .reloc  ascii   _@1n\n
5915  0x0005520c 0x0045d00c 5   6    .reloc  ascii   r1iyk
5916  0x00055245 0x0045d045 5   6    .reloc  ascii   b\evw<
5917  0x00055289 0x0045d089 4   5    .reloc  ascii   D^/j
5918  0x0005529c 0x0045d09c 4   7    .reloc  utf8    ϺϜg* blocks=Greek and Coptic,Basic Latin
5919  0x000552d8 0x0045d0d8 4   5    .reloc  ascii   e'\b?
5920  0x000552e4 0x0045d0e4 4   5    .reloc  ascii   )IKt
5921  0x000553ab 0x0045d1ab 4   7    .reloc  utf8    5͇\tʢ blocks=Basic Latin,Combining Diacritical Marks,IPA Extensions
5922  0x000553b4 0x0045d1b4 4   5    .reloc  ascii   `6\au
5923  0x000553bf 0x0045d1bf 4   5    .reloc  ascii   D|LT
5924  0x000553d6 0x0045d1d6 4   5    .reloc  ascii   M$CB
5925  0x00055413 0x0045d213 7   8    .reloc  ascii   9gW\'6y
5926  0x0005546d 0x0045d26d 5   7    .reloc  utf8    /5P!ܽ blocks=Basic Latin,Syriac
5927  0x000554bc 0x0045d2bc 5   9    .reloc  utf8    \vܔ<ѤĒ blocks=Basic Latin,Syriac,Cyrillic,Latin Extended-A
5928  0x000554c5 0x0045d2c5 6   9    .reloc  utf8    \a+)ΚΔg blocks=Basic Latin,Greek and Coptic
5929  0x000554db 0x0045d2db 4   5    .reloc  ascii   Ih>>
5930  0x000554f4 0x0045d2f4 4   7    .reloc  utf8    ̘͠P6 blocks=Combining Diacritical Marks,Basic Latin
5931  0x0005551b 0x0045d31b 4   6    .reloc  utf8    ֮6\v/ blocks=Hebrew,Basic Latin
5932  0x0005552d 0x0045d32d 4   5    .reloc  ascii   U\n,y
5933  0x0005554c 0x0045d34c 4   5    .reloc  ascii   ^?gT
5934  0x00055556 0x0045d356 4   7    .reloc  utf8    s[쎀W blocks=Basic Latin,Hangul Syllables
5935  0x00055561 0x0045d361 5   6    .reloc  ascii   H{c!Q
5936  0x000555a7 0x0045d3a7 4   5    .reloc  ascii   <iwp
5937  0x00055600 0x0045d400 6   9    .reloc  utf8    OJN5˜˅ blocks=Basic Latin,Spacing Modifier Letters
5938  0x0005562b 0x0045d42b 12  13   .reloc  ascii   $f5E\vCVkN]:C
5939  0x00055681 0x0045d481 4   5    .reloc  ascii   #\ecR
5940  0x000556e1 0x0045d4e1 4   5    .reloc  ascii   FHR#
5941  0x0005570e 0x0045d50e 6   8    .reloc  utf8    ˿*\vXi\n blocks=Spacing Modifier Letters,Basic Latin
5942  0x0005574f 0x0045d54f 9   14   .reloc  utf8    Sʗʓ9x}%ʇʃ blocks=Basic Latin,IPA Extensions
5943  0x0005576f 0x0045d56f 4   5    .reloc  ascii   [|61
5944  0x00055795 0x0045d595 5   6    .reloc  ascii   ei\e x
5945  0x000557bf 0x0045d5bf 5   6    .reloc  ascii   dslK\e
5946  0x000557d6 0x0045d5d6 5   7    .reloc  utf8    D1:LՈ blocks=Basic Latin,Armenian
5947  0x00055827 0x0045d627 9   14   .reloc  utf8    \fɟɛɗɓaX~g blocks=Basic Latin,IPA Extensions
5948  0x0005583b 0x0045d63b 4   7    .reloc  utf8    (یˤ\f blocks=Basic Latin,Arabic,Spacing Modifier Letters
5949  0x00055848 0x0045d648 5   6    .reloc  ascii   D'+8\a
5950  0x00055864 0x0045d664 4   5    .reloc  ascii   gC1@
5951  0x00055890 0x0045d690 4   5    .reloc  ascii   \>7P
5952  0x0005589f 0x0045d69f 8   15   .reloc  utf8    \bȯȫȧȣȟțy blocks=Basic Latin,Latin Extended-B
5953  0x000558c4 0x0045d6c4 4   5    .reloc  ascii   \aD1e
5954  0x000558cb 0x0045d6cb 4   5    .reloc  ascii   [m\bT
5955  0x000558db 0x0045d6db 4   5    .reloc  ascii   ;nGD
5956  0x00055921 0x0045d721 7   10   .reloc  utf8    ~h[ǧǣU} blocks=Basic Latin,Latin Extended-B
5957  0x00055994 0x0045d794 4   5    .reloc  ascii   )JC8
5958  0x000559b3 0x0045d7b3 4   7    .reloc  utf8    +ϯϫ\f blocks=Basic Latin,Greek and Coptic
5959  0x000559d4 0x0045d7d4 6   7    .reloc  ascii   sE[i>&
5960  0x000559e6 0x0045d7e6 7   8    .reloc  ascii   ;#NfZri
5961  0x00055a29 0x0045d829 8   9    .reloc  ascii   ^\eIo'L.<
5962  0x00055a53 0x0045d853 4   5    .reloc  ascii   k|,\r
5963  0x00055a84 0x0045d884 4   5    .reloc  ascii   OL=f
5964  0x00055aad 0x0045d8ad 5   6    .reloc  ascii   2eZ%b
5965  0x00055ad2 0x0045d8d2 4   5    .reloc  ascii   )?BW
5966  0x00055ad7 0x0045d8d7 5   6    .reloc  ascii   Mia\v^
5967  0x00055ae4 0x0045d8e4 4   5    .reloc  ascii   +}IP
5968  0x00055b10 0x0045d910 4   5    .reloc  ascii   %KP-
5969  0x00055b20 0x0045d920 4   9    .reloc  utf8    ûóëã blocks=Latin-1 Supplement
5970  0x00055b74 0x0045d974 4   5    .reloc  ascii   CLmn
5971  0x00055c1d 0x0045da1d 6   7    .reloc  ascii   !`Sl)<
5972  0x00055c27 0x0045da27 8   13   .reloc  utf8    lϻϳϫϣgLx blocks=Basic Latin,Greek and Coptic
5973  0x00055c48 0x0045da48 4   5    .reloc  ascii   >K%`
5974  0x00055c6d 0x0045da6d 5   7    .reloc  utf8    !4i"־ blocks=Basic Latin,Hebrew
5975  0x00055c97 0x0045da97 4   6    .reloc  utf8    ؟<<( blocks=Arabic,Basic Latin
5976  0x00055ccb 0x0045dacb 4   5    .reloc  ascii   7r0Y
5977  0x00055d2d 0x0045db2d 5   7    .reloc  utf8    M\b8{˄ blocks=Basic Latin,Spacing Modifier Letters
5978  0x00055d6b 0x0045db6b 4   7    .reloc  utf8    =/'p
5979  0x00055d7f 0x0045db7f 4   6    .reloc  utf8    gaiϧ blocks=Basic Latin,Greek and Coptic
5980  0x00055dd4 0x0045dbd4 4   6    .reloc  utf8    s][վ blocks=Basic Latin,Armenian
5981  0x00055e00 0x0045dc00 4   5    .reloc  ascii   ;;2X
5982  0x00055e21 0x0045dc21 4   5    .reloc  ascii   FiT?
5983  0x00055e4f 0x0045dc4f 4   7    .reloc  utf8    {͗͟} blocks=Basic Latin,Combining Diacritical Marks
5984  0x00055e81 0x0045dc81 4   5    .reloc  ascii   ?&HH
5985  0x00055eb8 0x0045dcb8 4   5    .reloc  ascii   1c\e]
5986  0x00055ec1 0x0045dcc1 4   5    .reloc  ascii   ,LQ"
5987  0x00055ee1 0x0045dce1 5   6    .reloc  ascii   bUj/)
5988  0x00055efd 0x0045dcfd 5   6    .reloc  ascii   \a49U+
5989  0x00055f41 0x0045dd41 4   5    .reloc  ascii   W>7O
5990  0x00055f70 0x0045dd70 4   5    .reloc  ascii   \asL'
5991  0x00055faf 0x0045ddaf 5   6    .reloc  ascii   &'u:Q
5992  0x00055fe2 0x0045dde2 4   5    .reloc  ascii   \t|CI
5993  0x00056013 0x0045de13 5   6    .reloc  ascii   0[MP4
5994  0x0005606e 0x0045de6e 5   7    .reloc  utf8    1]%ލu blocks=Basic Latin,Thaana
5995  0x00056089 0x0045de89 4   5    .reloc  ascii   YqhS
5996  0x000560c6 0x0045dec6 5   8    .reloc  utf8    .\tʻʷ6 blocks=Basic Latin,Spacing Modifier Letters
5997  0x000560d7 0x0045ded7 4   7    .reloc  utf8    Lʏʋl blocks=Basic Latin,IPA Extensions
5998  0x000560e1 0x0045dee1 9   11   .reloc  utf8    8}sg>[l̔~ blocks=Basic Latin,Combining Diacritical Marks
5999  0x0005612f 0x0045df2f 5   6    .reloc  ascii   `tg~(
6000  0x00056142 0x0045df42 4   5    .reloc  ascii   `b.?
6001  0x00056182 0x0045df82 6   7    .reloc  ascii   ,8:.pg
6002  0x000561de 0x0045dfde 5   6    .reloc  ascii   bEL-s
6003  0x0005626a 0x0045e06a 4   5    .reloc  ascii   SlQ{
6004  0x000562d2 0x0045e0d2 4   5    .reloc  ascii   (7BK
6005  0x000562e4 0x0045e0e4 6   7    .reloc  ascii   +\rI$'k
6006  0x000562f1 0x0045e0f1 5   8    .reloc  utf8    (SvĻį blocks=Basic Latin,Latin Extended-A
6007  0x00056354 0x0045e154 4   5    .reloc  ascii   0\bDm
6008  0x00056372 0x0045e172 6   7    .reloc  ascii   7GB\fl.
6009  0x0005639b 0x0045e19b 6   7    .reloc  ascii   0TE`>m
6010  0x000563b0 0x0045e1b0 6   7    .reloc  ascii   GMBM\f]
6011  0x000563ef 0x0045e1ef 4   7    .reloc  utf8    f«§' blocks=Basic Latin,Latin-1 Supplement
6012  0x00056407 0x0045e207 5   6    .reloc  ascii   d0e8Q
6013  0x0005644a 0x0045e24a 4   7    .reloc  utf8    T@퇙g blocks=Basic Latin,Hangul Syllables
6014  0x00056516 0x0045e316 4   6    .reloc  utf8    #Թ8p blocks=Basic Latin,Armenian
6015  0x0005655e 0x0045e35e 5   7    .reloc  utf8    #ʭ?,M blocks=Basic Latin,IPA Extensions
6016  0x00056594 0x0045e394 4   5    .reloc  ascii   PD>2
6017  0x00056600 0x0045e400 4   5    .reloc  ascii   {=b^
6018  0x00056610 0x0045e410 4   5    .reloc  ascii   lr'6
6019  0x00056625 0x0045e425 6   9    .reloc  utf8    ȗȳ)Z:* blocks=Latin Extended-B,Basic Latin
6020  0x000566ef 0x0045e4ef 5   6    .reloc  ascii   a6YiK
6021  0x000566fb 0x0045e4fb 4   5    .reloc  ascii   @i 9
6022  0x00056714 0x0045e514 6   7    .reloc  ascii   &~i8[s
6023  0x0005672b 0x0045e52b 4   5    .reloc  ascii   n99l
6024  0x00056735 0x0045e535 4   5    .reloc  ascii   lU.V
6025  0x00056784 0x0045e584 4   5    .reloc  ascii   Z}\a%
6026  0x000567e7 0x0045e5e7 5   6    .reloc  ascii   Z;L'a
6027  0x00056819 0x0045e619 5   7    .reloc  utf8    vĴZ=$ blocks=Basic Latin,Latin Extended-A
6028  0x00056850 0x0045e650 5   6    .reloc  ascii   tZ\b+g
6029  0x00056857 0x0045e657 4   5    .reloc  ascii   d1m?
6030  0x00056905 0x0045e705 5   6    .reloc  ascii   `hyx&
6031  0x00056934 0x0045e734 4   7    .reloc  utf8    穵2L, blocks=CJK Unified Ideographs,Basic Latin
6032  0x0005699a 0x0045e79a 4   5    .reloc  ascii   {>1`
6033  0x000569cb 0x0045e7cb 5   6    .reloc  ascii   z5aY{
6034  0x00056a7c 0x0045e87c 4   5    .reloc  ascii   \n\I&
6035  0x00056af8 0x0045e8f8 4   5    .reloc  ascii   (ac~
6036  0x00056b11 0x0045e911 5   6    .reloc  ascii   Ol!K)
6037  0x00056b53 0x0045e953 5   6    .reloc  ascii   oxo=4
6038  0x00056b99 0x0045e999 4   5    .reloc  ascii   d~th
6039  0x00056c16 0x0045ea16 4   5    .reloc  ascii   @?K%
6040  0x00056c1d 0x0045ea1d 9   11   .reloc  utf8    99@=\f`-M5
6041  0x00056c30 0x0045ea30 8   9    .reloc  ascii   #\f(gQI\f#
6042  0x00056c59 0x0045ea59 4   5    .reloc  ascii   m?\t?
6043  0x00056cba 0x0045eaba 4   6    .reloc  utf8    )Sڗc blocks=Basic Latin,Arabic
6044  0x00056ced 0x0045eaed 4   5    .reloc  ascii   I{-w
6045  0x00056d18 0x0045eb18 4   5    .reloc  ascii   'H0\r
6046  0x00056d2c 0x0045eb2c 6   9    .reloc  utf8    Ř˞<kG( blocks=Latin Extended-A,Spacing Modifier Letters,Basic Latin
6047  0x00056d56 0x0045eb56 5   7    .reloc  utf8    CNܐ8; blocks=Basic Latin,Syriac
6048  0x00056d8f 0x0045eb8f 5   6    .reloc  ascii   {/FCf
6049  0x00056d9f 0x0045eb9f 5   6    .reloc  ascii   469\Q
6050  0x00056dbf 0x0045ebbf 5   6    .reloc  ascii   i-$\eL
6051  0x00056de4 0x0045ebe4 6   7    .reloc  ascii   25\vY-d
6052  0x00056df6 0x0045ebf6 4   5    .reloc  ascii   E6{^
6053  0x00056dfe 0x0045ebfe 7   8    .reloc  ascii   zd~\nzf{
6054  0x00056e16 0x0045ec16 4   5    .reloc  ascii   4*\l
6055  0x00056e2e 0x0045ec2e 6   8    .reloc  utf8    lb\vݶ5! blocks=Basic Latin,Arabic Supplement
6056  0x00056ea3 0x0045eca3 4   6    .reloc  utf8    eû7J blocks=Basic Latin,Latin-1 Supplement
6057  0x00056efb 0x0045ecfb 4   5    .reloc  ascii   0(Mp
6058  0x00056f29 0x0045ed29 4   5    .reloc  ascii   I}vr
6059  0x00056f47 0x0045ed47 6   8    .reloc  utf8    º){I\n] blocks=Latin-1 Supplement,Basic Latin
6060  0x00056f60 0x0045ed60 4   5    .reloc  ascii   .*\a;
6061  0x00056f73 0x0045ed73 4   7    .reloc  utf8    8A\fa
6062  0x00056f9b 0x0045ed9b 4   5    .reloc  ascii   thJ$
6063  0x00057056 0x0045ee56 4   5    .reloc  ascii   Yd1b
6064  0x00057086 0x0045ee86 5   7    .reloc  utf8    z?jmٵ blocks=Basic Latin,Arabic
6065  0x000570bd 0x0045eebd 5   6    .reloc  ascii   \est'[
6066  0x00057120 0x0045ef20 4   5    .reloc  ascii   A@0\a
6067  0x00057137 0x0045ef37 5   6    .reloc  ascii   #<RrJ
6068  0x000571b7 0x0045efb7 5   6    .reloc  ascii   {50#]
6069  0x000571d5 0x0045efd5 4   5    .reloc  ascii   )mJN
6070  0x00057200 0x0045f000 4   5    .reloc  ascii   {\nzi
6071  0x00057215 0x0045f015 5   8    .reloc  utf8    C.*El
6072  0x0005722c 0x0045f02c 4   5    .reloc  ascii   Oj}b
6073  0x00057231 0x0045f031 4   5    .reloc  ascii   RB9]
6074  0x0005727c 0x0045f07c 4   5    .reloc  ascii   sZI&
6075  0x0005729e 0x0045f09e 4   5    .reloc  ascii   z$F@
6076  0x000572de 0x0045f0de 4   8    .reloc  utf8    OکʠΒ blocks=Basic Latin,Arabic,IPA Extensions,Greek and Coptic
6077  0x0005734e 0x0045f14e 4   5    .reloc  ascii   | $r
6078  0x00057399 0x0045f199 5   6    .reloc  ascii   c~thE
6079  0x0005741a 0x0045f21a 6   8    .reloc  utf8    74'5_ʵ blocks=Basic Latin,Spacing Modifier Letters
6080  0x0005742e 0x0045f22e 5   6    .reloc  ascii   {H](H
6081  0x00057452 0x0045f252 5   7    .reloc  utf8    zȖPVs blocks=Basic Latin,Latin Extended-B
6082  0x00057471 0x0045f271 6   8    .reloc  utf8    s\ChӎK blocks=Basic Latin,Cyrillic
6083  0x00057528 0x0045f328 4   5    .reloc  ascii   ANz\e
6084  0x000575cd 0x0045f3cd 8   9    .reloc  ascii   ZZ{P>\bWF
6085  0x0005760b 0x0045f40b 4   5    .reloc  ascii   Bv1U
6086  0x00057616 0x0045f416 4   5    .reloc  ascii   \9{o
6087  0x0005767b 0x0045f47b 9   10   .reloc  ascii   x^ja5t4!X
6088  0x00057685 0x0045f485 5   6    .reloc  ascii   '/I:!
6089  0x0005768b 0x0045f48b 4   6    .reloc  utf8    A*݁K blocks=Basic Latin,Syriac
6090  0x000576ae 0x0045f4ae 4   5    .reloc  ascii   +=o}
6091  0x000576c1 0x0045f4c1 4   5    .reloc  ascii   #}8p
6092  0x00057755 0x0045f555 4   5    .reloc  ascii   \bH^z
6093  0x00057775 0x0045f575 7   8    .reloc  ascii   ,8J%ehQ
6094  0x0005778e 0x0045f58e 4   5    .reloc  ascii   4vj3
6095  0x00057830 0x0045f630 5   6    .reloc  ascii   Y0HgA
6096  0x00057854 0x0045f654 4   5    .reloc  ascii   \tJVd
6097  0x00057862 0x0045f662 4   5    .reloc  ascii   &d*k
6098  0x000578e6 0x0045f6e6 4   6    .reloc  utf8    VɖY\b blocks=Basic Latin,IPA Extensions
6099  0x000578fb 0x0045f6fb 6   7    .reloc  ascii   =W>d/5
6100  0x00057930 0x0045f730 4   5    .reloc  ascii   KdF(
6101  0x0005794e 0x0045f74e 4   5    .reloc  ascii   F\f\\a
6102  0x00057954 0x0045f754 4   6    .reloc  utf8    Fh߄" blocks=Basic Latin,NKo
6103  0x00057971 0x0045f771 7   10   .reloc  utf8    7\eτ<j5) blocks=Basic Latin,Greek and Coptic
6104  0x0005798a 0x0045f78a 5   6    .reloc  ascii   mZ{]\v
6105  0x000579d3 0x0045f7d3 4   5    .reloc  ascii   `R9o
6106  0x00057a2c 0x0045f82c 6   9    .reloc  utf8    ڍtb\vݶC blocks=Arabic,Basic Latin,Arabic Supplement
6107  0x00057a51 0x0045f851 4   5    .reloc  ascii   {#\bJ
6108  0x00057a57 0x0045f857 5   6    .reloc  ascii   LP_Rr
6109  0x00057ad7 0x0045f8d7 4   5    .reloc  ascii   1-MU
6110  0x00057c0b 0x0045fa0b 5   6    .reloc  ascii   7SBG;
6111  0x00057c22 0x0045fa22 4   5    .reloc  ascii   \f`-B
6112  0x00057c34 0x0045fa34 4   5    .reloc  ascii   q2B\a
6113  0x00057c4d 0x0045fa4d 4   7    .reloc  utf8    I"%䪖 blocks=Basic Latin,CJK Unified Ideographs Extension A
6114  0x00057c54 0x0045fa54 4   5    .reloc  ascii   \fCOd
6115  0x00057c87 0x0045fa87 4   6    .reloc  utf8    <vۜ\ blocks=Basic Latin,Arabic
6116  0x00057c9b 0x0045fa9b 5   6    .reloc  ascii   +Y?)D
6117  0x00057de4 0x0045fbe4 4   5    .reloc  ascii   45\vp
6118  0x00057df4 0x0045fbf4 4   6    .reloc  utf8    ͕\tK_ blocks=Combining Diacritical Marks,Basic Latin
6119  0x00057e19 0x0045fc19 5   7    .reloc  utf8    /\rގjB blocks=Basic Latin,Thaana
6120  0x00057e26 0x0045fc26 4   6    .reloc  utf8    {?К2 blocks=Basic Latin,Cyrillic
6121  0x00057e61 0x0045fc61 6   7    .reloc  ascii   ov,ipD
6122  0x00057e68 0x0045fc68 4   5    .reloc  ascii   r?VA
6123  0x00057ea3 0x0045fca3 6   11   .reloc  utf8    嵮}jm~㪩 blocks=CJK Unified Ideographs,Basic Latin,CJK Unified Ideographs Extension A
6124  0x00057ed5 0x0045fcd5 5   6    .reloc  ascii   Em\ej/
6125  0x00057f49 0x0045fd49 5   6    .reloc  ascii   ){GM!
6126  0x00057fc0 0x0045fdc0 4   5    .reloc  ascii   M`%\v
6127  0x0005800a 0x0045fe0a 7   9    .reloc  utf8    Ǘ8dEl,l blocks=Latin Extended-B,Basic Latin
6128  0x0005802f 0x0045fe2f 4   5    .reloc  ascii   {p*H
6129  0x00058041 0x0045fe41 4   5    .reloc  ascii   X8Z-
6130  0x0005808f 0x0045fe8f 5   6    .reloc  ascii   w/"Lk
6131  0x00058106 0x0045ff06 4   5    .reloc  ascii   \a x&
6132  0x00058115 0x0045ff15 4   5    .reloc  ascii   <\fyI
6133  0x0005811f 0x0045ff1f 5   6    .reloc  ascii   \a?L-\a
6134  0x0005815d 0x0045ff5d 6   8    .reloc  utf8    {{?܍>\v blocks=Basic Latin,Syriac
6135  0x00058186 0x0045ff86 6   8    .reloc  utf8    WOހ\rZ{ blocks=Basic Latin,Thaana
6136  0x00058191 0x0045ff91 4   8    .reloc  utf8    DȜ퍅p blocks=Basic Latin,Latin Extended-B,Hangul Syllables
6137  0x000581e7 0x0045ffe7 4   5    .reloc  ascii   /\a7#
6138  0x000581ff 0x0045ffff 4   5    .reloc  ascii   H'.v
6139  0x00058242 0x00460042 4   5    .reloc  ascii   0(*~
6140  0x00058256 0x00460056 5   6    .reloc  ascii   `!wgR
6141  0x000582aa 0x004600aa 6   8    .reloc  utf8    ̺PSVns blocks=Combining Diacritical Marks,Basic Latin
6142  0x000583ea 0x004601ea 4   6    .reloc  utf8    Iȕ[# blocks=Basic Latin,Latin Extended-B
6143  0x00058424 0x00460224 4   6    .reloc  utf8    нO_{ blocks=Cyrillic,Basic Latin
6144  0x00058437 0x00460237 4   5    .reloc  ascii   N\rs7
6145  0x00058498 0x00460298 5   6    .reloc  ascii   %|*(_
6146  0x000584ac 0x004602ac 4   5    .reloc  ascii   B{,:
6147  0x000584c1 0x004602c1 4   5    .reloc  ascii   V\b=8
6148  0x00058533 0x00460333 5   6    .reloc  ascii   [35\e$
6149  0x00058576 0x00460376 4   5    .reloc  ascii   ,]9)
6150  0x00058674 0x00460474 4   6    .reloc  utf8    ¶st~ blocks=Latin-1 Supplement,Basic Latin
6151  0x0005868f 0x0046048f 4   5    .reloc  ascii   \t1\eB
6152  0x00058705 0x00460505 4   5    .reloc  ascii   ;Yyv
6153  0x00058728 0x00460528 8   9    .reloc  ascii   U\v$A 5@{
6154  0x000587ce 0x004605ce 4   5    .reloc  ascii   {ta{
6155  0x0005886f 0x0046066f 4   6    .reloc  utf8    :uΎA blocks=Basic Latin,Greek and Coptic
6156  0x00058893 0x00460693 4   6    .reloc  utf8    WĀ?! blocks=Basic Latin,Latin Extended-A
6157  0x000588ac 0x004606ac 5   6    .reloc  ascii   .{,Jz
6158  0x000588ca 0x004606ca 4   5    .reloc  ascii   z67`
6159  0x00058988 0x00460788 4   5    .reloc  ascii   9pv4
6160  0x000589cc 0x004607cc 5   6    .reloc  ascii   ,cY{P
6161  0x000589e4 0x004607e4 4   5    .reloc  ascii   LE\vo
6162  0x00058a46 0x00460846 4   7    .reloc  utf8    ҍMؽ| blocks=Cyrillic,Basic Latin,Arabic
6163  0x00058a57 0x00460857 5   6    .reloc  ascii   L-fRr
6164  0x00058a7c 0x0046087c 5   6    .reloc  ascii   N`Q'?
6165  0x00058a95 0x00460895 10  11   .reloc  ascii   P.}v)v/v.>
6166  0x00058b1d 0x0046091d 4   5    .reloc  ascii   )oTt
6167  0x00058b3d 0x0046093d 4   5    .reloc  ascii   >6RF
6168  0x00058be9 0x004609e9 4   5    .reloc  ascii   CS7j
6169  0x00058c1e 0x00460a1e 4   5    .reloc  ascii   PO<\b
6170  0x00058c55 0x00460a55 4   5    .reloc  ascii   PVd1
6171  0x00058c61 0x00460a61 4   5    .reloc  ascii   B-K5
6172  0x00058cd9 0x00460ad9 4   5    .reloc  ascii   5|;;
6173  0x00058d1b 0x00460b1b 5   6    .reloc  ascii   3ja2\b
6174  0x00058d42 0x00460b42 4   5    .reloc  ascii   ~Bb=
6175  0x00058d54 0x00460b54 4   5    .reloc  ascii   7L8Z
6176  0x00058d94 0x00460b94 4   5    .reloc  ascii   DVvb
6177  0x00058da7 0x00460ba7 4   6    .reloc  utf8    \e1ҨV blocks=Basic Latin,Cyrillic
6178  0x00058db8 0x00460bb8 5   6    .reloc  ascii   QC\M!
6179  0x00058dea 0x00460bea 4   5    .reloc  ascii   H:9'
6180  0x00058e12 0x00460c12 5   8    .reloc  utf8    s%ce blocks=Basic Latin,Private Use Area
6181  0x00058e45 0x00460c45 4   6    .reloc  utf8    \nXڜw blocks=Basic Latin,Arabic
6182  0x00058e63 0x00460c63 4   5    .reloc  ascii   X`7A
6183  0x00058e6d 0x00460c6d 4   6    .reloc  utf8    AC[Ī blocks=Basic Latin,Latin Extended-A
6184  0x00058e7b 0x00460c7b 4   5    .reloc  ascii   E\n\X
6185  0x00058e81 0x00460c81 6   7    .reloc  ascii   \n&X$ \n
6186  0x00058e88 0x00460c88 4   6    .reloc  utf8    {`.Ƙ blocks=Basic Latin,Latin Extended-B
6187  0x00058ed7 0x00460cd7 4   6    .reloc  utf8    3.=ߵ blocks=Basic Latin,NKo
6188  0x00058f98 0x00460d98 4   6    .reloc  utf8    oЁth blocks=Basic Latin,Cyrillic
6189  0x0005900c 0x00460e0c 5   6    .reloc  ascii    pEV-
6190  0x0005901a 0x00460e1a 6   8    .reloc  utf8    Ǯ&7PO< blocks=Latin Extended-B,Basic Latin
6191  0x00059053 0x00460e53 4   5    .reloc  ascii   yI;g
6192  0x000590ac 0x00460eac 6   7    .reloc  ascii   @{,J{+
6193  0x00059104 0x00460f04 6   7    .reloc  ascii   +agfx&
6194  0x00059112 0x00460f12 4   5    .reloc  ascii   {yv<
6195  0x00059195 0x00460f95 4   5    .reloc  ascii   r-R~
6196  0x000591b9 0x00460fb9 4   5    .reloc  ascii   '#m1
6197  0x000591cb 0x00460fcb 7   8    .reloc  ascii   G-aY{_.
6198  0x000591d3 0x00460fd3 4   5    .reloc  ascii   `Rkw
6199  0x000591e3 0x00460fe3 5   6    .reloc  ascii   e65\v~
6200  0x00059398 0x00461198 4   5    .reloc  ascii   ra~t
6201  0x000593b4 0x004611b4 4   5    .reloc  ascii   #0P 
6202  0x000593dd 0x004611dd 4   6    .reloc  utf8    s\nյb blocks=Basic Latin,Armenian
6203  0x000593e8 0x004611e8 4   6    .reloc  utf8    8ί6e blocks=Basic Latin,Greek and Coptic
6204  0x0005941d 0x0046121d 4   5    .reloc  ascii   5PO<
6205  0x00059449 0x00461249 4   7    .reloc  utf8    gxZ峭 blocks=Basic Latin,CJK Unified Ideographs
6206  0x000594ab 0x004612ab 5   6    .reloc  ascii   zlu,:
6207  0x000594cb 0x004612cb 4   5    .reloc  ascii   t{h+
6208  0x00059516 0x00461316 4   5    .reloc  ascii   z7\f\a
6209  0x0005952e 0x0046132e 7   9    .reloc  utf8    ɟ=kF(\e4 blocks=IPA Extensions,Basic Latin
6210  0x000595b8 0x004613b8 4   5    .reloc  ascii   F(y\
6211  0x000595dd 0x004613dd 7   9    .reloc  utf8    +2|\axqԸ blocks=Basic Latin,Armenian
6212  0x00059600 0x00461400 4   5    .reloc  ascii   {\nzi
6213  0x00059616 0x00461416 4   5    .reloc  ascii   \v*[w
6214  0x0005961e 0x0046141e 4   5    .reloc  ascii   Y^Rg
6215  0x00059628 0x00461428 5   6    .reloc  ascii   TP&Ng
