Error parsing resource directory
[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
3222 0x00047fec 0x0044f5ec 11  12           ascii   SHELL32.dll
3223 0x00047ffa 0x0044f5fa 24  25           ascii   UnhandledExceptionFilter
3224 0x00048016 0x0044f616 27  28           ascii   SetUnhandledExceptionFilter
3225 0x00048034 0x0044f634 17  18           ascii   GetCurrentProcess
3226 0x00048048 0x0044f648 16  17           ascii   TerminateProcess
3227 0x0004805c 0x0044f65c 25  26           ascii   IsProcessorFeaturePresent
3228 0x00048078 0x0044f678 23  24           ascii   QueryPerformanceCounter
3229 0x00048092 0x0044f692 19  20           ascii   GetCurrentProcessId
3230 0x000480a8 0x0044f6a8 18  19           ascii   GetCurrentThreadId
3231 0x000480be 0x0044f6be 23  24           ascii   GetSystemTimeAsFileTime
3232 0x000480d8 0x0044f6d8 19  20           ascii   InitializeSListHead
3233 0x000480ee 0x0044f6ee 17  18           ascii   IsDebuggerPresent
3234 0x00048102 0x0044f702 15  16           ascii   GetStartupInfoW
3235 0x00048114 0x0044f714 16  17           ascii   GetModuleHandleW
3236 0x00048128 0x0044f728 18  19           ascii   GetModuleFileNameW
3237 0x0004813e 0x0044f73e 21  22           ascii   InterlockedFlushSList
3238 0x00048156 0x0044f756 37  38           ascii   InitializeCriticalSectionAndSpinCount
3239 0x0004817e 0x0044f77e 8   9            ascii   TlsAlloc
3240 0x0004818a 0x0044f78a 11  12           ascii   TlsGetValue
3241 0x00048198 0x0044f798 11  12           ascii   TlsSetValue
3242 0x000481a6 0x0044f7a6 7   8            ascii   TlsFree
3243 0x000481b0 0x0044f7b0 11  12           ascii   FreeLibrary
3244 0x000481be 0x0044f7be 14  15           ascii   GetProcAddress
3245 0x000481d0 0x0044f7d0 14  15           ascii   LoadLibraryExW
3246 0x000481e2 0x0044f7e2 9   10           ascii   RtlUnwind
3247 0x000481ee 0x0044f7ee 12  13           ascii   SetLastError
3248 0x000481fe 0x0044f7fe 20  21           ascii   EnterCriticalSection
3249 0x00048216 0x0044f816 20  21           ascii   LeaveCriticalSection
3250 0x0004822e 0x0044f82e 21  22           ascii   DeleteCriticalSection
3251 0x00048246 0x0044f846 18  19           ascii   GetModuleHandleExW
3252 0x0004825c 0x0044f85c 19  20           ascii   MultiByteToWideChar
3253 0x00048272 0x0044f872 19  20           ascii   WideCharToMultiByte
3254 0x00048288 0x0044f888 8   9            ascii   HeapFree
3255 0x00048294 0x0044f894 9   10           ascii   HeapAlloc
3256 0x000482a0 0x0044f8a0 6   7            ascii   GetACP
3257 0x000482aa 0x0044f8aa 12  13           ascii   GetStdHandle
3258 0x000482ba 0x0044f8ba 11  12           ascii   GetFileType
3259 0x000482c8 0x0044f8c8 12  13           ascii   LCMapStringW
3260 0x000482d8 0x0044f8d8 15  16           ascii   IsValidCodePage
3261 0x000482ea 0x0044f8ea 8   9            ascii   GetOEMCP
3262 0x000482f6 0x0044f8f6 9   10           ascii   GetCPInfo
3263 0x00048302 0x0044f902 22  23           ascii   GetEnvironmentStringsW
3264 0x0004831c 0x0044f91c 23  24           ascii   FreeEnvironmentStringsW
3265 0x00048336 0x0044f936 14  15           ascii   GetProcessHeap
3266 0x00048348 0x0044f948 15  16           ascii   GetCommandLineA
3267 0x0004835a 0x0044f95a 15  16           ascii   GetCommandLineW
3268 0x0004836c 0x0044f96c 14  15           ascii   GetStringTypeW
3269 0x0004837e 0x0044f97e 12  13           ascii   SetStdHandle
3270 0x0004838e 0x0044f98e 8   9            ascii   HeapSize
3271 0x0004839a 0x0044f99a 11  12           ascii   HeapReAlloc
3272 0x000483a8 0x0044f9a8 9   10           ascii   WriteFile
3273 0x000483b4 0x0044f9b4 12  13           ascii   GetConsoleCP
3274 0x000483c4 0x0044f9c4 14  15           ascii   GetConsoleMode
3275 0x000483d6 0x0044f9d6 16  17           ascii   SetFilePointerEx
3276 0x000483ea 0x0044f9ea 16  17           ascii   FlushFileBuffers
3277 0x000483fe 0x0044f9fe 13  14           ascii   DecodePointer
3278 0x0004840e 0x0044fa0e 13  14           ascii   WriteConsoleW
3279 0x0004841e 0x0044fa1e 14  15           ascii   RaiseException
3280 0x00048430 0x0044fa30 11  12           ascii   CreateFileW
3281 0x0004843e 0x0044fa3e 17  18           ascii   SystemFunction036
3282 0x0004856b 0x0044fb6b 4   6            utf8    ^"2D
3283 0x00048573 0x0044fb73 4   5            ascii   qj"*
3284 0x00048882 0x0044fe82 26  27           ascii                             
3285 0x00048969 0x0044ff69 26  27           ascii   abcdefghijklmnopqrstuvwxyz
3286 0x00048989 0x0044ff89 26  27           ascii   ABCDEFGHIJKLMNOPQRSTUVWXYZ
3287 0x00048aa2 0x004500a2 26  27           ascii                             
3288 0x00048b82 0x00450182 26  27           ascii   abcdefghijklmnopqrstuvwxyz
3289 0x00048ba2 0x004501a2 26  27           ascii   ABCDEFGHIJKLMNOPQRSTUVWXYZ
3290 0x00048d90 0x00450390 381 382          ascii   <?xml version='1.0' encoding='UTF-8' standalone='yes'?>\r\n<assembly xmlns='urn:schemas-microsoft-com:asm.v1' manifestVersion='1.0'>\r\n  <trustInfo xmlns="urn:schemas-microsoft-com:asm.v3">\r\n    <security>\r\n      <requestedPrivileges>\r\n        <requestedExecutionLevel level='asInvoker' uiAccess='false' />\r\n      </requestedPrivileges>\r\n    </security>\r\n  </trustInfo>\r\n</assembly>\r\n
3291 0x00048f41 0x00450541 9   10           ascii   1d2F3K3Z3
3292 0x00048f53 0x00450553 11  12           ascii   3\a4\e4)4;4U4
3293 0x00048f69 0x00450569 9   10           ascii   5"595Q5[5
3294 0x00048f75 0x00450575 5   6            ascii   5*6y6
3295 0x00048f7f 0x0045057f 9   10           ascii   7(757B7j7
3296 0x00048f8f 0x0045058f 7   8            ascii   8(;I;b;
3297 0x00048f97 0x00450597 11  12           ascii   ;\f<;<K<b<s<
3298 0x00048faf 0x004505af 9   10           ascii   =(=6=H=]=
3299 0x00048fc5 0x004505c5 25  26           ascii   ?0?6?<?B?H?N?U?\?c?j?q?x?
3300 0x00049007 0x00450607 5   6            ascii   061g1
3301 0x00049015 0x00450615 15  16           ascii   1\t2/2D2K2Q2c2m2
3302 0x00049029 0x00450629 9   10           ascii   3\n3#3]3x3
3303 0x00049045 0x00450645 5   6            ascii   4&4W4
3304 0x0004904b 0x0045064b 15  16           ascii   5!5+5<5H5Q5V5|5
3305 0x00049065 0x00450665 5   6            ascii   696D6
3306 0x0004906f 0x0045066f 9   10           ascii   6+7:7A7w7
3307 0x00049089 0x00450689 7   8            ascii   8/8G8r8
3308 0x00049099 0x00450699 5   6            ascii   909>9
3309 0x0004909f 0x0045069f 7   8            ascii   9):1:C:
3310 0x000490b5 0x004506b5 9   10           ascii   <0=@=W=_=
3311 0x000490cd 0x004506cd 9   10           ascii   >\n>@>E>J>
3312 0x000490e7 0x004506e7 13  14           ascii   ?7?@?E?J?n?z?
3313 0x00049110 0x00450710 12  13           ascii   +030>0K0a0s0
3314 0x00049127 0x00450727 11  12           ascii   2)2C2Q2W2l2
3315 0x00049141 0x00450741 15  16           ascii   2\n3&3F3T3[3a3s3
3316 0x000491a1 0x004507a1 5   6            ascii   1;2p6
3317 0x000491a9 0x004507a9 5   6            ascii   6J8~8
3318 0x000491b1 0x004507b1 7   8            ascii   8\v9?:U:
3319 0x000491c5 0x004507c5 13  14           ascii   ;!;4;9;E;J;[;
3320 0x000491d9 0x004507d9 13  14           ascii   ;/<A<I<S<\<m<
3321 0x000491f1 0x004507f1 7   8            ascii   =+>C>p>
3322 0x00049219 0x00450819 5   6            ascii   0j0u0
3323 0x00049237 0x00450837 9   10           ascii   3'3Z3i3n3
3324 0x00049253 0x00450853 11  12           ascii   4\a4'4,4M4j4
3325 0x00049275 0x00450875 5   6            ascii   :G:Y:
3326 0x00049281 0x00450881 7   8            ascii   ;\n;N;h;
3327 0x00049289 0x00450889 5   6            ascii   <3=c=
3328 0x000492a1 0x004508a1 9   10           ascii   0S0{1.3~3
3329 0x000492ad 0x004508ad 7   8            ascii   3*4&5:5
3330 0x000492b5 0x004508b5 5   6            ascii   5o6v6
3331 0x000492c5 0x004508c5 9   10           ascii   777C7T7]7
3332 0x000492dd 0x004508dd 11  12           ascii   8%8/8R8\8O=
3333 0x000492f1 0x004508f1 7   8            ascii   0Y0`0p0
3334 0x0004930d 0x0045090d 11  12           ascii   2\v3\e303G3j3
3335 0x00049331 0x00450931 7   8            ascii   404<4i4
3336 0x0004933d 0x0045093d 7   8            ascii   4(5_5q5
3337 0x00049347 0x00450947 9   10           ascii   5$646N6g6
3338 0x00049363 0x00450963 9   10           ascii   6;7K7b7j7
3339 0x0004937f 0x0045097f 13  14           ascii   878A8]8h8m8r8
3340 0x000493a3 0x004509a3 13  14           ascii   9<9F9b9m9r9w9
3341 0x000493bb 0x004509bb 13  14           ascii   9\f:0:L:W:\:a:
3342 0x000493db 0x004509db 11  12           ascii   ;(;7;[;m;y;
3343 0x000493eb 0x004509eb 11  12           ascii   <"<4<P<n<x<
3344 0x00049409 0x00450a09 7   8            ascii   =+=5=E=
3345 0x00049421 0x00450a21 11  12           ascii   0/0P0U0`0t0
3346 0x00049437 0x00450a37 5   6            ascii   0'1^1
3347 0x0004943f 0x00450a3f 5   6            ascii   192m2
3348 0x00049447 0x00450a47 5   6            ascii   2Q3t3
3349 0x0004944f 0x00450a4f 17  18           ascii   3C4J4T4^4c4i4n4|4
3350 0x00049465 0x00450a65 9   10           ascii   4!5N5`5|5
3351 0x00049489 0x00450a89 5   6            ascii   7"797
3352 0x00049499 0x00450a99 13  14           ascii   8\v9?9G9`9r9~9
3353 0x000494bb 0x00450abb 5   6            ascii   >H?r?
3354 0x000494cc 0x00450acc 8   9            ascii   \a0@0V0w0
3355 0x000494dd 0x00450add 5   6            ascii   >(?/?
3356 0x000494ec 0x00450aec 6   7            ascii   Y2N3V3
3357 0x0004950b 0x00450b0b 5   6            ascii   ;$;2;
3358 0x00049511 0x00450b11 9   10           ascii   <3<8<G=[=
3359 0x00049529 0x00450b29 11  12           ascii   >#>5>G>Y>k>
3360 0x00049548 0x00450b48 4   5            ascii   \r0S0
3361 0x00049555 0x00450b55 11  12           ascii   2"202M2U2~2
3362 0x0004956d 0x00450b6d 5   6            ascii   3g3{3
3363 0x0004957b 0x00450b7b 5   6            ascii   4,525
3364 0x0004958b 0x00450b8b 9   10           ascii   787C7P7b7
3365 0x00049597 0x00450b97 9   10           ascii   7G8\8e8n8
3366 0x000495bd 0x00450bbd 5   6            ascii   ;#;A;
3367 0x000495d9 0x00450bd9 5   6            ascii   >C>`>
3368 0x000495ed 0x00450bed 5   6            ascii   0o0y0
3369 0x000495f3 0x00450bf3 7   8            ascii   0B1L1v1
3370 0x0004960f 0x00450c0f 7   8            ascii   7$8h8?9
3371 0x00049623 0x00450c23 11  12           ascii   91:=:Q:]:i:
3372 0x00049637 0x00450c37 9   10           ascii   ;/;;;J;N<
3373 0x00049647 0x00450c47 5   6            ascii   =)=4=
3374 0x0004964d 0x00450c4d 7   8            ascii   =\t>p>%?
3375 0x00049667 0x00450c67 11  12           ascii   1,1=1E1U1f1
3376 0x0004967b 0x00450c7b 5   6            ascii   132^2
3377 0x0004968d 0x00450c8d 9   10           ascii   3U3a3m3y3
3378 0x000496ab 0x00450cab 5   6            ascii   6Z6d6
3379 0x000496bd 0x00450cbd 5   6            ascii   8P9o9
3380 0x000496c5 0x00450cc5 11  12           ascii   :/<J<`<v<~<
3381 0x000496f1 0x00450cf1 11  12           ascii   4\e4-4K4_4e4
3382 0x00049725 0x00450d25 7   8            ascii   ;D>W>u>
3383 0x00049738 0x00450d38 12  13           ascii   10h0o0t0x0|0
3384 0x00049747 0x00450d47 11  12           ascii   0\e1 1$1(1,1
3385 0x00049760 0x00450d60 20  21           ascii   41D1H1L1X1\1`1t1x1|1
3386 0x0004977b 0x00450d7b 49  50           ascii   1 3$3(3,3034383<3@3D3H3L3P3T3X3\3`3d3h3l3p3t3x3|3
3387 0x000497ef 0x00450def 5   6            ascii   4\b4\f4
3388 0x000497fb 0x00450dfb 49  50           ascii   4 4$4(4,4044484<4@4D4H4L4P4T4X4\4`4d4h4l4p4t4x4|4
3389 0x00049861 0x00450e61 5   6            ascii   <\b<\f<
3390 0x00049869 0x00450e69 11  12           ascii   <$<(<,<0<4<
3391 0x0004987c 0x00450e7c 28  29           ascii   H1L1P1T1X1\1`1d1h1l1p1t1x1|1
3392 0x000498d7 0x00450ed7 5   6            ascii   2\b2\f2
3393 0x000498e3 0x00450ee3 49  50           ascii   2 2$2(2,2024282<2@2D2H2L2P2T2X2\2`2d2h2l2p2t2x2|2
3394 0x0004996d 0x00450f6d 25  26           ascii   8$8,848<8D8L8T8\8d8l8t8|8
3395 0x000499ad 0x00450fad 25  26           ascii   9$9,949<9D9L9T9\9d9l9t9|9
3396 0x000499ed 0x00450fed 25  26           ascii   :$:,:4:<:D:L:T:\:d:l:t:|:
3397 0x00049a2d 0x0045102d 25  26           ascii   ;$;,;4;<;D;L;T;\;d;l;t;|;
3398 0x00049a6d 0x0045106d 25  26           ascii   <$<,<4<<<D<L<T<\<d<l<t<|<
3399 0x00049aad 0x004510ad 25  26           ascii   =$=,=4=<=D=L=T=\=d=l=t=|=
3400 0x00049aed 0x004510ed 25  26           ascii   >$>,>4><>D>L>T>\>d>l>t>|>
3401 0x00049b35 0x00451135 25  26           ascii   9 9(90989@9H9P9X9`9h9p9x9
3402 0x00049b75 0x00451175 25  26           ascii   : :(:0:8:@:H:P:X:`:h:p:x:
3403 0x00049bb5 0x004511b5 25  26           ascii   ; ;(;0;8;@;H;P;X;`;h;p;x;
3404 0x00049bf5 0x004511f5 25  26           ascii   < <(<0<8<@<H<P<X<`<h<p<x<
3405 0x00049c35 0x00451235 25  26           ascii   = =(=0=8=@=H=P=X=`=h=p=x=
3406 0x00049c75 0x00451275 25  26           ascii   > >(>0>8>@>H>P>X>`>h>p>x>
3407 0x00049cb5 0x004512b5 25  26           ascii   ? ?(?0?8?@?H?P?X?`?h?p?x?
3408 0x00049cff 0x004512ff 7   8            ascii   0 0(000
3409 0x00049d09 0x00451309 5   6            ascii   :":&:
3410 0x00049d31 0x00451331 25  26           ascii   4$4,444<4D4L4T4\4d4l4t4|4
3411 0x00049d57 0x00451357 9   10           ascii   5 :@:`:|:
3412 0x00049d6d 0x0045136d 11  12           ascii   :\b;$;(;H;h;
3413 0x00049d7f 0x0045137f 9   10           ascii   ;\b<(<H<h<
3414 0x00049d93 0x00451393 7   8            ascii   =0=P=p=
3415 0x00049da9 0x004513a9 9   10           ascii   0P081h1x1
3416 0x00049dc5 0x004513c5 37  38           ascii   7(7,7074787<7@7D7H7L7X7\7`7d7h7l7p7t7
3417 0x00049f30 0x00451530 381 382          ascii   <?xml version='1.0' encoding='UTF-8' standalone='yes'?>\r\n<assembly xmlns='urn:schemas-microsoft-com:asm.v1' manifestVersion='1.0'>\r\n  <trustInfo xmlns="urn:schemas-microsoft-com:asm.v3">\r\n    <security>\r\n      <requestedPrivileges>\r\n        <requestedExecutionLevel level='asInvoker' uiAccess='false' />\r\n      </requestedPrivileges>\r\n    </security>\r\n  </trustInfo>\r\n</assembly>\r\n
3418 0x0004b01f 0x0045261f 15  16           ascii   8#858>8N8b8k8z8
3419 0x0004b03d 0x0045263d 9   10           ascii   959K9a9w9
3420 0x0004b051 0x00452651 11  12           ascii   :\e:2:I:`:w:
3421 0x0004b069 0x00452669 7   8            ascii   ;+;G;c;
3422 0x0004b07b 0x0045267b 9   10           ascii   <*<F<b<~<
3423 0x0004b08b 0x0045268b 11  12           ascii   <\n=&=B=a=}=
3424 0x0004b09d 0x0045269d 11  12           ascii   =\t>%>A>]>y>
3425 0x0004b0af 0x004526af 11  12           ascii   >\b?$?@?\?x?
3426 0x0004b0cd 0x004526cd 9   10           ascii   0!0@0\0x0
3427 0x0004b0dd 0x004526dd 11  12           ascii   0\v1'1C1_1{1
3428 0x0004b0ff 0x004526ff 7   8            ascii   8;9h9x9
3429 0x0004b11b 0x0045271b 7   8            ascii   ;\a<!<M<
3430 0x0004b12d 0x0045272d 5   6            ascii   >Y?l?
3431 0x0004b13c 0x0045273c 4   5            ascii   \t1M1
3432 0x0004b14b 0x0045274b 11  12           ascii   6\t7)7:7i7t7
3433 0x0004b165 0x00452765 9   10           ascii   8@8O8Y8y8
3434 0x0004b175 0x00452775 7   8            ascii   8=9N9^9
3435 0x0004b181 0x00452781 7   8            ascii   :\t;[;w;
3436 0x0004b18f 0x0045278f 7   8            ascii   <=<]<u<
3437 0x0004b1a1 0x004527a1 11  12           ascii   =*=0=:=`=l=
3438 0x0004b1b7 0x004527b7 9   10           ascii   >#>0><>}>
3439 0x0004b1cf 0x004527cf 13  14           ascii   ?(???V?_?h?o?
3440 0x0004b1ef 0x004527ef 7   8            ascii   0.0\0h0
3441 0x0004b1ff 0x004527ff 11  12           ascii   1\n2\e2/2>2g2
3442 0x0004b20b 0x0045280b 9   10           ascii   3\r3L3\3t3
3443 0x0004b215 0x00452815 5   6            ascii   3:4I4
3444 0x0004b21f 0x0045281f 7   8            ascii   5 5^5k5
3445 0x0004b22d 0x0045282d 5   6            ascii   5u6|6
3446 0x0004b239 0x00452839 5   6            ascii   6'7[7
3447 0x0004b241 0x00452841 5   6            ascii   8F8_8
3448 0x0004b24d 0x0045284d 5   6            ascii   8*9[9
3449 0x0004b25f 0x0045285f 7   8            ascii   :<:e:p:
3450 0x0004b26f 0x0045286f 7   8            ascii   :+;U;~;
3451 0x0004b27d 0x0045287d 7   8            ascii   <F<Z<m<
3452 0x0004b289 0x00452889 9   10           ascii   <'=[=u=\v>
3453 0x0004b293 0x00452893 7   8            ascii   >,>@>g>
3454 0x0004b2a5 0x004528a5 9   10           ascii   ?5?N?S?}?
3455 0x0004b2bc 0x004528bc 6   7            ascii   "0W0a0
3456 0x0004b2c9 0x004528c9 7   8            ascii   0*1W1]1
3457 0x0004b2d9 0x004528d9 9   10           ascii   262c2h2m2
3458 0x0004b2e9 0x004528e9 5   6            ascii   3*3O3
3459 0x0004b2fd 0x004528fd 7   8            ascii   4\r5G5u5
3460 0x0004b30b 0x0045290b 5   6            ascii   606{6
3461 0x0004b319 0x00452919 5   6            ascii   6\v7K7
3462 0x0004b32b 0x0045292b 7   8            ascii   7;8@8g8
3463 0x0004b339 0x00452939 5   6            ascii   8"9~9
3464 0x0004b347 0x00452947 7   8            ascii   9M:Z:o:
3465 0x0004b357 0x00452957 7   8            ascii   :];h;n;
3466 0x0004b367 0x00452967 5   6            ascii   ;7<`<
3467 0x0004b379 0x00452979 9   10           ascii   =%=P=`=m=
3468 0x0004b38f 0x0045298f 7   8            ascii   =$>A>V>
3469 0x0004b39d 0x0045299d 7   8            ascii   >(?Y?b?
3470 0x0004b3bd 0x004529bd 5   6            ascii   0&1t1
3471 0x0004b3c9 0x004529c9 7   8            ascii   2\b3O3p3
3472 0x0004b3df 0x004529df 11  12           ascii   4\e545Q5c5v5
3473 0x0004b3f9 0x004529f9 7   8            ascii   6!686D6
3474 0x0004b405 0x00452a05 5   6            ascii   7b7w7
3475 0x0004b411 0x00452a11 5   6            ascii   8I9~9
3476 0x0004b41b 0x00452a1b 5   6            ascii   :/:@:
3477 0x0004b433 0x00452a33 5   6            ascii   =<=l=
3478 0x0004b43f 0x00452a3f 13  14           ascii   >\r?$?;?M?_?u?
3479 0x0004b467 0x00452a67 7   8            ascii   1O1\1f1
3480 0x0004b477 0x00452a77 11  12           ascii   2,2@2M2g2l2
3481 0x0004b48b 0x00452a8b 5   6            ascii   2R3b3
3482 0x0004b4a9 0x00452aa9 11  12           ascii   5#555^5r5x5
3483 0x0004b4d1 0x00452ad1 7   8            ascii   8U8Z8_8
3484 0x0004b4e1 0x00452ae1 5   6            ascii   9(9_9
3485 0x0004b4f1 0x00452af1 5   6            ascii   :E:s:
3486 0x0004b4ff 0x00452aff 5   6            ascii   :!;c;
3487 0x0004b50b 0x00452b0b 7   8            ascii   <4<l<v<
3488 0x0004b51f 0x00452b1f 13  14           ascii   =\r=\e=>=I=V=w=
3489 0x0004b535 0x00452b35 7   8            ascii   >/>]>c>
3490 0x0004b545 0x00452b45 11  12           ascii   ?-?4?K?S?j?
3491 0x0004b57b 0x00452b7b 9   10           ascii   1\v2$2N2t2
3492 0x0004b587 0x00452b87 5   6            ascii   217\n;
3493 0x0004b5ad 0x00452bad 5   6            ascii   3*4n4
3494 0x0004b5d5 0x00452bd5 11  12           ascii   7"757H7[7q7
3495 0x0004b5e5 0x00452be5 9   10           ascii   798N8_8p8
3496 0x0004b601 0x00452c01 9   10           ascii   :*:7:J:l:
3497 0x0004b60b 0x00452c0b 5   6            ascii   :|;7<
3498 0x0004b621 0x00452c21 5   6            ascii   ><>J>
3499 0x0004b667 0x00452c67 29  30           ascii   ;!;';-;3;9;?;F;M;T;[;b;i;p;x;
3500 0x0004b69b 0x00452c9b 27  28           ascii   ;(<.<4<:<@<F<M<T<[<b<i<p<w<
3501 0x0004b6d1 0x00452cd1 13  14           ascii   >$>)>.>O>T>a>
3502 0x0004b6f8 0x00452cf8 8   9            ascii   \n0!0R0o0
3503 0x0004b705 0x00452d05 5   6            ascii   1]1p1
3504 0x0004b72b 0x00452d2b 9   10           ascii   3+3:3C3P3
3505 0x0004b74d 0x00452d4d 5   6            ascii   5>5Y5
3506 0x0004b75d 0x00452d5d 9   10           ascii   6!6F6Q6n6
3507 0x0004b77b 0x00452d7b 13  14           ascii   8:8C8P8[8d8s8
3508 0x0004b7ad 0x00452dad 5   6            ascii   5\8s8
3509 0x0004b7bb 0x00452dbb 9   10           ascii   9*9M9]9u9
3510 0x0004b7d1 0x00452dd1 13  14           ascii   :$;L;\f<]<5=H=
