Error parsing resource directory
[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x00000082 0x00000082 14  15           ascii   /`*|A3*|A3*|A3
2    0x00000093 0x00000093 5   6            ascii   3!|A3
3    0x000000a3 0x000000a3 5   6            ascii   32|A3
4    0x000000a9 0x000000a9 7   8            ascii   %B29|A3
5    0x000000b1 0x000000b1 7   8            ascii   %D2\f|A3
6    0x000000b9 0x000000b9 8   9            ascii   %E28|A3#
7    0x000000c3 0x000000c3 13  14           ascii   3-|A3*|@3Q|A3
8    0x000000d1 0x000000d1 7   8            ascii   %H2(|A3
9    0x000000d9 0x000000d9 7   8            ascii   %A2+|A3
10   0x000000e3 0x000000e3 7   8            ascii   3+|A3*|
11   0x000000eb 0x000000eb 5   6            ascii   3+|A3
12   0x000000f1 0x000000f1 15  16           ascii   %C2+|A3Rich*|A3
13   0x00000208 0x00000208 5   6            ascii   .text
14   0x0000022f 0x0000022f 7   8            ascii   `.rdata
15   0x00000257 0x00000257 6   7            ascii   @.data
16   0x00000280 0x00000280 5   6            ascii   .Init
17   0x000002a8 0x000002a8 5   6            ascii   .rsrc
18   0x000002cf 0x000002cf 7   8            ascii   @.reloc
1039 0x0001c449 0x0041d049 4   5    .text   ascii   A\b\bt
1040 0x0001c4f5 0x0041d0f5 5   7    .text   utf8    \e_[]Ë blocks=Basic Latin,Latin-1 Supplement
1041 0x0001c69b 0x0041d29b 4   6    .text   utf8    8_]Ë blocks=Basic Latin,Latin-1 Supplement
1042 0x0001c6db 0x0041d2db 4   5    .text   ascii   E\bu\a
1043 0x0001c6e3 0x0041d2e3 5   7    .text   utf8    @]Á}\f blocks=Basic Latin,Latin-1 Supplement
1044 0x0001c746 0x0041d346 4   5    .text   ascii   E\bQQ
1045 0x0001c7ec 0x0041d3ec 5   6    .text   ascii   Y__^[
1046 0x0001c800 0x0041e000 10  11   .rdata  ascii   D$\f+d$\fSVW
1047 0x0001c834 0x0041e034 10  11   .rdata  ascii   D$\f+d$\fSVW
1048 0x0001c8a8 0x0041e0a8 4   5    .rdata  ascii   _^[]
1049 0x0001c8d2 0x0041e0d2 4   5    .rdata  ascii   \bSVW
1050 0x0001c93b 0x0041e13b 4   5    .rdata  ascii   Y_^[
1051 0x0001c96c 0x0041e16c 4   5    .rdata  ascii   Y_^[
1052 0x0001c985 0x0041e185 4   5    .rdata  ascii   f9\bt
1053 0x0001c98c 0x0041e18c 4   6    .rdata  utf8    ]ËH< blocks=Basic Latin,Latin-1 Supplement
1054 0x0001c9c8 0x0041e1c8 4   5    .rdata  ascii   D$\f3
1055 0x0001c9d0 0x0041e1d0 4   6    .rdata  utf8    ؋D$\b blocks=Arabic,Basic Latin
1056 0x0001ca19 0x0041e219 7   8    .rdata  ascii   ;T$\fw\br
1057 0x0001ca21 0x0041e221 10  11   .rdata  ascii   ;D$\bv\tN+D$
1058 0x0001ca32 0x0041e232 8   9    .rdata  ascii   +D$\b\eT$\f
1059 0x0001ca42 0x0041e242 4   9    .rdata  utf8    ʋӋًȋ blocks=IPA Extensions,Cyrillic,Arabic,Latin Extended-B
1060 0x0001ca5a 0x0041e25a 4   5    .rdata  ascii   WVS3
1061 0x0001cae5 0x0041e2e5 7   8    .rdata  ascii   w\br\a;D$
1062 0x0001cb99 0x0041e399 4   6    .rdata  utf8    ̋D$\b blocks=Combining Diacritical Marks,Basic Latin
1063 0x0001cba2 0x0041e3a2 7   9    .rdata  utf8    \vȋL$\fu\t blocks=Basic Latin,Latin Extended-B
1064 0x0001cbb7 0x0041e3b7 4   6    .rdata  utf8    ؋D$\b blocks=Arabic,Basic Latin
1065 0x0001cbc1 0x0041e3c1 4   6    .rdata  utf8    ؋D$\b blocks=Arabic,Basic Latin
1066 0x0001cbda 0x0041e3da 4   5    .rdata  ascii   WVU3
1067 0x0001cc80 0x0041e480 6   7    .rdata  ascii   v\tN+D$
1068 0x0001cca0 0x0041e4a0 4   9    .rdata  utf8    ʋӋًȋ blocks=IPA Extensions,Cyrillic,Arabic,Latin Extended-B
1069 0x0001ccdc 0x0041e4dc 5   7    .rdata  utf8    L$\b+ȃ blocks=Basic Latin,Latin Extended-B
1070 0x0001ccf2 0x0041e4f2 5   7    .rdata  utf8    L$\b+ȃ blocks=Basic Latin,Latin Extended-B
1071 0x0001cd29 0x0041e529 5   7    .rdata  utf8    ̃=DuB blocks=Combining Diacritical Marks,Basic Latin
1072 0x0001cd45 0x0041e545 5   7    .rdata  utf8    Ã=DuB blocks=Latin-1 Supplement,Basic Latin
1073 0x0001cd53 0x0041e553 4   5    .rdata  ascii   <$Xf
1074 0x0001ce30 0x0041e630 4   5    .rdata  ascii   %HuB
1075 0x0001ce3b 0x0041e63b 6   8    .rdata  utf8    D$\f^_Ë blocks=Basic Latin,Latin-1 Supplement
1076 0x0001ce5c 0x0041e65c 4   5    .rdata  ascii   %HuB
1077 0x0001ced0 0x0041e6d0 4   5    .rdata  ascii   oF f
1078 0x0001cf2c 0x0041e72c 4   5    .rdata  ascii   oF f
1079 0x0001cf84 0x0041e784 4   5    .rdata  ascii   oF f
1080 0x0001d05f 0x0041e85f 6   8    .rdata  utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
1081 0x0001d06b 0x0041e86b 6   8    .rdata  utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
1082 0x0001d07d 0x0041e87d 7   9    .rdata  utf8    D$\f^_ÍI blocks=Basic Latin,Latin-1 Supplement
1083 0x0001d097 0x0041e897 6   8    .rdata  utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
1084 0x0001d10b 0x0041e90b 6   8    .rdata  utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
1085 0x0001d119 0x0041e919 7   9    .rdata  utf8    D$\f^_ÍI blocks=Basic Latin,Latin-1 Supplement
1086 0x0001d12f 0x0041e92f 6   8    .rdata  utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
1087 0x0001d149 0x0041e949 5   6    .rdata  ascii   D$\f^_
1088 0x0001d22f 0x0041ea2f 5   6    .rdata  ascii   D$\f^_
1089 0x0001d265 0x0041ea65 4   5    .rdata  ascii   oV f
1090 0x0001d26a 0x0041ea6a 4   5    .rdata  ascii   o^0f
1091 0x0001d282 0x0041ea82 4   5    .rdata  ascii   of@f
1092 0x0001d287 0x0041ea87 4   5    .rdata  ascii   onPf
1093 0x0001d28c 0x0041ea8c 4   5    .rdata  ascii   ov`f
1094 0x0001d291 0x0041ea91 4   5    .rdata  ascii   o~pf
1095 0x0001d30a 0x0041eb0a 5   6    .rdata  ascii   \aFGIu
1096 0x0001d31b 0x0041eb1b 6   8    .rdata  utf8    D$\f^_Í blocks=Basic Latin,Latin-1 Supplement
1097 0x0001d341 0x0041eb41 4   5    .rdata  ascii   FGIu
1098 0x0001d393 0x0041eb93 6   8    .rdata  utf8    YYËT$\b blocks=Basic Latin,Latin-1 Supplement
1099 0x0001e1ee 0x0041f9ee 17  18   .rdata  ascii   Unknown exception
1100 0x0001e20e 0x0041fa0e 14  15   .rdata  ascii   bad allocation
1101 0x0001e22a 0x0041fa2a 20  21   .rdata  ascii   bad array new length
1102 0x0001e25a 0x0041fa5a 13  14   .rdata  ascii   bad exception
1103 0x0001e272 0x0041fa72 13  14   .rdata  ascii   Main Invoked.
1104 0x0001e282 0x0041fa82 14  15   .rdata  ascii   Main Returned.
1105 0x0001e2c0 0x0041fac0 9   20   .rdata  utf16le Aadvapi32
1106 0x0001e2d6 0x0041fad6 29  60   .rdata  utf16le api-ms-win-core-fibers-l1-1-1
1107 0x0001e312 0x0041fb12 28  58   .rdata  utf16le api-ms-win-core-synch-l1-2-0
1108 0x0001e34e 0x0041fb4e 8   18   .rdata  utf16le kernel32
1109 0x0001e366 0x0041fb66 13  14   .rdata  ascii   EventRegister
1110 0x0001e37a 0x0041fb7a 19  20   .rdata  ascii   EventSetInformation
1111 0x0001e392 0x0041fb92 15  16   .rdata  ascii   EventUnregister
1112 0x0001e3a6 0x0041fba6 18  19   .rdata  ascii   EventWriteTransfer
1113 0x0001e3c2 0x0041fbc2 8   9    .rdata  ascii   FlsAlloc
1114 0x0001e3d6 0x0041fbd6 7   8    .rdata  ascii   FlsFree
1115 0x0001e3e6 0x0041fbe6 11  12   .rdata  ascii   FlsGetValue
1116 0x0001e3fa 0x0041fbfa 11  12   .rdata  ascii   FlsSetValue
1117 0x0001e40e 0x0041fc0e 27  28   .rdata  ascii   InitializeCriticalSectionEx
1118 0x0001e5ba 0x0041fdba 8   9    .rdata  ascii   __based(
1119 0x0001e5c6 0x0041fdc6 7   8    .rdata  ascii   __cdecl
1120 0x0001e5ce 0x0041fdce 8   9    .rdata  ascii   __pascal
1121 0x0001e5da 0x0041fdda 9   10   .rdata  ascii   __stdcall
1122 0x0001e5e6 0x0041fde6 10  11   .rdata  ascii   __thiscall
1123 0x0001e5f2 0x0041fdf2 10  11   .rdata  ascii   __fastcall
1124 0x0001e5fe 0x0041fdfe 12  13   .rdata  ascii   __vectorcall
1125 0x0001e60e 0x0041fe0e 9   10   .rdata  ascii   __clrcall
1126 0x0001e61a 0x0041fe1a 6   7    .rdata  ascii   __eabi
1127 0x0001e622 0x0041fe22 7   8    .rdata  ascii   __ptr64
1128 0x0001e62a 0x0041fe2a 10  11   .rdata  ascii   __restrict
1129 0x0001e636 0x0041fe36 11  12   .rdata  ascii   __unaligned
1130 0x0001e642 0x0041fe42 9   10   .rdata  ascii   restrict(
1131 0x0001e64e 0x0041fe4e 4   5    .rdata  ascii    new
1132 0x0001e656 0x0041fe56 7   8    .rdata  ascii    delete
1133 0x0001e67a 0x0041fe7a 8   9    .rdata  ascii   operator
1134 0x0001e6f6 0x0041fef6 9   10   .rdata  ascii   `vftable'
1135 0x0001e702 0x0041ff02 9   10   .rdata  ascii   `vbtable'
1136 0x0001e70e 0x0041ff0e 7   8    .rdata  ascii   `vcall'
1137 0x0001e716 0x0041ff16 8   9    .rdata  ascii   `typeof'
1138 0x0001e722 0x0041ff22 20  21   .rdata  ascii   `local static guard'
1139 0x0001e73a 0x0041ff3a 8   9    .rdata  ascii   `string'
1140 0x0001e746 0x0041ff46 18  19   .rdata  ascii   `vbase destructor'
1141 0x0001e75a 0x0041ff5a 28  29   .rdata  ascii   `vector deleting destructor'
1142 0x0001e77a 0x0041ff7a 29  30   .rdata  ascii   `default constructor closure'
1143 0x0001e79a 0x0041ff9a 28  29   .rdata  ascii   `scalar deleting destructor'
1144 0x0001e7ba 0x0041ffba 29  30   .rdata  ascii   `vector constructor iterator'
1145 0x0001e7da 0x0041ffda 28  29   .rdata  ascii   `vector destructor iterator'
1146 0x0001e7fa 0x0041fffa 35  36   .rdata  ascii   `vector vbase constructor iterator'
1147 0x0001e81e 0x0042001e 26  27   .rdata  ascii   `virtual displacement map'
1148 0x0001e83a 0x0042003a 32  33   .rdata  ascii   `eh vector constructor iterator'
1149 0x0001e85e 0x0042005e 31  32   .rdata  ascii   `eh vector destructor iterator'
1150 0x0001e87e 0x0042007e 38  39   .rdata  ascii   `eh vector vbase constructor iterator'
1151 0x0001e8a6 0x004200a6 26  27   .rdata  ascii   `copy constructor closure'
1152 0x0001e8c2 0x004200c2 15  16   .rdata  ascii   `udt returning'
1153 0x0001e8d6 0x004200d6 5   6    .rdata  ascii   `RTTI
1154 0x0001e8de 0x004200de 15  16   .rdata  ascii   `local vftable'
1155 0x0001e8ee 0x004200ee 35  36   .rdata  ascii   `local vftable constructor closure'
1156 0x0001e912 0x00420112 6   7    .rdata  ascii    new[]
1157 0x0001e91a 0x0042011a 9   10   .rdata  ascii    delete[]
1158 0x0001e926 0x00420126 14  15   .rdata  ascii   `omni callsig'
1159 0x0001e936 0x00420136 26  27   .rdata  ascii   `placement delete closure'
1160 0x0001e952 0x00420152 28  29   .rdata  ascii   `placement delete[] closure'
1161 0x0001e972 0x00420172 37  38   .rdata  ascii   `managed vector constructor iterator'
1162 0x0001e99a 0x0042019a 36  37   .rdata  ascii   `managed vector destructor iterator'
1163 0x0001e9c2 0x004201c2 37  38   .rdata  ascii   `eh vector copy constructor iterator'
1164 0x0001e9ea 0x004201ea 43  44   .rdata  ascii   `eh vector vbase copy constructor iterator'
1165 0x0001ea16 0x00420216 26  27   .rdata  ascii   `dynamic initializer for '
1166 0x0001ea32 0x00420232 32  33   .rdata  ascii   `dynamic atexit destructor for '
1167 0x0001ea56 0x00420256 34  35   .rdata  ascii   `vector copy constructor iterator'
1168 0x0001ea7a 0x0042027a 40  41   .rdata  ascii   `vector vbase copy constructor iterator'
1169 0x0001eaa6 0x004202a6 42  43   .rdata  ascii   `managed vector copy constructor iterator'
1170 0x0001ead2 0x004202d2 27  28   .rdata  ascii   `local static thread guard'
1171 0x0001eaee 0x004202ee 12  13   .rdata  ascii   operator "" 
1172 0x0001eafe 0x004202fe 17  18   .rdata  ascii    Type Descriptor'
1173 0x0001eb12 0x00420312 27  28   .rdata  ascii    Base Class Descriptor at (
1174 0x0001eb2e 0x0042032e 18  19   .rdata  ascii    Base Class Array'
1175 0x0001eb42 0x00420342 28  29   .rdata  ascii    Class Hierarchy Descriptor'
1176 0x0001eb62 0x00420362 25  26   .rdata  ascii    Complete Object Locator'
1177 0x0001eba3 0x004203a3 7   8    .rdata  ascii   ( 8PX\a\b
1178 0x0001ebab 0x004203ab 6   7    .rdata  ascii   700WP\a
1179 0x0001ebb3 0x004203b3 4   5    .rdata  ascii     \b\a
1180 0x0001ebba 0x004203ba 7   8    .rdata  ascii   \b`h````
1181 0x0001ebc3 0x004203c3 10  11   .rdata  ascii   xpxxxx\b\a\b\a
1182 0x0001ec07 0x00420407 5   6    .rdata  ascii   ('8PW
1183 0x0001ec10 0x00420410 5   6    .rdata  ascii   700PP
1184 0x0001ec22 0x00420422 17  18   .rdata  ascii   `h`hhh\b\b\axwpwpp\b\b
1185 0x0001ec3e 0x0042043e 6   7    .rdata  ascii   (null)
1186 0x0001ec46 0x00420446 6   14   .rdata  utf16le (null)
1187 0x0001ecf6 0x004204f6 11  24   .rdata  utf16le mscoree.dll
1188 0x0001ed0e 0x0042050e 14  15   .rdata  ascii   CorExitProcess
1189 0x0001ef50 0x00420750 35  72   .rdata  utf16le Aapi-ms-win-appmodel-runtime-l1-1-1
1190 0x0001ef9a 0x0042079a 31  64   .rdata  utf16le api-ms-win-core-datetime-l1-1-1
1191 0x0001efda 0x004207da 27  56   .rdata  utf16le api-ms-win-core-file-l2-1-1
1192 0x0001f012 0x00420812 35  72   .rdata  utf16le api-ms-win-core-localization-l1-2-1
1193 0x0001f05a 0x0042085a 44  90   .rdata  utf16le api-ms-win-core-localization-obsolete-l1-2-0
1194 0x0001f0ba 0x004208ba 37  76   .rdata  utf16le api-ms-win-core-processthreads-l1-1-2
1195 0x0001f106 0x00420906 29  60   .rdata  utf16le api-ms-win-core-string-l1-1-0
1196 0x0001f142 0x00420942 30  62   .rdata  utf16le api-ms-win-core-sysinfo-l1-2-1
1197 0x0001f182 0x00420982 28  58   .rdata  utf16le api-ms-win-core-winrt-l1-1-0
1198 0x0001f1be 0x004209be 29  60   .rdata  utf16le api-ms-win-core-xstate-l2-1-0
1199 0x0001f1fa 0x004209fa 38  78   .rdata  utf16le api-ms-win-rtcore-ntuser-window-l1-1-0
1200 0x0001f24a 0x00420a4a 42  86   .rdata  utf16le api-ms-win-security-systemfunctions-l1-1-0
1201 0x0001f2a2 0x00420aa2 42  86   .rdata  utf16le ext-ms-win-kernel32-package-current-l1-1-0
1202 0x0001f2fa 0x00420afa 34  70   .rdata  utf16le ext-ms-win-ntuser-dialogbox-l1-1-0
1203 0x0001f342 0x00420b42 38  78   .rdata  utf16le ext-ms-win-ntuser-windowstation-l1-1-0
1204 0x0001f392 0x00420b92 6   14   .rdata  utf16le user32
1205 0x0001f3ca 0x00420bca 19  20   .rdata  ascii   GetCurrentPackageId
1206 0x0001f3ee 0x00420bee 13  14   .rdata  ascii   LCMapStringEx
1207 0x0001f406 0x00420c06 16  17   .rdata  ascii   LocaleNameToLCID
1208 0x0001f42a 0x00420c2a 9   10   .rdata  ascii   NAN(SNAN)
1209 0x0001f436 0x00420c36 9   10   .rdata  ascii   nan(snan)
1210 0x0001f442 0x00420c42 8   9    .rdata  ascii   NAN(IND)
1211 0x0001f44e 0x00420c4e 8   9    .rdata  ascii   nan(ind)
1212 0x0001f45a 0x00420c5a 5   6    .rdata  ascii   e+000
1213 0x0001f47e 0x00420c7e 6   7    .rdata  ascii   Sunday
1214 0x0001f486 0x00420c86 6   7    .rdata  ascii   Monday
1215 0x0001f48e 0x00420c8e 7   8    .rdata  ascii   Tuesday
1216 0x0001f496 0x00420c96 9   10   .rdata  ascii   Wednesday
1217 0x0001f4a2 0x00420ca2 8   9    .rdata  ascii   Thursday
1218 0x0001f4ae 0x00420cae 6   7    .rdata  ascii   Friday
1219 0x0001f4b6 0x00420cb6 8   9    .rdata  ascii   Saturday
1220 0x0001f4f2 0x00420cf2 7   8    .rdata  ascii   January
1221 0x0001f4fa 0x00420cfa 8   9    .rdata  ascii   February
1222 0x0001f506 0x00420d06 5   6    .rdata  ascii   March
1223 0x0001f50e 0x00420d0e 5   6    .rdata  ascii   April
1224 0x0001f516 0x00420d16 4   5    .rdata  ascii   June
1225 0x0001f51e 0x00420d1e 4   5    .rdata  ascii   July
1226 0x0001f526 0x00420d26 6   7    .rdata  ascii   August
1227 0x0001f52e 0x00420d2e 9   10   .rdata  ascii   September
1228 0x0001f53a 0x00420d3a 7   8    .rdata  ascii   October
1229 0x0001f542 0x00420d42 8   9    .rdata  ascii   November
1230 0x0001f54e 0x00420d4e 8   9    .rdata  ascii   December
1231 0x0001f562 0x00420d62 8   9    .rdata  ascii   MM/dd/yy
1232 0x0001f56e 0x00420d6e 19  20   .rdata  ascii   dddd, MMMM dd, yyyy
1233 0x0001f582 0x00420d82 8   9    .rdata  ascii   HH:mm:ss
1234 0x0001f5c6 0x00420dc6 6   14   .rdata  utf16le Sunday
1235 0x0001f5d6 0x00420dd6 6   14   .rdata  utf16le Monday
1236 0x0001f5e6 0x00420de6 7   16   .rdata  utf16le Tuesday
1237 0x0001f5f6 0x00420df6 9   20   .rdata  utf16le Wednesday
1238 0x0001f60a 0x00420e0a 8   18   .rdata  utf16le Thursday
1239 0x0001f61e 0x00420e1e 6   14   .rdata  utf16le Friday
1240 0x0001f62e 0x00420e2e 8   18   .rdata  utf16le Saturday
1241 0x0001f6a2 0x00420ea2 7   16   .rdata  utf16le January
1242 0x0001f6b2 0x00420eb2 8   18   .rdata  utf16le February
1243 0x0001f6c6 0x00420ec6 5   12   .rdata  utf16le March
1244 0x0001f6d2 0x00420ed2 5   12   .rdata  utf16le April
1245 0x0001f6de 0x00420ede 4   10   .rdata  utf16le June
1246 0x0001f6ea 0x00420eea 4   10   .rdata  utf16le July
1247 0x0001f6f6 0x00420ef6 6   14   .rdata  utf16le August
1248 0x0001f706 0x00420f06 9   20   .rdata  utf16le September
1249 0x0001f71a 0x00420f1a 7   16   .rdata  utf16le October
1250 0x0001f72a 0x00420f2a 8   18   .rdata  utf16le November
1251 0x0001f73e 0x00420f3e 8   18   .rdata  utf16le December
1252 0x0001f762 0x00420f62 8   18   .rdata  utf16le MM/dd/yy
1253 0x0001f776 0x00420f76 19  40   .rdata  utf16le dddd, MMMM dd, yyyy
1254 0x0001f79e 0x00420f9e 8   18   .rdata  utf16le HH:mm:ss
1255 0x0001f7b2 0x00420fb2 5   12   .rdata  utf16le en-US
1256 0x0001f934 0x00421134 6   14   .rdata  utf16le Aja-JP
1257 0x0001f942 0x00421142 5   12   .rdata  utf16le zh-CN
1258 0x0001f94e 0x0042114e 5   12   .rdata  utf16le ko-KR
1259 0x0001f95a 0x0042115a 5   12   .rdata  utf16le zh-TW
1260 0x0001fa6a 0x0042126a 33  68   .rdata  utf16le          (((((                  H
1261 0x0001fcf1 0x004214f1 7   8    .rdata  ascii   \a\b\t\n\v\f\r
1262 0x0001fd0a 0x0042150a 95  96   .rdata  ascii    !"#$%&'()*+,-./0123456789:;<=>?@abcdefghijklmnopqrstuvwxyz[\]^_`abcdefghijklmnopqrstuvwxyz{|}~
1263 0x0001fe71 0x00421671 7   8    .rdata  ascii   \a\b\t\n\v\f\r
1264 0x0001fe8a 0x0042168a 95  96   .rdata  ascii    !"#$%&'()*+,-./0123456789:;<=>?@ABCDEFGHIJKLMNOPQRSTUVWXYZ[\]^_`ABCDEFGHIJKLMNOPQRSTUVWXYZ{|}~
1265 0x000206af 0x00421eaf 6   14   .rdata  utf16le zh-CHS
1266 0x000208a7 0x004220a7 5   12   .rdata  utf16le ar-SA
1267 0x000208b3 0x004220b3 5   12   .rdata  utf16le bg-BG
1268 0x000208bf 0x004220bf 5   12   .rdata  utf16le ca-ES
1269 0x000208cb 0x004220cb 5   12   .rdata  utf16le cs-CZ
1270 0x000208d7 0x004220d7 5   12   .rdata  utf16le da-DK
1271 0x000208e3 0x004220e3 5   12   .rdata  utf16le de-DE
1272 0x000208ef 0x004220ef 5   12   .rdata  utf16le el-GR
1273 0x000208fb 0x004220fb 5   12   .rdata  utf16le fi-FI
1274 0x00020907 0x00422107 5   12   .rdata  utf16le fr-FR
1275 0x00020913 0x00422113 5   12   .rdata  utf16le he-IL
1276 0x0002091f 0x0042211f 5   12   .rdata  utf16le hu-HU
1277 0x0002092b 0x0042212b 5   12   .rdata  utf16le is-IS
1278 0x00020937 0x00422137 5   12   .rdata  utf16le it-IT
1279 0x00020943 0x00422143 5   12   .rdata  utf16le nl-NL
1280 0x0002094f 0x0042214f 5   12   .rdata  utf16le nb-NO
1281 0x0002095b 0x0042215b 5   12   .rdata  utf16le pl-PL
1282 0x00020967 0x00422167 5   12   .rdata  utf16le pt-BR
1283 0x00020973 0x00422173 5   12   .rdata  utf16le ro-RO
1284 0x0002097f 0x0042217f 5   12   .rdata  utf16le ru-RU
1285 0x0002098b 0x0042218b 5   12   .rdata  utf16le hr-HR
1286 0x00020997 0x00422197 5   12   .rdata  utf16le sk-SK
1287 0x000209a3 0x004221a3 5   12   .rdata  utf16le sq-AL
1288 0x000209af 0x004221af 5   12   .rdata  utf16le sv-SE
1289 0x000209bb 0x004221bb 5   12   .rdata  utf16le th-TH
1290 0x000209c7 0x004221c7 5   12   .rdata  utf16le tr-TR
1291 0x000209d3 0x004221d3 5   12   .rdata  utf16le ur-PK
1292 0x000209df 0x004221df 5   12   .rdata  utf16le id-ID
1293 0x000209eb 0x004221eb 5   12   .rdata  utf16le uk-UA
1294 0x000209f7 0x004221f7 5   12   .rdata  utf16le be-BY
1295 0x00020a03 0x00422203 5   12   .rdata  utf16le sl-SI
1296 0x00020a0f 0x0042220f 5   12   .rdata  utf16le et-EE
1297 0x00020a1b 0x0042221b 5   12   .rdata  utf16le lv-LV
1298 0x00020a27 0x00422227 5   12   .rdata  utf16le lt-LT
1299 0x00020a33 0x00422233 5   12   .rdata  utf16le fa-IR
1300 0x00020a3f 0x0042223f 5   12   .rdata  utf16le vi-VN
1301 0x00020a4b 0x0042224b 5   12   .rdata  utf16le hy-AM
1302 0x00020a57 0x00422257 10  22   .rdata  utf16le az-AZ-Latn
1303 0x00020a6f 0x0042226f 5   12   .rdata  utf16le eu-ES
1304 0x00020a7b 0x0042227b 5   12   .rdata  utf16le mk-MK
1305 0x00020a87 0x00422287 5   12   .rdata  utf16le tn-ZA
1306 0x00020a93 0x00422293 5   12   .rdata  utf16le xh-ZA
1307 0x00020a9f 0x0042229f 5   12   .rdata  utf16le zu-ZA
1308 0x00020aab 0x004222ab 5   12   .rdata  utf16le af-ZA
1309 0x00020ab7 0x004222b7 5   12   .rdata  utf16le ka-GE
1310 0x00020ac3 0x004222c3 5   12   .rdata  utf16le fo-FO
1311 0x00020acf 0x004222cf 5   12   .rdata  utf16le hi-IN
1312 0x00020adb 0x004222db 5   12   .rdata  utf16le mt-MT
1313 0x00020ae7 0x004222e7 5   12   .rdata  utf16le se-NO
1314 0x00020af3 0x004222f3 5   12   .rdata  utf16le ms-MY
1315 0x00020aff 0x004222ff 5   12   .rdata  utf16le kk-KZ
1316 0x00020b0b 0x0042230b 5   12   .rdata  utf16le ky-KG
1317 0x00020b17 0x00422317 5   12   .rdata  utf16le sw-KE
1318 0x00020b23 0x00422323 10  22   .rdata  utf16le uz-UZ-Latn
1319 0x00020b3b 0x0042233b 5   12   .rdata  utf16le tt-RU
1320 0x00020b47 0x00422347 5   12   .rdata  utf16le bn-IN
1321 0x00020b53 0x00422353 5   12   .rdata  utf16le pa-IN
1322 0x00020b5f 0x0042235f 5   12   .rdata  utf16le gu-IN
1323 0x00020b6b 0x0042236b 5   12   .rdata  utf16le ta-IN
1324 0x00020b77 0x00422377 5   12   .rdata  utf16le te-IN
1325 0x00020b83 0x00422383 5   12   .rdata  utf16le kn-IN
1326 0x00020b8f 0x0042238f 5   12   .rdata  utf16le ml-IN
1327 0x00020b9b 0x0042239b 5   12   .rdata  utf16le mr-IN
1328 0x00020ba7 0x004223a7 5   12   .rdata  utf16le sa-IN
1329 0x00020bb3 0x004223b3 5   12   .rdata  utf16le mn-MN
1330 0x00020bbf 0x004223bf 5   12   .rdata  utf16le cy-GB
1331 0x00020bcb 0x004223cb 5   12   .rdata  utf16le gl-ES
1332 0x00020bd7 0x004223d7 6   14   .rdata  utf16le kok-IN
1333 0x00020be7 0x004223e7 6   14   .rdata  utf16le syr-SY
1334 0x00020bf7 0x004223f7 6   14   .rdata  utf16le div-MV
1335 0x00020c07 0x00422407 6   14   .rdata  utf16le quz-BO
1336 0x00020c17 0x00422417 5   12   .rdata  utf16le ns-ZA
1337 0x00020c23 0x00422423 5   12   .rdata  utf16le mi-NZ
1338 0x00020c2f 0x0042242f 5   12   .rdata  utf16le ar-IQ
1339 0x00020c3b 0x0042243b 5   12   .rdata  utf16le de-CH
1340 0x00020c47 0x00422447 5   12   .rdata  utf16le en-GB
1341 0x00020c53 0x00422453 5   12   .rdata  utf16le es-MX
1342 0x00020c5f 0x0042245f 5   12   .rdata  utf16le fr-BE
1343 0x00020c6b 0x0042246b 5   12   .rdata  utf16le it-CH
1344 0x00020c77 0x00422477 5   12   .rdata  utf16le nl-BE
1345 0x00020c83 0x00422483 5   12   .rdata  utf16le nn-NO
1346 0x00020c8f 0x0042248f 5   12   .rdata  utf16le pt-PT
1347 0x00020c9b 0x0042249b 10  22   .rdata  utf16le sr-SP-Latn
1348 0x00020cb3 0x004224b3 5   12   .rdata  utf16le sv-FI
1349 0x00020cbf 0x004224bf 10  22   .rdata  utf16le az-AZ-Cyrl
1350 0x00020cd7 0x004224d7 5   12   .rdata  utf16le se-SE
1351 0x00020ce3 0x004224e3 5   12   .rdata  utf16le ms-BN
1352 0x00020cef 0x004224ef 10  22   .rdata  utf16le uz-UZ-Cyrl
1353 0x00020d07 0x00422507 6   14   .rdata  utf16le quz-EC
1354 0x00020d17 0x00422517 5   12   .rdata  utf16le ar-EG
1355 0x00020d23 0x00422523 5   12   .rdata  utf16le zh-HK
1356 0x00020d2f 0x0042252f 5   12   .rdata  utf16le de-AT
1357 0x00020d3b 0x0042253b 5   12   .rdata  utf16le en-AU
1358 0x00020d47 0x00422547 5   12   .rdata  utf16le es-ES
1359 0x00020d53 0x00422553 5   12   .rdata  utf16le fr-CA
1360 0x00020d5f 0x0042255f 10  22   .rdata  utf16le sr-SP-Cyrl
1361 0x00020d77 0x00422577 5   12   .rdata  utf16le se-FI
1362 0x00020d83 0x00422583 6   14   .rdata  utf16le quz-PE
1363 0x00020d93 0x00422593 5   12   .rdata  utf16le ar-LY
