ii 592 64
[Strings]
nth   paddr      vaddr      len  size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
39147 0x002a2e7a 0x002a2e3a 6    7            ascii   %6s)nr
39148 0x002a2ee1 0x002a2ea1 6    7            ascii   EQ\r$3x
39149 0x002a2eea 0x002a2eaa 5    7            utf8    ~ZlBʔ blocks=Basic Latin,IPA Extensions
39150 0x002a2f7e 0x002a2f3e 4    5            ascii   F77W
39151 0x002a2ff9 0x002a2fb9 4    5            ascii   )ti`
39152 0x002a3013 0x002a2fd3 4    5            ascii   dR5\t
39153 0x002a304c 0x002a300c 4    6            utf8    bϾts blocks=Basic Latin,Greek and Coptic
39154 0x002a305e 0x002a301e 5    7            utf8    xv\bѡ% blocks=Basic Latin,Cyrillic
39155 0x002a30ba 0x002a307a 5    7            utf8    ʕ7.XV blocks=IPA Extensions,Basic Latin
39156 0x002a3100 0x002a30c0 4    5            ascii   Cio&
39157 0x002a3128 0x002a30e8 5    6            ascii   s&\bD\t
39158 0x002a313d 0x002a30fd 4    5            ascii   lkv.
39159 0x002a3174 0x002a3134 6    7            ascii   ;aS"\t*
39160 0x002a318f 0x002a314f 4    5            ascii   \e]eR
39161 0x002a31a1 0x002a3161 5    7            utf8    /%ǖcj blocks=Basic Latin,Latin Extended-B
39162 0x002a31ea 0x002a31aa 5    7            utf8    \j?դQ blocks=Basic Latin,Armenian
39163 0x002a3202 0x002a31c2 4    5            ascii   S`~;
39164 0x002a3269 0x002a3229 6    7            ascii   5TN#T*
39165 0x002a32d8 0x002a3298 4    6            utf8    jև Y blocks=Basic Latin,Armenian
39166 0x002a32e2 0x002a32a2 5    7            utf8    A*Аk< blocks=Basic Latin,Cyrillic
39167 0x002a32ef 0x002a32af 4    5            ascii   f35:
39168 0x002a3300 0x002a32c0 4    5            ascii   TFn:
39169 0x002a330b 0x002a32cb 6    8            utf8    U\eЮbUy blocks=Basic Latin,Cyrillic
39170 0x002a337b 0x002a333b 4    5            ascii   ]\n?C
39171 0x002a33bb 0x002a337b 5    7            utf8    ;R)ؚ> blocks=Basic Latin,Arabic
39172 0x002a33c9 0x002a3389 4    5            ascii   \En@
39173 0x002a3435 0x002a33f5 5    6            ascii   Zk^*7
39174 0x002a3455 0x002a3415 4    5            ascii   _we:
39175 0x002a345c 0x002a341c 4    5            ascii   iXKJ
39176 0x002a3481 0x002a3441 5    6            ascii   lyKJ7
39177 0x002a3494 0x002a3454 4    5            ascii   zbXb
39178 0x002a34a0 0x002a3460 5    6            ascii   j:\by/
39179 0x002a34c7 0x002a3487 5    7            utf8    nh8т7 blocks=Basic Latin,Cyrillic
39180 0x002a3554 0x002a3514 4    5            ascii   r6"K
39181 0x002a3564 0x002a3524 6    7            ascii   QdQ7.I
39182 0x002a356f 0x002a352f 4    5            ascii   ]%\rO
39183 0x002a35ab 0x002a356b 4    5            ascii   6J#<
39184 0x002a35cf 0x002a358f 8    9            ascii   (:{oD21p
39185 0x002a35e5 0x002a35a5 4    5            ascii   qT@4
39186 0x002a3633 0x002a35f3 4    5            ascii   +]y1
39187 0x002a3691 0x002a3651 4    6            utf8    8~ΉW blocks=Basic Latin,Greek and Coptic
39188 0x002a36b8 0x002a3678 5    7            utf8    y-˦V6 blocks=Basic Latin,Spacing Modifier Letters
39189 0x002a36d2 0x002a3692 7    8            ascii   \bz^:VGY
39190 0x002a36e3 0x002a36a3 4    5            ascii   70zb
39191 0x002a36e9 0x002a36a9 7    8            ascii   l60^n=L
39192 0x002a36fb 0x002a36bb 6    8            utf8    L$a\nt0
39193 0x002a374f 0x002a370f 4    5            ascii   %^_K
39194 0x002a376e 0x002a372e 4    6            utf8    'ڴ.% blocks=Basic Latin,Arabic
39195 0x002a3786 0x002a3746 6    7            ascii   xIh'1:
39196 0x002a37b4 0x002a3774 4    5            ascii   +p/;
39197 0x002a37e0 0x002a37a0 4    5            ascii   *M [
39198 0x002a37f4 0x002a37b4 4    5            ascii   :t~f
39199 0x002a3815 0x002a37d5 4    6            utf8    $І\e2 blocks=Basic Latin,Cyrillic
39200 0x002a382a 0x002a37ea 4    5            ascii   'y"\
39201 0x002a3871 0x002a3831 5    6            ascii   -cT<\v
39202 0x002a3929 0x002a38e9 5    6            ascii   KFg(A
39203 0x002a3949 0x002a3909 4    5            ascii   PVH8
39204 0x002a397e 0x002a393e 10   11           ascii   XM$l)Zr*>\f
39205 0x002a39a9 0x002a3969 4    6            utf8    +Չ&- blocks=Basic Latin,Armenian
39206 0x002a39b9 0x002a3979 5    7            utf8    kwr8g
39207 0x002a39e7 0x002a39a7 8    9            ascii   t\e=\egb;a
39208 0x002a3a1e 0x002a39de 5    7            utf8    ˔\&\vi blocks=Spacing Modifier Letters,Basic Latin
39209 0x002a3a51 0x002a3a11 4    5            ascii   ~`>|
39210 0x002a3a76 0x002a3a36 4    6            utf8    ُR2` blocks=Arabic,Basic Latin
39211 0x002a3ad5 0x002a3a95 7    9            utf8    uZ0Ľ$Z) blocks=Basic Latin,Latin Extended-A
39212 0x002a3ae1 0x002a3aa1 5    6            ascii   m1OnU
39213 0x002a3b00 0x002a3ac0 4    5            ascii   +\bu?
39214 0x002a3b09 0x002a3ac9 4    5            ascii   i~'h
39215 0x002a3b15 0x002a3ad5 4    5            ascii   _1c@
39216 0x002a3b45 0x002a3b05 6    7            ascii   Sy.(K5
39217 0x002a3b6b 0x002a3b2b 6    7            ascii   \e7*jLu
39218 0x002a3bab 0x002a3b6b 4    6            utf8    EÉ^R blocks=Basic Latin,Latin-1 Supplement
39219 0x002a3bcc 0x002a3b8c 4    5            ascii   :X\eb
39220 0x002a3bd9 0x002a3b99 6    7            ascii   Tp$t3,
39221 0x002a3c70 0x002a3c30 4    5            ascii   @*)L
39222 0x002a3ce8 0x002a3ca8 4    5            ascii   d~I<
39223 0x002a3cfc 0x002a3cbc 6    7            ascii   \vxg`uq
39224 0x002a3d0e 0x002a3cce 4    5            ascii   \vVCn
39225 0x002a3d3b 0x002a3cfb 4    5            ascii   \t*\c
39226 0x002a3d4e 0x002a3d0e 5    7            utf8    Ve'ؔ\n blocks=Basic Latin,Arabic
39227 0x002a3d5e 0x002a3d1e 5    6            ascii   %%[yk
39228 0x002a3d7b 0x002a3d3b 4    6            utf8    "~ոN blocks=Basic Latin,Armenian
39229 0x002a3d9d 0x002a3d5d 4    5            ascii   ]7P\f
39230 0x002a3dd0 0x002a3d90 7    8            ascii   -5P!W}\v
39231 0x002a3df4 0x002a3db4 5    7            utf8    Ȑ\bwL2 blocks=Latin Extended-B,Basic Latin
39232 0x002a3dfc 0x002a3dbc 4    5            ascii   YLTF
39233 0x002a3e85 0x002a3e45 4    5            ascii   I8n~
39234 0x002a3e96 0x002a3e56 5    6            ascii   2\rrRx
39235 0x002a3efa 0x002a3eba 4    5            ascii   ")x-
39236 0x002a3f6a 0x002a3f2a 4    5            ascii   '<Nx
39237 0x002a3f9c 0x002a3f5c 4    5            ascii   "LQ\t
39238 0x002a400a 0x002a3fca 5    7            utf8    cõoxO blocks=Basic Latin,Latin-1 Supplement
39239 0x002a4027 0x002a3fe7 5    8            utf8    "YX[둫 blocks=Basic Latin,Hangul Syllables
39240 0x002a410e 0x002a40ce 4    5            ascii   SO6z
39241 0x002a4126 0x002a40e6 4    5            ascii   y\r!'
39242 0x002a414d 0x002a410d 4    5            ascii   )Tk~
39243 0x002a4166 0x002a4126 6    7            ascii   .K\nE$G
39244 0x002a4183 0x002a4143 5    6            ascii   pJAaH
39245 0x002a41d0 0x002a4190 4    6            utf8    sѶ\tY blocks=Basic Latin,Cyrillic
39246 0x002a41db 0x002a419b 4    5            ascii   spC\r
39247 0x002a4202 0x002a41c2 4    5            ascii   W.~4
39248 0x002a420f 0x002a41cf 4    6            utf8    3[߉f blocks=Basic Latin,NKo
39249 0x002a423d 0x002a41fd 6    9            utf8    GX/ዺ*u blocks=Basic Latin,Ethiopic
39250 0x002a4248 0x002a4208 6    7            ascii   +PPP'B
39251 0x002a425e 0x002a421e 5    7            utf8    'D$kά blocks=Basic Latin,Greek and Coptic
39252 0x002a4268 0x002a4228 5    6            ascii   @xJU!
39253 0x002a427c 0x002a423c 5    6            ascii   ==M(w
39254 0x002a429c 0x002a425c 4    5            ascii   \g\nd
39255 0x002a42fa 0x002a42ba 5    9            utf8    ⨇!R"ȯ blocks=Supplemental Mathematical Operators,Basic Latin,Latin Extended-B
39256 0x002a4334 0x002a42f4 5    6            ascii   ZL\ejV
39257 0x002a433a 0x002a42fa 5    6            ascii   I=2\vT
39258 0x002a4383 0x002a4343 6    7            ascii   m'-^7m
39259 0x002a4394 0x002a4354 4    5            ascii   ?fsX
39260 0x002a43c3 0x002a4383 4    6            utf8    ɞ;6d blocks=IPA Extensions,Basic Latin
39261 0x002a43f7 0x002a43b7 5    6            ascii   p?[S8
39262 0x002a4419 0x002a43d9 4    5            ascii   T\ee&
39263 0x002a4479 0x002a4439 6    7            ascii   DM*[K\a
39264 0x002a44d0 0x002a4490 5    6            ascii   /ca-3
39265 0x002a4502 0x002a44c2 5    6            ascii   @wa.}
39266 0x002a450d 0x002a44cd 4    5            ascii   qz9+
39267 0x002a4543 0x002a4503 4    5            ascii   .UH\a
39268 0x002a4569 0x002a4529 4    5            ascii   Dk~x
39269 0x002a456f 0x002a452f 5    6            ascii   \f!]&#
39270 0x002a4581 0x002a4541 4    5            ascii   b|m[
39271 0x002a4586 0x002a4546 4    5            ascii   ~\aV:
39272 0x002a4598 0x002a4558 4    5            ascii   y %K
39273 0x002a45ae 0x002a456e 4    5            ascii   OXwU
39274 0x002a45bf 0x002a457f 4    5            ascii   c\axm
39275 0x002a4642 0x002a4602 4    5            ascii   0\f{l
39276 0x002a4668 0x002a4628 4    5            ascii   \vg9(
39277 0x002a46d1 0x002a4691 4    6            utf8    $^%ʵ blocks=Basic Latin,Spacing Modifier Letters
39278 0x002a470b 0x002a46cb 4    6            utf8    <2ęv blocks=Basic Latin,Latin Extended-A
39279 0x002a471e 0x002a46de 4    5            ascii   \nqf!
39280 0x002a4748 0x002a4708 4    5            ascii   Lr.K
39281 0x002a4775 0x002a4735 4    5            ascii   :b-0
39282 0x002a47c2 0x002a4782 4    5            ascii   vnkO
39283 0x002a47c7 0x002a4787 4    8            utf8    c~A󳉈 blocks=Basic Latin,Supplementary Private Use Area-A
39284 0x002a481e 0x002a47de 4    5            ascii   C_18
39285 0x002a4843 0x002a4803 4    5            ascii   |\vww
39286 0x002a4885 0x002a4845 5    7            utf8    \eP]24
39287 0x002a489d 0x002a485d 4    5            ascii   M\bwA
39288 0x002a48a6 0x002a4866 4    5            ascii   [rfg
39289 0x002a48e9 0x002a48a9 4    5            ascii   pE=b
39290 0x002a4916 0x002a48d6 6    7            ascii   tbH>9v
39291 0x002a4924 0x002a48e4 5    6            ascii   ktX\v`
39292 0x002a4931 0x002a48f1 4    5            ascii   [IQ\n
39293 0x002a493d 0x002a48fd 4    5            ascii   6[9@
39294 0x002a4954 0x002a4914 6    7            ascii   ObsR+s
39295 0x002a496e 0x002a492e 4    5            ascii   .cG}
39296 0x002a49aa 0x002a496a 4    5            ascii   wJ3E
39297 0x002a4a2b 0x002a49eb 4    5            ascii   m}GC
39298 0x002a4a73 0x002a4a33 4    5            ascii   3FC?
39299 0x002a4a80 0x002a4a40 4    5            ascii   LrwB
39300 0x002a4a8a 0x002a4a4a 4    5            ascii   ^Q\r)
39301 0x002a4b34 0x002a4af4 4    5            ascii   -"4p
39302 0x002a4b9d 0x002a4b5d 5    7            utf8    ͋T,\fH blocks=Combining Diacritical Marks,Basic Latin
39303 0x002a4bdc 0x002a4b9c 11   14           utf8    $@?>)qA(⺜+D blocks=Basic Latin,CJK Radicals Supplement
39304 0x002a4cd8 0x002a4c98 7    8            ascii   jK4@ri.
39305 0x002a4ce4 0x002a4ca4 6    7            ascii   4n]k'/
39306 0x002a4d1b 0x002a4cdb 5    6            ascii   V<%te
39307 0x002a4d7c 0x002a4d3c 4    5            ascii   #+%v
39308 0x002a4da6 0x002a4d66 4    5            ascii   '<9b
39309 0x002a4e17 0x002a4dd7 5    7            utf8    v\bԈiq blocks=Basic Latin,Cyrillic Supplement
39310 0x002a4e22 0x002a4de2 4    5            ascii   71{8
39311 0x002a4e37 0x002a4df7 5    6            ascii   HHc3F
39312 0x002a4e4b 0x002a4e0b 4    5            ascii   "(Pa
39313 0x002a4e50 0x002a4e10 5    7            utf8    /Yʶ!+ blocks=Basic Latin,Spacing Modifier Letters
39314 0x002a4e6e 0x002a4e2e 4    5            ascii   Jq%`
39315 0x002a4e74 0x002a4e34 4    5            ascii   0"S~
39316 0x002a4f1b 0x002a4edb 4    6            utf8    +~Xr
39317 0x002a4f42 0x002a4f02 6    7            ascii   oxb21K
39318 0x002a4f66 0x002a4f26 5    7            utf8    Y&In٢ blocks=Basic Latin,Arabic
39319 0x002a4f9a 0x002a4f5a 4    6            utf8    -iHv
39320 0x002a4fa0 0x002a4f60 4    6            utf8    %С5B blocks=Basic Latin,Cyrillic
39321 0x002a4faa 0x002a4f6a 4    5            ascii   =t0>
39322 0x002a5011 0x002a4fd1 4    7            utf8    难p1  blocks=CJK Unified Ideographs,Basic Latin
39323 0x002a5093 0x002a5053 6    7            ascii   c3bU[{
39324 0x002a50b8 0x002a5078 6    7            ascii   \t =SW\f
39325 0x002a50c2 0x002a5082 6    7            ascii   K?\r]O8
39326 0x002a50fc 0x002a50bc 4    6            utf8    ˒s.p blocks=Spacing Modifier Letters,Basic Latin
39327 0x002a515b 0x002a511b 5    6            ascii   4(ZYv
39328 0x002a517a 0x002a513a 5    6            ascii   |`UGs
39329 0x002a518e 0x002a514e 4    5            ascii   FpSv
39330 0x002a51b6 0x002a5176 5    6            ascii   \te_DS
39331 0x002a51fd 0x002a51bd 6    8            utf8    x̪g?Kf blocks=Basic Latin,Combining Diacritical Marks
39332 0x002a5221 0x002a51e1 4    5            ascii   iHHr
39333 0x002a522d 0x002a51ed 4    5            ascii   13FR
39334 0x002a523f 0x002a51ff 4    5            ascii   $@d8
39335 0x002a5251 0x002a5211 4    6            utf8    Z\vDӴ blocks=Basic Latin,Cyrillic
39336 0x002a525d 0x002a521d 4    5            ascii   f7w\n
39337 0x002a52ec 0x002a52ac 4    6            utf8    \\vJR
39338 0x002a5303 0x002a52c3 5    6            ascii   :7R$r
39339 0x002a532f 0x002a52ef 4    6            utf8    Á/9x blocks=Latin-1 Supplement,Basic Latin
39340 0x002a5371 0x002a5331 5    6            ascii   /r[.`
39341 0x002a53e5 0x002a53a5 4    5            ascii   /BS8
39342 0x002a53ea 0x002a53aa 4    6            utf8    ȟ\b1] blocks=Latin Extended-B,Basic Latin
39343 0x002a540a 0x002a53ca 5    6            ascii   ;]-\v>
39344 0x002a5428 0x002a53e8 5    6            ascii   lVX'1
39345 0x002a5484 0x002a5444 4    5            ascii   h%w!
39346 0x002a5489 0x002a5449 7    8            ascii   l[j`L\bo
39347 0x002a54b8 0x002a5478 5    6            ascii   lR1f8
39348 0x002a54da 0x002a549a 6    7            ascii   2xT>RL
39349 0x002a5568 0x002a5528 5    7            utf8    ڞG1!f blocks=Arabic,Basic Latin
39350 0x002a55c5 0x002a5585 4    5            ascii   H?7x
39351 0x002a55e6 0x002a55a6 4    5            ascii   y7AW
39352 0x002a5624 0x002a55e4 6    7            ascii   *KouUN
39353 0x002a566c 0x002a562c 4    5            ascii   Q/]7
39354 0x002a5678 0x002a5638 5    8            utf8    $ِ܍NX blocks=Basic Latin,Arabic,Syriac
39355 0x002a569d 0x002a565d 6    7            ascii   IjQ 3`
39356 0x002a56a6 0x002a5666 4    5            ascii   W-e;
39357 0x002a56bb 0x002a567b 4    5            ascii   CUMd
39358 0x002a56d0 0x002a5690 4    5            ascii   dV\a_
39359 0x002a5765 0x002a5725 5    8            utf8    r϶fݙL blocks=Basic Latin,Greek and Coptic,Arabic Supplement
39360 0x002a578b 0x002a574b 4    5            ascii   @rv*
39361 0x002a57bf 0x002a577f 4    5            ascii   ~EO\v
39362 0x002a57de 0x002a579e 4    6            utf8    \a_hڕ blocks=Basic Latin,Arabic
39363 0x002a57f4 0x002a57b4 4    6            utf8    ے7\rW blocks=Arabic,Basic Latin
39364 0x002a5818 0x002a57d8 4    5            ascii   \f\bjN
39365 0x002a5850 0x002a5810 5    7            utf8    wɣbYq blocks=Basic Latin,IPA Extensions
39366 0x002a587e 0x002a583e 5    6            ascii   X%\f'L
39367 0x002a589f 0x002a585f 6    8            utf8    ܣ-;&Q: blocks=Syriac,Basic Latin
39368 0x002a593f 0x002a58ff 5    6            ascii   #prvg
39369 0x002a59c4 0x002a5984 9    12           utf8    l$nʗEā&Hy blocks=Basic Latin,IPA Extensions,Latin Extended-A
39370 0x002a59e6 0x002a59a6 6    8            utf8    dj4&ќd blocks=Basic Latin,Cyrillic
39371 0x002a5a29 0x002a59e9 5    6            ascii   B{w#F
39372 0x002a5ad4 0x002a5a94 4    6            utf8    yƲ28 blocks=Basic Latin,Latin Extended-B
39373 0x002a5afa 0x002a5aba 5    6            ascii   -CnUN
39374 0x002a5b38 0x002a5af8 5    6            ascii   |h(=:
39375 0x002a5b59 0x002a5b19 5    7            utf8    27ר$K blocks=Basic Latin,Hebrew
39376 0x002a5b6a 0x002a5b2a 5    6            ascii   jNX z
39377 0x002a5ba4 0x002a5b64 10   12           utf8    ޑUDNqSHE$A blocks=Thaana,Basic Latin
39378 0x002a5bc0 0x002a5b80 4    5            ascii   vV~<
39379 0x002a5bcb 0x002a5b8b 5    6            ascii   MCalu
39380 0x002a5c34 0x002a5bf4 5    6            ascii   M\b\a#*
39381 0x002a5c44 0x002a5c04 4    7            utf8    wڱql blocks=Basic Latin,Arabic
39382 0x002a5c69 0x002a5c29 4    5            ascii   5(^V
39383 0x002a5cb0 0x002a5c70 5    7            utf8    8IFFڠ blocks=Basic Latin,Arabic
39384 0x002a5cbe 0x002a5c7e 4    5            ascii   <w\eG
39385 0x002a5ce9 0x002a5ca9 8    9            ascii   \aR#4,!\nw
39386 0x002a5cff 0x002a5cbf 5    7            utf8    3\\eUޡ blocks=Basic Latin,Thaana
39387 0x002a5d0d 0x002a5ccd 4    5            ascii   !HO,
39388 0x002a5d13 0x002a5cd3 5    6            ascii   !0/,D
39389 0x002a5d1b 0x002a5cdb 5    6            ascii   I`9#q
39390 0x002a5d35 0x002a5cf5 5    6            ascii   T=\b/s
39391 0x002a5d3b 0x002a5cfb 7    8            ascii   \a%\fGLev
39392 0x002a5d43 0x002a5d03 4    5            ascii   R;z[
39393 0x002a5d48 0x002a5d08 5    6            ascii   QoSjo
39394 0x002a5d5c 0x002a5d1c 4    5            ascii   H\Py
39395 0x002a5db0 0x002a5d70 5    6            ascii   .>u \n
39396 0x002a5df8 0x002a5db8 5    7            utf8    ?}ʩ3+ blocks=Basic Latin,IPA Extensions
39397 0x002a5edf 0x002a5e9f 8    9            ascii   ic:gQ5[5
39398 0x002a5f04 0x002a5ec4 4    5            ascii   ~|g!
39399 0x002a5f16 0x002a5ed6 5    6            ascii   ;$L"|
39400 0x002a5f3a 0x002a5efa 10   14           utf8    kI:띀TӱAjtc blocks=Basic Latin,Hangul Syllables,Cyrillic
39401 0x002a5f56 0x002a5f16 5    6            ascii   ^g1mA
39402 0x002a5f97 0x002a5f57 4    5            ascii   W3xv
39403 0x002a601a 0x002a5fda 5    6            ascii   Nx+x5
39404 0x002a6044 0x002a6004 7    8            ascii   |}!P!3q
39405 0x002a605a 0x002a601a 4    5            ascii   `D'K
39406 0x002a607b 0x002a603b 4    5            ascii   S.>;
39407 0x002a60ad 0x002a606d 4    5            ascii   xEpY
39408 0x002a6118 0x002a60d8 4    7            utf8    "dWᒢ blocks=Basic Latin,Unified Canadian Aboriginal Syllabics
39409 0x002a6199 0x002a6159 4    6            utf8    H6z2
39410 0x002a61c6 0x002a6186 4    6            utf8    Ҋ'mR blocks=Cyrillic,Basic Latin
39411 0x002a61dc 0x002a619c 4    5            ascii   n;P}
39412 0x002a6227 0x002a61e7 4    5            ascii   g"m3
39413 0x002a6248 0x002a6208 5    6            ascii   7H"\nx
39414 0x002a625d 0x002a621d 4    7            utf8    ]ץ߹x blocks=Basic Latin,Hebrew,NKo
39415 0x002a62a0 0x002a6260 7    8            ascii   c75\fN\t3
39416 0x002a62bc 0x002a627c 5    6            ascii   T^bGG
39417 0x002a62f0 0x002a62b0 4    5            ascii   1M|\n
39418 0x002a634c 0x002a630c 4    5            ascii   Ds\ah
39419 0x002a635a 0x002a631a 4    5            ascii   (K/n
39420 0x002a63df 0x002a639f 5    6            ascii   -.CW2
39421 0x002a63f5 0x002a63b5 6    7            ascii   Nnhum7
39422 0x002a6416 0x002a63d6 5    6            ascii   rkNC\e
39423 0x002a6467 0x002a6427 5    7            utf8    T<Ӂ{\b blocks=Basic Latin,Cyrillic
39424 0x002a6499 0x002a6459 6    7            ascii   dAVej'
39425 0x002a64b4 0x002a6474 4    6            utf8    ȵ0\ne blocks=Latin Extended-B,Basic Latin
39426 0x002a64ca 0x002a648a 4    5            ascii   PEC!
39427 0x002a64fe 0x002a64be 4    5            ascii   'z-}
39428 0x002a6503 0x002a64c3 4    5            ascii   @\ftM
39429 0x002a6548 0x002a6508 4    6            utf8    ?{ʆC blocks=Basic Latin,IPA Extensions
39430 0x002a658b 0x002a654b 7    8            ascii   D,4=Y}8
39431 0x002a65a3 0x002a6563 4    6            utf8    ݑQp$ blocks=Arabic Supplement,Basic Latin
39432 0x002a65d9 0x002a6599 4    5            ascii   zty\b
39433 0x002a6636 0x002a65f6 4    5            ascii   _pta
39434 0x002a6682 0x002a6642 4    5            ascii   N0\aP
39435 0x002a669f 0x002a665f 6    8            utf8    wY1ޞ); blocks=Basic Latin,Thaana
39436 0x002a66f7 0x002a66b7 5    7            utf8    \v_\ay͆ blocks=Basic Latin,Combining Diacritical Marks
39437 0x002a66fe 0x002a66be 4    5            ascii    >6o
39438 0x002a6704 0x002a66c4 5    7            utf8    ͭl<<\r blocks=Combining Diacritical Marks,Basic Latin
39439 0x002a6714 0x002a66d4 4    5            ascii   \rr!G
39440 0x002a6791 0x002a6751 5    6            ascii   *2|$H
39441 0x002a679b 0x002a675b 6    8            utf8    N#ν}kp blocks=Basic Latin,Greek and Coptic
39442 0x002a67ac 0x002a676c 5    6            ascii   \t@YOj
39443 0x002a6800 0x002a67c0 6    7            ascii   8 -l)C
39444 0x002a6853 0x002a6813 5    6            ascii   S:BWy
39445 0x002a68f8 0x002a68b8 4    5            ascii   A%dB
39446 0x002a6938 0x002a68f8 4    5            ascii   h8:&
39447 0x002a6948 0x002a6908 5    6            ascii   !B1a]
39448 0x002a6959 0x002a6919 5    6            ascii   %MUw|
39449 0x002a6980 0x002a6940 4    5            ascii   :G1&
39450 0x002a698f 0x002a694f 4    5            ascii   P\a"J
39451 0x002a69b6 0x002a6976 5    7            utf8     _Z^Ƃ blocks=Basic Latin,Latin Extended-B
39452 0x002a6a00 0x002a69c0 6    7            ascii   QbE]E+
39453 0x002a6adc 0x002a6a9c 4    5            ascii   3y/\f
39454 0x002a6afb 0x002a6abb 5    6            ascii   _HZqc
39455 0x002a6b1c 0x002a6adc 4    5            ascii   NByk
39456 0x002a6b32 0x002a6af2 5    6            ascii   #B4:(
39457 0x002a6b8c 0x002a6b4c 4    5            ascii   o+<B
39458 0x002a6bb6 0x002a6b76 4    7            utf8    ٗԴA/ blocks=Arabic,Armenian,Basic Latin
39459 0x002a6bfc 0x002a6bbc 4    5            ascii   c-l4
39460 0x002a6c8e 0x002a6c4e 5    6            ascii   [xcS\f
39461 0x002a6cb3 0x002a6c73 7    8            ascii   $_#rVKj
39462 0x002a6d6e 0x002a6d2e 4    5            ascii   jKb5
39463 0x002a6db3 0x002a6d73 5    6            ascii   7TnfM
39464 0x002a6dfe 0x002a6dbe 4    5            ascii   \%^n
39465 0x002a6e03 0x002a6dc3 4    6            utf8    S<ͻ\f blocks=Basic Latin,Greek and Coptic
39466 0x002a6e13 0x002a6dd3 5    6            ascii   `?!M\a
39467 0x002a6e1e 0x002a6dde 6    7            ascii   =utUok
39468 0x002a6e30 0x002a6df0 4    7            utf8    >Rڅڳ blocks=Basic Latin,Arabic
39469 0x002a6e78 0x002a6e38 7    8            ascii    \by8*Q'
39470 0x002a6e98 0x002a6e58 5    7            utf8    z:`.ݝ blocks=Basic Latin,Arabic Supplement
39471 0x002a6ecd 0x002a6e8d 4    5            ascii   qab1
39472 0x002a6f16 0x002a6ed6 6    8            utf8    .@.\v#ä blocks=Basic Latin,Latin-1 Supplement
39473 0x002a6f58 0x002a6f18 4    6            utf8    ֪!\fO blocks=Hebrew,Basic Latin
39474 0x002a6f63 0x002a6f23 5    7            utf8    f\eF%݊ blocks=Basic Latin,Syriac
39475 0x002a6f6a 0x002a6f2a 4    5            ascii   GoO3
39476 0x002a6fda 0x002a6f9a 4    5            ascii   XcMX
39477 0x002a6fe5 0x002a6fa5 4    5            ascii   \r5a!
39478 0x002a7033 0x002a6ff3 5    7            utf8    FkݠJ. blocks=Basic Latin,Arabic Supplement
39479 0x002a70a0 0x002a7060 4    5            ascii   yIwU
39480 0x002a7150 0x002a7110 4    5            ascii   xp6b
39481 0x002a716d 0x002a712d 4    7            utf8    g眞C) blocks=Basic Latin,CJK Unified Ideographs
39482 0x002a71b1 0x002a7171 4    5            ascii   ]moQ
39483 0x002a71cf 0x002a718f 5    6            ascii   Xhw>`
39484 0x002a7219 0x002a71d9 4    5            ascii   a\aP;
39485 0x002a7247 0x002a7207 4    5            ascii   E&2#
39486 0x002a72b0 0x002a7270 5    6            ascii   T8kR|
39487 0x002a72f4 0x002a72b4 4    6            utf8    Gܴ$s blocks=Basic Latin,Syriac
39488 0x002a7312 0x002a72d2 4    5            ascii   zS+s
39489 0x002a734c 0x002a730c 5    6            ascii   Jn:2}
39490 0x002a7353 0x002a7313 4    5            ascii   Fo\P
39491 0x002a7378 0x002a7338 4    5            ascii   R\rvb
39492 0x002a7382 0x002a7342 4    6            utf8    s}{ݦ blocks=Basic Latin,Arabic Supplement
39493 0x002a73cb 0x002a738b 4    7            utf8    㮺1W\ blocks=CJK Unified Ideographs Extension A,Basic Latin
39494 0x002a7445 0x002a7405 7    8            ascii   \t:_UpZ\f
39495 0x002a747d 0x002a743d 4    6            utf8    ՞^kr blocks=Armenian,Basic Latin
39496 0x002a748b 0x002a744b 4    5            ascii   D&Vc
39497 0x002a74ab 0x002a746b 5    7            utf8    T' ڃ} blocks=Basic Latin,Arabic
39498 0x002a74c9 0x002a7489 4    5            ascii   {g#i
39499 0x002a74f6 0x002a74b6 4    5            ascii   DG+}
39500 0x002a7500 0x002a74c0 4    5            ascii   'U{a
39501 0x002a7582 0x002a7542 4    5            ascii    qvt
39502 0x002a75b3 0x002a7573 4    6            utf8    1ן / blocks=Basic Latin,Hebrew
39503 0x002a75da 0x002a759a 6    7            ascii   0Ro\fZ~
39504 0x002a75f8 0x002a75b8 4    6            utf8    Ə9B! blocks=Latin Extended-B,Basic Latin
39505 0x002a7600 0x002a75c0 4    5            ascii   Ia.\f
39506 0x002a7680 0x002a7640 5    7            utf8    C.Ӭ(\v blocks=Basic Latin,Cyrillic
39507 0x002a769a 0x002a765a 5    8            utf8    gŤנ\f] blocks=Basic Latin,Latin Extended-A,Hebrew
39508 0x002a76e5 0x002a76a5 5    6            ascii   bc\b]a
39509 0x002a76eb 0x002a76ab 5    6            ascii   \eu+61
39510 0x002a7705 0x002a76c5 5    6            ascii   A7XnD
39511 0x002a7739 0x002a76f9 4    5            ascii   M&\r+
39512 0x002a779f 0x002a775f 5    7            utf8    aт!jz blocks=Basic Latin,Cyrillic
39513 0x002a7822 0x002a77e2 9    10           ascii   H<]Xwey+\a
