Error parsing resource directory
[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000c8 0x000000c8 4   5            ascii   Rich
2    0x000001e8 0x000001e8 5   6            ascii   .text
3    0x0000020f 0x0000020f 7   8            ascii   h.rdata
4    0x00000237 0x00000237 6   7            ascii   H.data
5    0x00000260 0x00000260 6   7            ascii   .pdata
6    0x00000287 0x00000287 5   6            ascii   HINIT
7    0x000002b0 0x000002b0 5   6            ascii   .rsrc
8    0x000002d7 0x000002d7 7   8            ascii   B.reloc
3587 0x0002c1de 0x0003dfde 5   8    .data   utf8    Ϥ\Uǳ} blocks=Greek and Coptic,Basic Latin,Latin Extended-B
3588 0x0002c2a8 0x0003e0a8 4   5    .data   ascii   \t\e`L
3589 0x0002c2cb 0x0003e0cb 7   8    .data   ascii   Byj"Iq.
3590 0x0002c345 0x0003e145 8   11   .data   utf8    S瑹$1Ju~G blocks=Basic Latin,CJK Unified Ideographs
3591 0x0002c382 0x0003e182 5   6    .data   ascii   H\tp5f
3592 0x0002c39b 0x0003e19b 7   8    .data   ascii   TZWt&tv
3593 0x0002c3ba 0x0003e1ba 5   6    .data   ascii   i[:>*
3594 0x0002c3c4 0x0003e1c4 8   10   .data   utf8    9B>Eè5gl blocks=Basic Latin,Latin-1 Supplement
3595 0x0002c45f 0x0003e25f 4   5    .data   ascii   fTEa
3596 0x0002c471 0x0003e271 4   5    .data   ascii   NUVd
3597 0x0002c4c7 0x0003e2c7 4   5    .data   ascii   b7\v1
3598 0x0002c4cc 0x0003e2cc 4   5    .data   ascii   kM#\b
3599 0x0002c4f9 0x0003e2f9 4   6    .data   utf8    ߄t\bZ blocks=NKo,Basic Latin
3600 0x0002c509 0x0003e309 5   6    .data   ascii   &x4u:
3601 0x0002c51c 0x0003e31c 4   5    .data   ascii   P)Kh
3602 0x0002c605 0x0003e405 4   6    .data   utf8    ̻AC6 blocks=Combining Diacritical Marks,Basic Latin
3603 0x0002c60c 0x0003e40c 4   5    .data   ascii   Jqib
3604 0x0002c660 0x0003e460 4   7    .data   utf8    \f@艜A blocks=Basic Latin,CJK Unified Ideographs
3605 0x0002c746 0x0003e546 4   5    .data   ascii   g\r@q
3606 0x0002c772 0x0003e572 4   7    .data   utf8    ;_ڃͰ blocks=Basic Latin,Arabic,Greek and Coptic
3607 0x0002c7e6 0x0003e5e6 4   5    .data   ascii   \a&hD
3608 0x0002c827 0x0003e627 4   5    .data   ascii   Q_~L
3609 0x0002c871 0x0003e671 6   7    .data   ascii   Voq6rl
3610 0x0002c8ae 0x0003e6ae 4   5    .data   ascii   OOaA
3611 0x0002c8c3 0x0003e6c3 5   6    .data   ascii   `A3n 
3612 0x0002c8f9 0x0003e6f9 5   6    .data   ascii   XnV\et
3613 0x0002c901 0x0003e701 5   7    .data   utf8    z\b\n7߀ blocks=Basic Latin,NKo
3614 0x0002c91b 0x0003e71b 5   6    .data   ascii   \eWWc\b
3615 0x0002c936 0x0003e736 4   5    .data   ascii   Bb&$
3616 0x0002c978 0x0003e778 4   7    .data   utf8    f닦v_ blocks=Basic Latin,Hangul Syllables
3617 0x0002c98e 0x0003e78e 4   6    .data   utf8    #Hŕ  blocks=Basic Latin,Latin Extended-A
3618 0x0002c995 0x0003e795 5   6    .data   ascii   W\v.XR
3619 0x0002c9c6 0x0003e7c6 4   5    .data   ascii   :u9B
3620 0x0002c9d5 0x0003e7d5 5   6    .data   ascii   nyQr#
3621 0x0002c9ea 0x0003e7ea 6   7    .data   ascii    Q^6J)
3622 0x0002ca02 0x0003e802 4   5    .data   ascii   /l'P
3623 0x0002ca23 0x0003e823 9   11   .data   utf8    .νe^/\p/H blocks=Basic Latin,Greek and Coptic
3624 0x0002cad4 0x0003e8d4 5   6    .data   ascii   A}l)E
3625 0x0002cb09 0x0003e909 4   5    .data   ascii   \t?s!
3626 0x0002cb5c 0x0003e95c 5   6    .data   ascii   |Sa9$
3627 0x0002cb68 0x0003e968 4   6    .data   utf8    ȡ\t_\r blocks=Latin Extended-B,Basic Latin
3628 0x0002cb83 0x0003e983 8   9    .data   ascii   N4<]o5Q!
3629 0x0002cbce 0x0003e9ce 5   6    .data   ascii   g"oW+
3630 0x0002cc02 0x0003ea02 6   7    .data   ascii   BU\e]i/
3631 0x0002cd1e 0x0003eb1e 4   7    .data   utf8    )%镀r blocks=Basic Latin,CJK Unified Ideographs
3632 0x0002cdd5 0x0003ebd5 7   9    .data   utf8    .?_ԣK(# blocks=Basic Latin,Cyrillic Supplement
3633 0x0002cded 0x0003ebed 4   5    .data   ascii   <%+Z
3634 0x0002cdf9 0x0003ebf9 5   7    .data   utf8    Kل gU blocks=Basic Latin,Arabic
3635 0x0002ce0c 0x0003ec0c 4   5    .data   ascii   7\tl\e
3636 0x0002ce20 0x0003ec20 4   5    .data   ascii   Nlog
3637 0x0002ce28 0x0003ec28 5   6    .data   ascii   \blN;U
3638 0x0002ce7a 0x0003ec7a 7   10   .data   utf8    ?\bV͈\Tr blocks=Basic Latin,Combining Diacritical Marks
3639 0x0002cf04 0x0003ed04 4   6    .data   utf8    УU\bF blocks=Cyrillic,Basic Latin
3640 0x0002cf33 0x0003ed33 5   8    .data   utf8    z,bx㞏 blocks=Basic Latin,CJK Unified Ideographs Extension A
3641 0x0002cf5e 0x0003ed5e 8   9    .data   ascii   P0\bIi\r!x
3642 0x0002cfa2 0x0003eda2 4   5    .data   ascii   \b}zz
3643 0x0002cfa8 0x0003eda8 4   5    .data   ascii   p%kH
3644 0x0002cfc1 0x0003edc1 5   6    .data   ascii   n]t>\t
3645 0x0002cfcd 0x0003edcd 4   5    .data   ascii   $;r*
3646 0x0002d014 0x0003ee14 6   7    .data   ascii   =KdNET
3647 0x0002d024 0x0003ee24 4   5    .data   ascii   lcOK
3648 0x0002d042 0x0003ee42 4   5    .data   ascii   [[=/
3649 0x0002d077 0x0003ee77 4   5    .data   ascii   fZjr
3650 0x0002d0b0 0x0003eeb0 5   7    .data   utf8    Da&j.
3651 0x0002d0ba 0x0003eeba 6   7    .data   ascii   S\rBWNG
3652 0x0002d0c8 0x0003eec8 5   7    .data   utf8    &Ø52v blocks=Basic Latin,Latin-1 Supplement
3653 0x0002d108 0x0003ef08 5   8    .data   utf8    ls+ޕ: blocks=Basic Latin,Thaana
3654 0x0002d110 0x0003ef10 4   5    .data   ascii   x&|u
3655 0x0002d15a 0x0003ef5a 4   5    .data   ascii   7agq
3656 0x0002d168 0x0003ef68 5   6    .data   ascii   .X$[}
3657 0x0002d174 0x0003ef74 6   7    .data   ascii   )Q,E",
3658 0x0002d1a6 0x0003efa6 4   5    .data   ascii   k:md
3659 0x0002d1af 0x0003efaf 8   9    .data   ascii   \f0K&\fiJz
3660 0x0002d203 0x0003f003 6   7    .data   ascii    ~86_e
3661 0x0002d226 0x0003f026 9   11   .data   utf8    ,"gQV߈\b\rx blocks=Basic Latin,NKo
3662 0x0002d25a 0x0003f05a 4   5    .data   ascii   <\n({
3663 0x0002d278 0x0003f078 5   6    .data   ascii   4GRvX
3664 0x0002d286 0x0003f086 7   8    .data   ascii   f]]YUm^
3665 0x0002d2a1 0x0003f0a1 5   9    .data   utf8    \a^ ?v
3666 0x0002d2d0 0x0003f0d0 6   9    .data   utf8    ZܶY\vBӶ blocks=Basic Latin,Syriac,Cyrillic
3667 0x0002d316 0x0003f116 4   5    .data   ascii   c40j
3668 0x0002d34e 0x0003f14e 5   6    .data   ascii   !giFe
3669 0x0002d38c 0x0003f18c 4   6    .data   utf8    6(oƨ blocks=Basic Latin,Latin Extended-B
3670 0x0002d3af 0x0003f1af 4   6    .data   utf8    mPon
3671 0x0002d418 0x0003f218 4   6    .data   utf8    7ե M blocks=Basic Latin,Armenian
3672 0x0002d428 0x0003f228 7   9    .data   utf8    ;NDmMҌ4 blocks=Basic Latin,Cyrillic
3673 0x0002d440 0x0003f240 4   7    .data   utf8    +鞬:| blocks=Basic Latin,CJK Unified Ideographs
3674 0x0002d44c 0x0003f24c 4   5    .data   ascii   dTw^
3675 0x0002d467 0x0003f267 6   7    .data   ascii   [y>nJP
3676 0x0002d49f 0x0003f29f 4   5    .data   ascii   8*i/
3677 0x0002d528 0x0003f328 4   5    .data   ascii   H\bUX
3678 0x0002d557 0x0003f357 7   9    .data   utf8    7=\f5̷BC blocks=Basic Latin,Combining Diacritical Marks
3679 0x0002d580 0x0003f380 4   6    .data   utf8    /Uק~ blocks=Basic Latin,Hebrew
3680 0x0002d586 0x0003f386 5   7    .data   utf8    ΩH16: blocks=Greek and Coptic,Basic Latin
3681 0x0002d5a0 0x0003f3a0 6   9    .data   utf8    #TXFǵԘ blocks=Basic Latin,Latin Extended-B,Cyrillic Supplement
3682 0x0002d5d5 0x0003f3d5 6   8    .data   utf8    fW6KMɦ blocks=Basic Latin,IPA Extensions
3683 0x0002d5f8 0x0003f3f8 6   7    .data   ascii   ]L\f%QM
3684 0x0002d60a 0x0003f40a 4   5    .data   ascii   I\elz
3685 0x0002d627 0x0003f427 5   6    .data   ascii   hIyDo
3686 0x0002d66b 0x0003f46b 5   7    .data   utf8    pKɆ0I blocks=Basic Latin,Latin Extended-B
3687 0x0002d677 0x0003f477 4   5    .data   ascii   o|pK
3688 0x0002d724 0x0003f524 8   10   .data   utf8    AMcܚ:Z_M blocks=Basic Latin,Syriac
3689 0x0002d73d 0x0003f53d 7   8    .data   ascii   z4(dq>L
3690 0x0002d79f 0x0003f59f 5   6    .data   ascii   3~5#\r
3691 0x0002d7a7 0x0003f5a7 4   5    .data   ascii   Ti[X
3692 0x0002d7c5 0x0003f5c5 5   6    .data   ascii   Z~I\e}
3693 0x0002d808 0x0003f608 6   7    .data   ascii   q\e\e`t 
3694 0x0002d86f 0x0003f66f 7   8    .data   ascii   .q\a,HS\v
3695 0x0002d892 0x0003f692 5   7    .data   utf8    Ǘ]tC\ blocks=Latin Extended-B,Basic Latin
3696 0x0002d899 0x0003f699 4   5    .data   ascii   \Z#]
3697 0x0002d8fb 0x0003f6fb 7   8    .data   ascii   EX(k\ry>
3698 0x0002d918 0x0003f718 5   6    .data   ascii   Oq|lj
3699 0x0002d928 0x0003f728 4   5    .data   ascii   Kp\n^
3700 0x0002d955 0x0003f755 5   6    .data   ascii   iK>nO
3701 0x0002d95b 0x0003f75b 4   6    .data   utf8    zEVʷ blocks=Basic Latin,Spacing Modifier Letters
3702 0x0002d98f 0x0003f78f 6   7    .data   ascii   }f\n0o\v
3703 0x0002d9e4 0x0003f7e4 5   6    .data   ascii   \\aGT;
3704 0x0002d9ee 0x0003f7ee 4   5    .data   ascii   8WFN
3705 0x0002da00 0x0003f800 4   5    .data   ascii   bRpD
3706 0x0002da39 0x0003f839 5   6    .data   ascii   k,rzy
3707 0x0002da3f 0x0003f83f 6   7    .data   ascii   ulPS.P
3708 0x0002da4f 0x0003f84f 4   5    .data   ascii   ?&#f
3709 0x0002da80 0x0003f880 11  12   .data   ascii   D\\fF7Zm6MSN
3710 0x0002da9d 0x0003f89d 8   9    .data   ascii   \tC$_b2UE
3711 0x0002db0c 0x0003f90c 4   5    .data   ascii   kG[S
3712 0x0002db20 0x0003f920 4   5    .data   ascii   *V~{
3713 0x0002db76 0x0003f976 5   6    .data   ascii   ?i0~8
3714 0x0002dbc1 0x0003f9c1 5   6    .data   ascii   2_,PL
3715 0x0002dbcd 0x0003f9cd 4   5    .data   ascii   4e\t[
3716 0x0002dc23 0x0003fa23 4   5    .data   ascii   i(RZ
3717 0x0002dc28 0x0003fa28 4   5    .data   ascii   '!Ag
3718 0x0002dc60 0x0003fa60 4   6    .data   utf8    >|K$
3719 0x0002dca3 0x0003faa3 4   5    .data   ascii   AWJ\v
3720 0x0002dcb6 0x0003fab6 5   7    .data   utf8    PA!ĺo blocks=Basic Latin,Latin Extended-A
3721 0x0002dccd 0x0003facd 4   5    .data   ascii   5N9n
3722 0x0002dcf9 0x0003faf9 4   5    .data   ascii   td7V
3723 0x0002dd62 0x0003fb62 4   5    .data   ascii   h6'`
3724 0x0002dd74 0x0003fb74 5   6    .data   ascii   y2o\n5
3725 0x0002ddaa 0x0003fbaa 6   7    .data   ascii   q-GG$\v
3726 0x0002de0a 0x0003fc0a 9   10   .data   ascii   Bb^${aT|E
3727 0x0002de16 0x0003fc16 4   5    .data   ascii   V1o>
3728 0x0002de51 0x0003fc51 4   5    .data   ascii   *`];
3729 0x0002de73 0x0003fc73 4   5    .data   ascii   3\n,*
3730 0x0002dee0 0x0003fce0 5   6    .data   ascii   0%L<&
3731 0x0002def1 0x0003fcf1 4   5    .data   ascii   \ett~
3732 0x0002df07 0x0003fd07 4   5    .data   ascii   VLu}
3733 0x0002df23 0x0003fd23 5   6    .data   ascii   *%{MC
3734 0x0002dfb2 0x0003fdb2 6   8    .data   utf8    6%1ȅ\eX blocks=Basic Latin,Latin Extended-B
3735 0x0002e022 0x0003fe22 4   6    .data   utf8    0!ʼ8 blocks=Basic Latin,Spacing Modifier Letters
3736 0x0002e057 0x0003fe57 5   6    .data   ascii   \a_\tw\a
3737 0x0002e075 0x0003fe75 4   5    .data   ascii   ]g;5
3738 0x0002e0d3 0x0003fed3 4   6    .data   utf8    <\é{ blocks=Basic Latin,Latin-1 Supplement
3739 0x0002e0f2 0x0003fef2 4   5    .data   ascii   T"<S
3740 0x0002e12a 0x0003ff2a 6   7    .data   ascii   {O(F6p
3741 0x0002e141 0x0003ff41 5   6    .data   ascii   ]eu+,
3742 0x0002e149 0x0003ff49 4   5    .data   ascii   f`{q
3743 0x0002e162 0x0003ff62 4   7    .data   utf8    w樏$> blocks=Basic Latin,CJK Unified Ideographs
3744 0x0002e190 0x0003ff90 4   5    .data   ascii   \v*Fa
3745 0x0002e1c8 0x0003ffc8 4   5    .data   ascii   M^`"
3746 0x0002e1d9 0x0003ffd9 5   7    .data   utf8    ˡh`QO blocks=Spacing Modifier Letters,Basic Latin
3747 0x0002e26f 0x0004006f 6   8    .data   utf8    Z˰5 cV blocks=Basic Latin,Spacing Modifier Letters
3748 0x0002e301 0x00040101 6   8    .data   utf8    B1Gt\܅ blocks=Basic Latin,Syriac
3749 0x0002e31c 0x0004011c 5   6    .data   ascii   ~L`a"
3750 0x0002e325 0x00040125 4   5    .data   ascii   ]>ou
3751 0x0002e360 0x00040160 5   6    .data   ascii   ]<orJ
3752 0x0002e38d 0x0004018d 4   5    .data   ascii   5SD$
3753 0x0002e39a 0x0004019a 5   6    .data   ascii   k\vw4O
3754 0x0002e3f3 0x000401f3 5   6    .data   ascii   !h\j]
3755 0x0002e402 0x00040202 5   8    .data   utf8    'ѯJW۰ blocks=Basic Latin,Cyrillic,Arabic
3756 0x0002e40a 0x0004020a 4   5    .data   ascii   R]aS
3757 0x0002e43c 0x0004023c 7   9    .data   utf8    +/?Ԑ\naq blocks=Basic Latin,Cyrillic Supplement
3758 0x0002e45d 0x0004025d 5   6    .data   ascii   g\n~=A
3759 0x0002e476 0x00040276 4   5    .data   ascii   rGfE
3760 0x0002e4ac 0x000402ac 7   11   .data   utf8    ۴пpG`ǩS blocks=Arabic,Cyrillic,Basic Latin,Latin Extended-B
3761 0x0002e4c5 0x000402c5 4   5    .data   ascii   \vr?-
3762 0x0002e4f0 0x000402f0 4   7    .data   utf8    6$ХϤ blocks=Basic Latin,Cyrillic,Greek and Coptic
3763 0x0002e50a 0x0004030a 4   6    .data   utf8    i+sh
3764 0x0002e522 0x00040322 4   5    .data   ascii   E\vk\
3765 0x0002e5a8 0x000403a8 5   8    .data   utf8    㿴5~W3 blocks=CJK Unified Ideographs Extension A,Basic Latin
3766 0x0002e5db 0x000403db 7   8    .data   ascii   so,m7=t
3767 0x0002e5ec 0x000403ec 11  12   .data   ascii   90#?5Gh-SiB
3768 0x0002e5f8 0x000403f8 5   6    .data   ascii   &.\vBo
3769 0x0002e627 0x00040427 7   8    .data   ascii   y{OM^_3
3770 0x0002e63f 0x0004043f 4   5    .data   ascii   |M\rj
3771 0x0002e676 0x00040476 4   5    .data   ascii   ^\bxO
3772 0x0002e6ef 0x000404ef 8   9    .data   ascii   tsz^j(\v^
3773 0x0002e7a6 0x000405a6 4   5    .data   ascii   tr \e
3774 0x0002e7b5 0x000405b5 4   5    .data   ascii   }ow0
3775 0x0002e7e0 0x000405e0 5   10   .data   utf8    􍇦ZܝN$ blocks=Supplementary Private Use Area-B,Basic Latin,Syriac
3776 0x0002e7ea 0x000405ea 4   5    .data   ascii   )ZWP
3777 0x0002e844 0x00040644 4   5    .data   ascii   \v\t4\t
3778 0x0002e8b4 0x000406b4 5   6    .data   ascii   d2t?\n
3779 0x0002e8e8 0x000406e8 4   5    .data   ascii   [L5l
3780 0x0002e90e 0x0004070e 5   7    .data   utf8    '#stp
3781 0x0002e91a 0x0004071a 4   5    .data   ascii   }7^o
3782 0x0002e92a 0x0004072a 5   7    .data   utf8    ā9=[\b blocks=Latin Extended-A,Basic Latin
3783 0x0002e950 0x00040750 4   8    .data   utf8    ؖq`끗 blocks=Arabic,Basic Latin,Hangul Syllables
3784 0x0002e975 0x00040775 4   5    .data   ascii   Y\ev{
3785 0x0002e99b 0x0004079b 5   6    .data   ascii   PQ#D.
3786 0x0002e9a3 0x000407a3 5   8    .data   utf8    s鴖gzL blocks=Basic Latin,CJK Unified Ideographs
3787 0x0002e9ee 0x000407ee 4   5    .data   ascii   KF)N
3788 0x0002e9fc 0x000407fc 5   8    .data   utf8    뎥qaJz blocks=Hangul Syllables,Basic Latin
3789 0x0002ea14 0x00040814 4   5    .data   ascii   >W[6
3790 0x0002ea62 0x00040862 7   8    .data   ascii   Lz]0x?v
3791 0x0002eac2 0x000408c2 4   5    .data   ascii   TE7_
3792 0x0002eacd 0x000408cd 5   7    .data   utf8    ۬l\f0r blocks=Arabic,Basic Latin
3793 0x0002eb02 0x00040902 4   6    .data   utf8    I7zG
3794 0x0002eb16 0x00040916 5   7    .data   utf8     ؘpz6 blocks=Basic Latin,Arabic
3795 0x0002eb43 0x00040943 4   5    .data   ascii   ;XPA
3796 0x0002eb9f 0x0004099f 4   6    .data   utf8    $8ǧx blocks=Basic Latin,Latin Extended-B
3797 0x0002ec16 0x00040a16 4   5    .data   ascii   07\a\n
3798 0x0002ec1d 0x00040a1d 4   5    .data   ascii   *$5q
3799 0x0002ec2b 0x00040a2b 4   7    .data   utf8    Կمec blocks=Armenian,Arabic,Basic Latin
3800 0x0002ec50 0x00040a50 5   6    .data   ascii   :9;:,
3801 0x0002ec64 0x00040a64 5   6    .data   ascii   9W8\rU
3802 0x0002ec6a 0x00040a6a 5   6    .data   ascii   |C6\G
3803 0x0002ec90 0x00040a90 6   7    .data   ascii   o.j`|<
3804 0x0002ecaa 0x00040aaa 4   5    .data   ascii   \v~|+
3805 0x0002ecb3 0x00040ab3 5   6    .data   ascii   6w8L^
3806 0x0002ecc4 0x00040ac4 7   9    .data   utf8    *.g\fl؆X blocks=Basic Latin,Arabic
3807 0x0002ed17 0x00040b17 4   5    .data   ascii   )$r$
3808 0x0002ed34 0x00040b34 4   8    .data   utf8    ]嗢ݼ< blocks=Basic Latin,CJK Unified Ideographs,Arabic Supplement
3809 0x0002ed7e 0x00040b7e 5   6    .data   ascii   S{f4z
3810 0x0002edc8 0x00040bc8 4   5    .data   ascii   7S}2
3811 0x0002edd7 0x00040bd7 4   5    .data   ascii   dx:0
3812 0x0002ee0b 0x00040c0b 4   5    .data   ascii   1FcZ
3813 0x0002ee5e 0x00040c5e 5   6    .data   ascii   =o|w\f
3814 0x0002ee8f 0x00040c8f 4   5    .data   ascii   VP4Y
3815 0x0002eedf 0x00040cdf 4   5    .data   ascii   h*:'
3816 0x0002eef5 0x00040cf5 4   5    .data   ascii   ,QFH
3817 0x0002eefd 0x00040cfd 9   11   .data   utf8    aH~m{ؽ8UN blocks=Basic Latin,Arabic
3818 0x0002ef49 0x00040d49 4   6    .data   utf8    \fNՇi blocks=Basic Latin,Armenian
3819 0x0002ef56 0x00040d56 5   6    .data   ascii   Vk*\f$
3820 0x0002efac 0x00040dac 4   6    .data   utf8    nِ<q blocks=Basic Latin,Arabic
3821 0x0002f003 0x00040e03 4   5    .data   ascii   Z"da
3822 0x0002f008 0x00040e08 4   5    .data   ascii   {t*x
3823 0x0002f02c 0x00040e2c 5   6    .data   ascii   6!(_=
3824 0x0002f034 0x00040e34 4   5    .data   ascii   a5>g
3825 0x0002f097 0x00040e97 5   6    .data   ascii   Z1bU?
3826 0x0002f0a1 0x00040ea1 4   5    .data   ascii   KtXU
3827 0x0002f0cb 0x00040ecb 5   6    .data   ascii   I!?e-
3828 0x0002f103 0x00040f03 4   5    .data   ascii   $e/ 
3829 0x0002f120 0x00040f20 4   6    .data   utf8    AѤ@Y blocks=Basic Latin,Cyrillic
3830 0x0002f149 0x00040f49 4   5    .data   ascii   #]*C
3831 0x0002f15f 0x00040f5f 5   7    .data   utf8    ¯LBnG blocks=Latin-1 Supplement,Basic Latin
3832 0x0002f16e 0x00040f6e 6   7    .data   ascii   \rAk)8>
3833 0x0002f1ba 0x00040fba 6   8    .data   utf8    XbK܆bW blocks=Basic Latin,Syriac
3834 0x0002f285 0x00041085 4   5    .data   ascii   oz-a
3835 0x0002f29c 0x0004109c 7   8    .data   ascii   YjW\rZV<
3836 0x0002f2d7 0x000410d7 4   5    .data   ascii   e4/+
3837 0x0002f2f6 0x000410f6 4   5    .data   ascii   {J|,
3838 0x0002f33f 0x0004113f 4   6    .data   utf8    %ɑ\r4 blocks=Basic Latin,IPA Extensions
3839 0x0002f35e 0x0004115e 6   8    .data   utf8    K\t!fvb
3840 0x0002f383 0x00041183 7   8    .data   ascii   Gc\a`\vP`
3841 0x0002f3e7 0x000411e7 7   8    .data   ascii   zz>geu]
3842 0x0002f444 0x00041244 5   7    .data   utf8    y_ʹ.e blocks=Basic Latin,Spacing Modifier Letters
3843 0x0002f4c4 0x000412c4 4   5    .data   ascii   qgxE
3844 0x0002f4dd 0x000412dd 6   7    .data   ascii   5"#k{k
3845 0x0002f4f3 0x000412f3 4   5    .data   ascii   Qb\e8
3846 0x0002f582 0x00041382 4   5    .data   ascii   jyVT
3847 0x0002f58b 0x0004138b 4   7    .data   utf8    sCx blocks=Basic Latin,Private Use Area
3848 0x0002f5c9 0x000413c9 5   8    .data   utf8    ~ㅍA}s blocks=Basic Latin,Hangul Compatibility Jamo
3849 0x0002f5f1 0x000413f1 4   5    .data   ascii   |aR!
3850 0x0002f5f7 0x000413f7 4   5    .data   ascii   E1s\b
3851 0x0002f6d5 0x000414d5 4   5    .data   ascii   [.-I
3852 0x0002f701 0x00041501 4   6    .data   utf8    <rŝ8 blocks=Basic Latin,Latin Extended-A
3853 0x0002f73c 0x0004153c 4   6    .data   utf8    gн$' blocks=Basic Latin,Cyrillic
3854 0x0002f7a0 0x000415a0 4   5    .data   ascii   PMQe
3855 0x0002f7b4 0x000415b4 4   5    .data   ascii   C]T0
3856 0x0002f7c2 0x000415c2 4   5    .data   ascii   yGC^
3857 0x0002f803 0x00041603 4   5    .data   ascii   HP@S
3858 0x0002f82d 0x0004162d 4   5    .data   ascii   jiu,
3859 0x0002f878 0x00041678 4   5    .data   ascii   iOqs
3860 0x0002f89e 0x0004169e 5   8    .data   utf8    5¾<pͰ blocks=Basic Latin,Latin-1 Supplement,Greek and Coptic
3861 0x0002f8c5 0x000416c5 4   5    .data   ascii   PRIx
3862 0x0002f924 0x00041724 4   5    .data   ascii   9*[:
3863 0x0002f964 0x00041764 4   7    .data   utf8    Dv6 blocks=Basic Latin,Private Use Area
3864 0x0002f99d 0x0004179d 5   7    .data   utf8    :ԡ?>) blocks=Basic Latin,Cyrillic Supplement
3865 0x0002f9a6 0x000417a6 4   6    .data   utf8    Uvי8 blocks=Basic Latin,Hebrew
3866 0x0002fa21 0x00041821 4   5    .data   ascii   ^\ryM
3867 0x0002fa3d 0x0004183d 4   7    .data   utf8    \ezTС blocks=Basic Latin,Cyrillic
3868 0x0002fa9c 0x0004189c 5   6    .data   ascii   6=Go&
3869 0x0002fb16 0x00041916 5   6    .data   ascii   [QvCT
3870 0x0002fb1d 0x0004191d 4   8    .data   utf8    ݕw벝/ blocks=Arabic Supplement,Basic Latin,Hangul Syllables
3871 0x0002fb73 0x00041973 4   5    .data   ascii   HW\f<
3872 0x0002fbd6 0x000419d6 5   6    .data   ascii   d{D\F
3873 0x0002fbee 0x000419ee 7   8    .data   ascii   X07^\t\f
3874 0x0002fc13 0x00041a13 5   6    .data   ascii   p#_6x
3875 0x0002fc98 0x00041a98 5   6    .data   ascii   (Vb}&
3876 0x0002fca9 0x00041aa9 8   10   .data   utf8    @2)/3#ةu blocks=Basic Latin,Arabic
3877 0x0002fce8 0x00041ae8 4   5    .data   ascii   ]'jM
3878 0x0002fcfd 0x00041afd 5   6    .data   ascii   [NbFE
3879 0x0002fd28 0x00041b28 5   6    .data   ascii   \f{yD:
3880 0x0002fd42 0x00041b42 8   10   .data   utf8    [&\ne$σ>& blocks=Basic Latin,Greek and Coptic
3881 0x0002fd52 0x00041b52 4   5    .data   ascii   t[7\f
3882 0x0002fd74 0x00041b74 4   5    .data   ascii   ?4Q_
3883 0x0002fdaf 0x00041baf 4   5    .data   ascii   $(ee
3884 0x0002fdee 0x00041bee 6   7    .data   ascii   tb\bQ*J
3885 0x0002fe0b 0x00041c0b 5   7    .data   utf8    ɬ\v +T blocks=IPA Extensions,Basic Latin
3886 0x0002fe36 0x00041c36 6   8    .data   utf8    f<ޥ0Ka blocks=Basic Latin,Thaana
3887 0x0002fe43 0x00041c43 4   5    .data   ascii   \a\rZ"
3888 0x0002fe78 0x00041c78 4   5    .data   ascii   oZ7\v
3889 0x0002fe8b 0x00041c8b 4   5    .data   ascii   IpW'
3890 0x0002feaf 0x00041caf 5   7    .data   utf8    \n<òp9 blocks=Basic Latin,Latin-1 Supplement
3891 0x0002fee3 0x00041ce3 4   6    .data   utf8    2°;+ blocks=Basic Latin,Latin-1 Supplement
3892 0x0002ff06 0x00041d06 5   6    .data   ascii   GW|:\t
3893 0x0002ff0d 0x00041d0d 5   7    .data   utf8    яb&+$ blocks=Cyrillic,Basic Latin
3894 0x0002ff2f 0x00041d2f 4   5    .data   ascii   \r\rbV
3895 0x0002ff37 0x00041d37 5   6    .data   ascii   86=j$
3896 0x0002ff54 0x00041d54 4   5    .data   ascii   BSa\a
3897 0x0002ff5c 0x00041d5c 4   5    .data   ascii   ]W&K
3898 0x0002ff7c 0x00041d7c 5   8    .data   utf8    y?6Ϛɔ blocks=Basic Latin,Greek and Coptic,IPA Extensions
3899 0x0002ff9b 0x00041d9b 4   6    .data   utf8    swݟu blocks=Basic Latin,Arabic Supplement
3900 0x0002ffc3 0x00041dc3 6   8    .data   utf8    %q3KLٚ blocks=Basic Latin,Arabic
3901 0x0002ffcb 0x00041dcb 4   5    .data   ascii   ,3u'
3902 0x0002ffe5 0x00041de5 4   5    .data   ascii   Dka0
3903 0x00030004 0x00041e04 7   8    .data   ascii   \b\t]C\{)
3904 0x00030015 0x00041e15 4   5    .data   ascii   3m6K
3905 0x00030021 0x00041e21 4   7    .data   utf8    Ϗ/Yܯ blocks=Greek and Coptic,Basic Latin,Syriac
3906 0x0003005b 0x00041e5b 6   7    .data   ascii   CIQs{3
3907 0x000300d4 0x00041ed4 4   5    .data   ascii   FPIu
3908 0x000300fa 0x00041efa 5   7    .data   utf8    [˚h-\t blocks=Basic Latin,Spacing Modifier Letters
3909 0x0003019d 0x00041f9d 4   5    .data   ascii   E\rp_
3910 0x000301a9 0x00041fa9 5   7    .data   utf8    Ҩ8K53 blocks=Cyrillic,Basic Latin
