[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
5516 0x00094b38 0x00496338 191 192  .rdata  ascii   boost::program_options misconfiguration: choose one or other of 'command_line_style::allow_slash_for_short' (slashes) or 'command_line_style::allow_dash_for_short' (dashes) for short options.
5517 0x00094ce4 0x004964e4 27  28   .rdata  ascii   character conversion failed
5518 0x00094d80 0x00496580 18  19   .rdata  ascii   Lock already taken
5519 0x00094e38 0x00496638 7   8    .rdata  ascii   pEvents
5520 0x00094e4c 0x0049664c 22  23   .rdata  ascii   SetThreadGroupAffinity
5521 0x00094e64 0x00496664 22  23   .rdata  ascii   GetThreadGroupAffinity
5522 0x00094e7c 0x0049667c 27  28   .rdata  ascii   GetCurrentProcessorNumberEx
5523 0x00094e98 0x00496698 32  33   .rdata  ascii   GetLogicalProcessorInformationEx
5524 0x00094f98 0x00496798 5   6    .rdata  ascii   count
5525 0x00094fa0 0x004967a0 10  11   .rdata  ascii   pScheduler
5526 0x00094fac 0x004967ac 7   8    .rdata  ascii   version
5527 0x0009511c 0x0049691c 11  12   .rdata  ascii   eventObject
5528 0x00095128 0x00496928 23  24   .rdata  ascii   ppVirtualProcessorRoots
5529 0x000951e8 0x004969e8 13  14   .rdata  ascii   SchedulerKind
5530 0x000951f8 0x004969f8 14  15   .rdata  ascii   MaxConcurrency
5531 0x00095208 0x00496a08 14  15   .rdata  ascii   MinConcurrency
5532 0x00095218 0x00496a18 28  29   .rdata  ascii   TargetOversubscriptionFactor
5533 0x00095238 0x00496a38 21  22   .rdata  ascii   LocalContextCacheSize
5534 0x00095250 0x00496a50 16  17   .rdata  ascii   ContextStackSize
5535 0x00095264 0x00496a64 15  16   .rdata  ascii   ContextPriority
5536 0x00095274 0x00496a74 18  19   .rdata  ascii   SchedulingProtocol
5537 0x00095288 0x00496a88 23  24   .rdata  ascii   DynamicProgressFeedback
5538 0x000952a0 0x00496aa0 19  20   .rdata  ascii   WinRTInitialization
5539 0x000952b4 0x00496ab4 19  20   .rdata  ascii   MaxPolicyElementKey
5540 0x000952ec 0x00496aec 10  11   .rdata  ascii   Mbp?333333
5541 0x0009532c 0x00496b2c 8   9    .rdata  ascii   pContext
5542 0x00095338 0x00496b38 18  19   .rdata  ascii   pExecutionResource
5543 0x0009534c 0x00496b4c 11  24   .rdata  utf16le combase.dll
5544 0x00095364 0x00496b64 12  13   .rdata  ascii   RoInitialize
5545 0x00095374 0x00496b74 14  15   .rdata  ascii   RoUninitialize
5546 0x00095432 0x00496c32 4   5    .rdata  ascii   Y/}J
5547 0x00095437 0x00496c37 5   6    .rdata  ascii   rLp>B
5548 0x000954c7 0x00496cc7 5   6    .rdata  ascii   1eaB@
5549 0x000954f4 0x00496cf4 12  26   .rdata  utf16le advapi32.dll
5550 0x00095510 0x00496d10 19  20   .rdata  ascii   RegisterTraceGuidsW
5551 0x00095524 0x00496d24 20  21   .rdata  ascii   UnregisterTraceGuids
5552 0x0009553c 0x00496d3c 10  11   .rdata  ascii   TraceEvent
5553 0x00095548 0x00496d48 20  21   .rdata  ascii   GetTraceLoggerHandle
5554 0x00095560 0x00496d60 19  20   .rdata  ascii   GetTraceEnableLevel
5555 0x00095574 0x00496d74 19  20   .rdata  ascii   GetTraceEnableFlags
5556 0x000955bc 0x00496dbc 12  52   .rdata  utf32le  (08@HPX`hpx
5557 0x000957c4 0x00496fc4 12  13   .rdata  ascii   pThreadProxy
5558 0x00095814 0x00497014 4   5    .rdata  ascii   proc
5559 0x000959d8 0x004971d8 11  12   .rdata  ascii   switchState
5560 0x00095a64 0x00497264 32  33   .rdata  ascii   Access violation - no RTTI data!
5561 0x00095a88 0x00497288 17  18   .rdata  ascii   Bad dynamic_cast!
5562 0x00095c30 0x00497430 8   9    .rdata  ascii   __based(
5563 0x00095c3c 0x0049743c 7   8    .rdata  ascii   __cdecl
5564 0x00095c44 0x00497444 8   9    .rdata  ascii   __pascal
5565 0x00095c50 0x00497450 9   10   .rdata  ascii   __stdcall
5566 0x00095c5c 0x0049745c 10  11   .rdata  ascii   __thiscall
5567 0x00095c68 0x00497468 10  11   .rdata  ascii   __fastcall
5568 0x00095c74 0x00497474 12  13   .rdata  ascii   __vectorcall
5569 0x00095c84 0x00497484 9   10   .rdata  ascii   __clrcall
5570 0x00095c90 0x00497490 6   7    .rdata  ascii   __eabi
5571 0x00095c98 0x00497498 7   8    .rdata  ascii   __ptr64
5572 0x00095ca0 0x004974a0 10  11   .rdata  ascii   __restrict
5573 0x00095cac 0x004974ac 11  12   .rdata  ascii   __unaligned
5574 0x00095cb8 0x004974b8 9   10   .rdata  ascii   restrict(
5575 0x00095cc4 0x004974c4 4   5    .rdata  ascii    new
5576 0x00095ccc 0x004974cc 7   8    .rdata  ascii    delete
5577 0x00095cf0 0x004974f0 8   9    .rdata  ascii   operator
5578 0x00095d64 0x00497564 9   10   .rdata  ascii   `vftable'
5579 0x00095d70 0x00497570 9   10   .rdata  ascii   `vbtable'
5580 0x00095d7c 0x0049757c 7   8    .rdata  ascii   `vcall'
5581 0x00095d84 0x00497584 8   9    .rdata  ascii   `typeof'
5582 0x00095d90 0x00497590 20  21   .rdata  ascii   `local static guard'
5583 0x00095da8 0x004975a8 8   9    .rdata  ascii   `string'
5584 0x00095db4 0x004975b4 18  19   .rdata  ascii   `vbase destructor'
5585 0x00095dc8 0x004975c8 28  29   .rdata  ascii   `vector deleting destructor'
5586 0x00095de8 0x004975e8 29  30   .rdata  ascii   `default constructor closure'
5587 0x00095e08 0x00497608 28  29   .rdata  ascii   `scalar deleting destructor'
5588 0x00095e28 0x00497628 29  30   .rdata  ascii   `vector constructor iterator'
5589 0x00095e48 0x00497648 28  29   .rdata  ascii   `vector destructor iterator'
5590 0x00095e68 0x00497668 35  36   .rdata  ascii   `vector vbase constructor iterator'
5591 0x00095e8c 0x0049768c 26  27   .rdata  ascii   `virtual displacement map'
5592 0x00095ea8 0x004976a8 32  33   .rdata  ascii   `eh vector constructor iterator'
5593 0x00095ecc 0x004976cc 31  32   .rdata  ascii   `eh vector destructor iterator'
5594 0x00095eec 0x004976ec 38  39   .rdata  ascii   `eh vector vbase constructor iterator'
5595 0x00095f14 0x00497714 26  27   .rdata  ascii   `copy constructor closure'
5596 0x00095f30 0x00497730 15  16   .rdata  ascii   `udt returning'
5597 0x00095f44 0x00497744 5   6    .rdata  ascii   `RTTI
5598 0x00095f4c 0x0049774c 15  16   .rdata  ascii   `local vftable'
5599 0x00095f5c 0x0049775c 35  36   .rdata  ascii   `local vftable constructor closure'
5600 0x00095f80 0x00497780 6   7    .rdata  ascii    new[]
5601 0x00095f88 0x00497788 9   10   .rdata  ascii    delete[]
5602 0x00095f94 0x00497794 14  15   .rdata  ascii   `omni callsig'
5603 0x00095fa4 0x004977a4 26  27   .rdata  ascii   `placement delete closure'
5604 0x00095fc0 0x004977c0 28  29   .rdata  ascii   `placement delete[] closure'
5605 0x00095fe0 0x004977e0 37  38   .rdata  ascii   `managed vector constructor iterator'
5606 0x00096008 0x00497808 36  37   .rdata  ascii   `managed vector destructor iterator'
5607 0x00096030 0x00497830 37  38   .rdata  ascii   `eh vector copy constructor iterator'
5608 0x00096058 0x00497858 43  44   .rdata  ascii   `eh vector vbase copy constructor iterator'
5609 0x00096084 0x00497884 26  27   .rdata  ascii   `dynamic initializer for '
5610 0x000960a0 0x004978a0 32  33   .rdata  ascii   `dynamic atexit destructor for '
5611 0x000960c4 0x004978c4 34  35   .rdata  ascii   `vector copy constructor iterator'
5612 0x000960e8 0x004978e8 40  41   .rdata  ascii   `vector vbase copy constructor iterator'
5613 0x00096114 0x00497914 42  43   .rdata  ascii   `managed vector copy constructor iterator'
5614 0x00096140 0x00497940 27  28   .rdata  ascii   `local static thread guard'
5615 0x0009615c 0x0049795c 12  13   .rdata  ascii   operator "" 
5616 0x0009616c 0x0049796c 17  18   .rdata  ascii    Type Descriptor'
5617 0x00096180 0x00497980 27  28   .rdata  ascii    Base Class Descriptor at (
5618 0x0009619c 0x0049799c 18  19   .rdata  ascii    Base Class Array'
5619 0x000961b0 0x004979b0 28  29   .rdata  ascii    Class Hierarchy Descriptor'
5620 0x000961d0 0x004979d0 25  26   .rdata  ascii    Complete Object Locator'
5621 0x000961ec 0x004979ec 4   5    .rdata  ascii   CV: 
5622 0x000961f8 0x004979f8 19  20   .rdata  ascii   template-parameter-
5623 0x0009620c 0x00497a0c 13  14   .rdata  ascii   generic-type-
5624 0x00096220 0x00497a20 21  22   .rdata  ascii   `anonymous namespace'
5625 0x0009623c 0x00497a3c 28  29   .rdata  ascii   `non-type-template-parameter
5626 0x0009625c 0x00497a5c 4   5    .rdata  ascii   void
5627 0x00096264 0x00497a64 19  20   .rdata  ascii   `template-parameter
5628 0x0009627c 0x00497a7c 4   5    .rdata  ascii   NULL
5629 0x00096288 0x00497a88 25  26   .rdata  ascii   `template-type-parameter-
5630 0x000962a4 0x00497aa4 25  26   .rdata  ascii   `generic-class-parameter-
5631 0x000962c0 0x00497ac0 26  27   .rdata  ascii   `generic-method-parameter-
5632 0x000962e4 0x00497ae4 12  13   .rdata  ascii   `vtordispex{
5633 0x000962f4 0x00497af4 10  11   .rdata  ascii   `vtordisp{
5634 0x00096300 0x00497b00 10  11   .rdata  ascii   `adjustor{
5635 0x0009630c 0x00497b0c 32  33   .rdata  ascii   `local static destructor helper'
5636 0x00096330 0x00497b30 48  49   .rdata  ascii   `template static data member constructor helper'
5637 0x00096364 0x00497b64 47  48   .rdata  ascii   `template static data member destructor helper'
5638 0x00096394 0x00497b94 7   8    .rdata  ascii   static 
5639 0x0009639c 0x00497b9c 8   9    .rdata  ascii   virtual 
5640 0x000963a8 0x00497ba8 9   10   .rdata  ascii   private: 
5641 0x000963b4 0x00497bb4 11  12   .rdata  ascii   protected: 
5642 0x000963c0 0x00497bc0 8   9    .rdata  ascii   public: 
5643 0x000963cc 0x00497bcc 8   9    .rdata  ascii   [thunk]:
5644 0x000963d8 0x00497bd8 11  12   .rdata  ascii   extern "C" 
5645 0x000963e8 0x00497be8 5   6    .rdata  ascii   char 
5646 0x000963f0 0x00497bf0 6   7    .rdata  ascii   short 
5647 0x000963f8 0x00497bf8 4   5    .rdata  ascii   int 
5648 0x00096400 0x00497c00 5   6    .rdata  ascii   long 
5649 0x00096408 0x00497c08 9   10   .rdata  ascii   unsigned 
5650 0x00096414 0x00497c14 5   6    .rdata  ascii   void 
5651 0x0009641c 0x00497c1c 8   9    .rdata  ascii   volatile
5652 0x00096428 0x00497c28 15  16   .rdata  ascii   std::nullptr_t 
5653 0x00096438 0x00497c38 14  15   .rdata  ascii   std::nullptr_t
5654 0x00096448 0x00497c48 10  11   .rdata  ascii   <ellipsis>
5655 0x00096454 0x00497c54 4   5    .rdata  ascii   ,...
5656 0x0009645c 0x00497c5c 11  12   .rdata  ascii   ,<ellipsis>
5657 0x00096468 0x00497c68 7   8    .rdata  ascii    throw(
5658 0x0009647c 0x00497c7c 4   5    .rdata  ascii   char
5659 0x00096484 0x00497c84 5   6    .rdata  ascii   short
5660 0x00096490 0x00497c90 4   5    .rdata  ascii   long
5661 0x00096498 0x00497c98 5   6    .rdata  ascii   float
5662 0x000964a0 0x00497ca0 6   7    .rdata  ascii   double
5663 0x000964a8 0x00497ca8 4   5    .rdata  ascii   bool
5664 0x000964b0 0x00497cb0 6   7    .rdata  ascii   __int8
5665 0x000964b8 0x00497cb8 7   8    .rdata  ascii   __int16
5666 0x000964c0 0x00497cc0 7   8    .rdata  ascii   __int32
5667 0x000964c8 0x00497cc8 7   8    .rdata  ascii   __int64
5668 0x000964d0 0x00497cd0 8   9    .rdata  ascii   __int128
5669 0x000964dc 0x00497cdc 9   10   .rdata  ascii   <unknown>
5670 0x000964e8 0x00497ce8 8   9    .rdata  ascii   char16_t
5671 0x000964f4 0x00497cf4 8   9    .rdata  ascii   char32_t
5672 0x00096500 0x00497d00 7   8    .rdata  ascii   wchar_t
5673 0x00096508 0x00497d08 6   7    .rdata  ascii   __w64 
5674 0x00096510 0x00497d10 7   8    .rdata  ascii   UNKNOWN
5675 0x00096518 0x00497d18 7   8    .rdata  ascii   signed 
5676 0x00096520 0x00497d20 5   6    .rdata  ascii   const
5677 0x00096528 0x00497d28 9   10   .rdata  ascii    volatile
5678 0x00096534 0x00497d34 14  15   .rdata  ascii   `unknown ecsu'
5679 0x00096544 0x00497d44 6   7    .rdata  ascii   union 
5680 0x0009654c 0x00497d4c 7   8    .rdata  ascii   struct 
5681 0x00096554 0x00497d54 6   7    .rdata  ascii   class 
5682 0x0009655c 0x00497d5c 8   9    .rdata  ascii   coclass 
5683 0x00096568 0x00497d68 12  13   .rdata  ascii   cointerface 
5684 0x00096578 0x00497d78 5   6    .rdata  ascii   enum 
5685 0x00096580 0x00497d80 9   10   .rdata  ascii   volatile 
5686 0x0009658c 0x00497d8c 6   7    .rdata  ascii   const 
5687 0x0009659c 0x00497d9c 11  12   .rdata  ascii   cli::array<
5688 0x000965a8 0x00497da8 13  14   .rdata  ascii   cli::pin_ptr<
5689 0x000965bc 0x00497dbc 6   7    .rdata  ascii   {flat}
5690 0x000965c4 0x00497dc4 5   6    .rdata  ascii   {for 
5691 0x00096620 0x00497e20 4   5    .rdata  ascii    ?? 
5692 0x00096636 0x00497e36 30  62   .rdata  utf16le Japi-ms-win-core-fibers-l1-1-1
5693 0x00096674 0x00497e74 28  58   .rdata  utf16le api-ms-win-core-synch-l1-2-0
5694 0x000966f9 0x00497ef9 7   8    .rdata  ascii   ( 8PX\a\b
5695 0x00096701 0x00497f01 6   7    .rdata  ascii   700WP\a
5696 0x00096709 0x00497f09 4   5    .rdata  ascii     \b\a
5697 0x00096710 0x00497f10 7   8    .rdata  ascii   \b`h````
5698 0x00096719 0x00497f19 10  11   .rdata  ascii   xpxxxx\b\a\b\a
5699 0x0009675d 0x00497f5d 5   6    .rdata  ascii   ('8PW
5700 0x00096766 0x00497f66 5   6    .rdata  ascii   700PP
5701 0x00096778 0x00497f78 17  18   .rdata  ascii   `h`hhh\b\b\axwpwpp\b\b
5702 0x00096790 0x00497f90 8   18   .rdata  utf16le \b\a(null)
5703 0x000967a4 0x00497fa4 6   7    .rdata  ascii   (null)
5704 0x000967ca 0x00497fca 4   6    .rdata  utf8    tFМ, blocks=Basic Latin,Cyrillic
5705 0x00096813 0x00498013 4   6    .rdata  utf8    \aIV$
5706 0x0009688b 0x0049808b 4   7    .rdata  utf8    ̿aYܫ blocks=Combining Diacritical Marks,Basic Latin,Syriac
5707 0x000968d0 0x004980d0 4   5    .rdata  ascii   d8L2
5708 0x000968fc 0x004980fc 7   8    .rdata  ascii   [aOni*{
5709 0x00096926 0x00498126 4   5    .rdata  ascii   @2&@
5710 0x0009695a 0x0049815a 4   5    .rdata  ascii   "RP(
5711 0x00096968 0x00498168 4   6    .rdata  utf8    }]9֙ blocks=Basic Latin,Hebrew
5712 0x000969d3 0x004981d3 5   6    .rdata  ascii   eLK(w
5713 0x000969fd 0x004981fd 4   5    .rdata  ascii   m\nXo
5714 0x00096a3f 0x0049823f 6   7    .rdata  ascii   \bFEMh\f
5715 0x00096a4e 0x0049824e 4   5    .rdata  ascii   h0'D
5716 0x00096a5d 0x0049825d 6   8    .rdata  utf8    Qh٢%v} blocks=Basic Latin,Arabic
5717 0x00096a97 0x00498297 4   6    .rdata  utf8    א:@O blocks=Hebrew,Basic Latin
5718 0x00096aa0 0x004982a0 4   5    .rdata  ascii   owM&
5719 0x00096add 0x004982dd 7   9    .rdata  utf8    ~ $s%rс blocks=Basic Latin,Cyrillic
5720 0x00096aeb 0x004982eb 7   8    .rdata  ascii   \a@b;zO]
5721 0x00096b2b 0x0049832b 4   5    .rdata  ascii   $qE}
5722 0x00096b69 0x00498369 4   5    .rdata  ascii   ;*xh
5723 0x00096bbe 0x004983be 4   7    .rdata  utf8    H孎cY blocks=Basic Latin,CJK Unified Ideographs
5724 0x00096bcb 0x004983cb 4   7    .rdata  utf8    &>r䴆 blocks=Basic Latin,CJK Unified Ideographs Extension A
5725 0x00096bd3 0x004983d3 4   5    .rdata  ascii   ["93
5726 0x00096bd8 0x004983d8 4   5    .rdata  ascii   u\azK
5727 0x00096c04 0x00498404 5   6    .rdata  ascii   iu+-,
5728 0x00096c6a 0x0049846a 4   5    .rdata  ascii   \lo}
5729 0x00096c75 0x00498475 5   6    .rdata  ascii   obwQ4
5730 0x00096c8f 0x0049848f 4   5    .rdata  ascii   &Sgw
5731 0x00096d18 0x00498518 4   5    .rdata  ascii   R\tE]
5732 0x00096d27 0x00498527 4   5    .rdata  ascii   ?nz(
5733 0x00096d5a 0x0049855a 4   6    .rdata  utf8    EJjت blocks=Basic Latin,Arabic
5734 0x00096d8d 0x0049858d 4   5    .rdata  ascii   0+L\v
5735 0x00096dda 0x004985da 4   5    .rdata  ascii   =87M
5736 0x00096e99 0x00498699 4   6    .rdata  utf8    6zƞ) blocks=Basic Latin,Latin Extended-B
5737 0x00096eba 0x004986ba 6   9    .rdata  utf8    ¨N2Lɭ3 blocks=Latin-1 Supplement,Basic Latin,IPA Extensions
5738 0x00096ec7 0x004986c7 6   7    .rdata  ascii   v2!L.2
5739 0x00096f10 0x00498710 4   5    .rdata  ascii   \tcQr
5740 0x00096f49 0x00498749 4   5    .rdata  ascii   X/4B
5741 0x00096f9d 0x0049879d 4   6    .rdata  utf8    ;҉s} blocks=Basic Latin,Cyrillic
5742 0x00096fc9 0x004987c9 4   6    .rdata  utf8    B(Ȏy blocks=Basic Latin,Latin Extended-B
5743 0x00096fe7 0x004987e7 4   5    .rdata  ascii   k=yI
5744 0x00097019 0x00498819 4   6    .rdata  utf8    øBnc blocks=Latin-1 Supplement,Basic Latin
5745 0x0009704a 0x0049884a 5   6    .rdata  ascii   ^<V7w
5746 0x0009709d 0x0049889d 6   8    .rdata  utf8    W&|.ڋu blocks=Basic Latin,Arabic
5747 0x00097178 0x00498978 49  100  .rdata  utf16le minkernel\crts\ucrt\inc\corecrt_internal_strtox.h
5748 0x000971e0 0x004989e0 45  92   .rdata  utf16le __crt_strtox::floating_point_value::as_double
5749 0x0009723c 0x00498a3c 10  22   .rdata  utf16le _is_double
5750 0x00097258 0x00498a58 44  90   .rdata  utf16le __crt_strtox::floating_point_value::as_float
5751 0x000972b4 0x00498ab4 11  24   .rdata  utf16le !_is_double
5752 0x000972d4 0x00498ad4 5   6    .rdata  ascii   INITY
5753 0x000972dc 0x00498adc 5   6    .rdata  ascii   inity
5754 0x000972ec 0x00498aec 5   6    .rdata  ascii   SNAN)
5755 0x000972f4 0x00498af4 5   6    .rdata  ascii   snan)
5756 0x000972fc 0x00498afc 8   9    .rdata  ascii   IND)ind)
5757 0x00097334 0x00498b34 12  52   .rdata  utf32le \t\a\f\b\f\t\f\n\a\v\b\f
5758 0x000973b8 0x00498bb8 5   24   .rdata  utf32le R\rS\rW
5759 0x000973d0 0x00498bd0 7   32   .rdata  utf32le Y\vl\rm p
5760 0x0009743c 0x00498c3c 4   20   .rdata  utf32le \v§\r· blocks=Basic Latin,Latin-1 Supplement
5761 0x00097476 0x00498c76 7   8    .rdata  ascii   \a\b\t\n\v\f\r
5762 0x0009748f 0x00498c8f 95  96   .rdata  ascii    !"#$%&'()*+,-./0123456789:;<=>?@ABCDEFGHIJKLMNOPQRSTUVWXYZ[\]^_`abcdefghijklmnopqrstuvwxyz{|}~
5763 0x00097536 0x00498d36 7   16   .rdata  utf16le GLC_ALL
5764 0x00097548 0x00498d48 10  22   .rdata  utf16le LC_COLLATE
5765 0x00097560 0x00498d60 8   18   .rdata  utf16le LC_CTYPE
5766 0x00097574 0x00498d74 11  24   .rdata  utf16le LC_MONETARY
5767 0x0009758c 0x00498d8c 10  22   .rdata  utf16le LC_NUMERIC
5768 0x000975a4 0x00498da4 7   16   .rdata  utf16le LC_TIME
5769 0x000975d4 0x00498dd4 5   12   .rdata  utf16le utf-8
5770 0x000975f0 0x00498df0 9   20   .rdata  utf16le coree.dll
5771 0x00097604 0x00498e04 14  15   .rdata  ascii   CorExitProcess
5772 0x000977b8 0x00498fb8 33  68   .rdata  utf16le          (((((                  H
5773 0x00097a3f 0x0049923f 7   8    .rdata  ascii   \a\b\t\n\v\f\r
5774 0x00097a58 0x00499258 95  96   .rdata  ascii    !"#$%&'()*+,-./0123456789:;<=>?@abcdefghijklmnopqrstuvwxyz[\]^_`abcdefghijklmnopqrstuvwxyz{|}~
5775 0x00097bbf 0x004993bf 7   8    .rdata  ascii   \a\b\t\n\v\f\r
5776 0x00097bd8 0x004993d8 95  96   .rdata  ascii    !"#$%&'()*+,-./0123456789:;<=>?@ABCDEFGHIJKLMNOPQRSTUVWXYZ[\]^_`ABCDEFGHIJKLMNOPQRSTUVWXYZ{|}~
5777 0x00097cba 0x004994ba 33  68   .rdata  utf16le          (((((                  H
5778 0x00097db8 0x004995b8 34  70   .rdata  utf16le       (                          \b
5779 0x00097ed0 0x004996d0 63  64   .rdata  ascii   Visual C++ CRT: Not enough memory to complete call to strerror.
5780 0x00097f90 0x00499790 4   5    .rdata  ascii   sqrt
5781 0x00097fa8 0x004997a8 9   10   .rdata  ascii   NAN(SNAN)
5782 0x00097fb4 0x004997b4 9   10   .rdata  ascii   nan(snan)
5783 0x00097fc0 0x004997c0 8   9    .rdata  ascii   NAN(IND)
5784 0x00097fcc 0x004997cc 8   9    .rdata  ascii   nan(ind)
5785 0x00097fd8 0x004997d8 5   6    .rdata  ascii   e+000
5786 0x00098160 0x00499960 6   7    .rdata  ascii   Sunday
5787 0x00098168 0x00499968 6   7    .rdata  ascii   Monday
5788 0x00098170 0x00499970 7   8    .rdata  ascii   Tuesday
5789 0x00098178 0x00499978 9   10   .rdata  ascii   Wednesday
5790 0x00098184 0x00499984 8   9    .rdata  ascii   Thursday
5791 0x00098190 0x00499990 6   7    .rdata  ascii   Friday
5792 0x00098198 0x00499998 8   9    .rdata  ascii   Saturday
5793 0x000981d4 0x004999d4 7   8    .rdata  ascii   January
5794 0x000981dc 0x004999dc 8   9    .rdata  ascii   February
5795 0x000981e8 0x004999e8 5   6    .rdata  ascii   March
5796 0x000981f0 0x004999f0 5   6    .rdata  ascii   April
5797 0x000981f8 0x004999f8 4   5    .rdata  ascii   June
5798 0x00098200 0x00499a00 4   5    .rdata  ascii   July
5799 0x00098208 0x00499a08 6   7    .rdata  ascii   August
5800 0x00098210 0x00499a10 9   10   .rdata  ascii   September
5801 0x0009821c 0x00499a1c 7   8    .rdata  ascii   October
5802 0x00098224 0x00499a24 8   9    .rdata  ascii   November
5803 0x00098230 0x00499a30 8   9    .rdata  ascii   December
5804 0x00098244 0x00499a44 8   9    .rdata  ascii   MM/dd/yy
5805 0x00098250 0x00499a50 19  20   .rdata  ascii   dddd, MMMM dd, yyyy
5806 0x00098264 0x00499a64 8   9    .rdata  ascii   HH:mm:ss
5807 0x000982a8 0x00499aa8 6   14   .rdata  utf16le Sunday
5808 0x000982b8 0x00499ab8 6   14   .rdata  utf16le Monday
5809 0x000982c8 0x00499ac8 7   16   .rdata  utf16le Tuesday
5810 0x000982d8 0x00499ad8 9   20   .rdata  utf16le Wednesday
5811 0x000982ec 0x00499aec 8   18   .rdata  utf16le Thursday
5812 0x00098300 0x00499b00 6   14   .rdata  utf16le Friday
5813 0x00098310 0x00499b10 8   18   .rdata  utf16le Saturday
5814 0x00098384 0x00499b84 7   16   .rdata  utf16le January
5815 0x00098394 0x00499b94 8   18   .rdata  utf16le February
5816 0x000983a8 0x00499ba8 5   12   .rdata  utf16le March
5817 0x000983b4 0x00499bb4 5   12   .rdata  utf16le April
5818 0x000983c0 0x00499bc0 4   10   .rdata  utf16le June
5819 0x000983cc 0x00499bcc 4   10   .rdata  utf16le July
5820 0x000983d8 0x00499bd8 6   14   .rdata  utf16le August
5821 0x000983e8 0x00499be8 9   20   .rdata  utf16le September
5822 0x000983fc 0x00499bfc 7   16   .rdata  utf16le October
5823 0x0009840c 0x00499c0c 8   18   .rdata  utf16le November
