Metadata Signature: 0x14d14 0x10001424a5342 12
.NET Version: v2.0.50727
Number of Metadata Streams: 5
DirectoryAddress: 6c Size: 537c
Stream name: #~ 4
DirectoryAddress: 53e8 Size: 57c4
Stream name: #Strings 12
DirectoryAddress: abac Size: cc
Stream name: #US 4
DirectoryAddress: ac78 Size: 10
Stream name: #GUID 8
DirectoryAddress: ac88 Size: 1ac8
Stream name: #Blob 8
[Strings]
nth   paddr      vaddr      len size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
7137  0x0007dae2 0x0047f6e2 4   7    .text   utf8    4떠Yu blocks=Basic Latin,Hangul Syllables
7138  0x0007daeb 0x0047f6eb 4   5    .text   ascii   V\t\[
7139  0x0007daf0 0x0047f6f0 5   6    .text   ascii   8\r\b1w
7140  0x0007db1e 0x0047f71e 5   7    .text   utf8    a5ޟ\a* blocks=Basic Latin,Thaana
7141  0x0007db49 0x0047f749 5   7    .text   utf8    ,*̀d\r blocks=Basic Latin,Combining Diacritical Marks
7142  0x0007db5b 0x0047f75b 4   5    .text   ascii   d]e+
7143  0x0007db67 0x0047f767 4   5    .text   ascii   =RM[
7144  0x0007dbc7 0x0047f7c7 6   7    .text   ascii   VPfMfR
7145  0x0007dbd2 0x0047f7d2 5   6    .text   ascii   P%&m%
7146  0x0007dbfd 0x0047f7fd 7   9    .text   utf8    Twsz\v{߶ blocks=Basic Latin,NKo
7147  0x0007dc61 0x0047f861 4   5    .text   ascii   6GN8
7148  0x0007dc9c 0x0047f89c 4   6    .text   utf8    VQ\aڹ blocks=Basic Latin,Arabic
7149  0x0007dcf4 0x0047f8f4 4   5    .text   ascii   G\adN
7150  0x0007dd1a 0x0047f91a 4   5    .text   ascii   Zw'%
7151  0x0007dd37 0x0047f937 4   5    .text   ascii   NPq.
7152  0x0007dd45 0x0047f945 5   6    .text   ascii   E&/y\b
7153  0x0007dd58 0x0047f958 7   9    .text   utf8    S_0kwƶH blocks=Basic Latin,Latin Extended-B
7154  0x0007dd61 0x0047f961 4   6    .text   utf8    oz|ݩ blocks=Basic Latin,Arabic Supplement
7155  0x0007dd68 0x0047f968 5   7    .text   utf8    EŌ*4r blocks=Basic Latin,Latin Extended-A
7156  0x0007ddd9 0x0047f9d9 7   10   .text   utf8    oylֶ1hà blocks=Basic Latin,Hebrew,Latin-1 Supplement
7157  0x0007ddf3 0x0047f9f3 4   6    .text   utf8    ;ݚyV blocks=Basic Latin,Arabic Supplement
7158  0x0007de2e 0x0047fa2e 4   5    .text   ascii   5Jx(
7159  0x0007deb9 0x0047fab9 5   6    .text   ascii   bW7MS
7160  0x0007decd 0x0047facd 4   5    .text   ascii   1Hmt
7161  0x0007def5 0x0047faf5 4   5    .text   ascii   p<C,
7162  0x0007df09 0x0047fb09 4   6    .text   utf8    ߞ}C[ blocks=NKo,Basic Latin
7163  0x0007df22 0x0047fb22 4   6    .text   utf8    (͢\aN blocks=Basic Latin,Combining Diacritical Marks
7164  0x0007df29 0x0047fb29 4   7    .text   utf8    ڙ%یo blocks=Arabic,Basic Latin
7165  0x0007df37 0x0047fb37 5   6    .text   ascii   ?IZKb
7166  0x0007dfa3 0x0047fba3 5   7    .text   utf8    9)wَy blocks=Basic Latin,Arabic
7167  0x0007e012 0x0047fc12 5   6    .text   ascii   fDJ\\r
7168  0x0007e050 0x0047fc50 6   7    .text   ascii   [+ujrX
7169  0x0007e07b 0x0047fc7b 4   5    .text   ascii   /FI2
7170  0x0007e0ec 0x0047fcec 4   6    .text   utf8    AOޅR blocks=Basic Latin,Thaana
7171  0x0007e129 0x0047fd29 4   6    .text   utf8    -+ɓL blocks=Basic Latin,IPA Extensions
7172  0x0007e143 0x0047fd43 5   7    .text   utf8    ckӌg\e blocks=Basic Latin,Cyrillic
7173  0x0007e151 0x0047fd51 4   5    .text   ascii   {\vxU
7174  0x0007e179 0x0047fd79 4   5    .text   ascii   ]}[^
7175  0x0007e1b7 0x0047fdb7 4   5    .text   ascii   P{&'
7176  0x0007e1be 0x0047fdbe 5   6    .text   ascii   6:$}9
7177  0x0007e1f8 0x0047fdf8 4   5    .text   ascii   J\e(f
7178  0x0007e206 0x0047fe06 4   5    .text   ascii   \CCO
7179  0x0007e250 0x0047fe50 4   5    .text   ascii   pz\n<
7180  0x0007e28d 0x0047fe8d 5   7    .text   utf8    \bتLPH blocks=Basic Latin,Arabic
7181  0x0007e2d9 0x0047fed9 8   11   .text   utf8    "OǆYwAƼZ blocks=Basic Latin,Latin Extended-B
7182  0x0007e2f3 0x0047fef3 4   5    .text   ascii   3V+,
7183  0x0007e33c 0x0047ff3c 5   6    .text   ascii   *E\v&k
7184  0x0007e365 0x0047ff65 4   5    .text   ascii   vyMH
7185  0x0007e3d6 0x0047ffd6 5   7    .text   utf8    K'?z̧ blocks=Basic Latin,Combining Diacritical Marks
7186  0x0007e402 0x00480002 8   9    .text   ascii   <\fH}U]<&
7187  0x0007e443 0x00480043 5   6    .text   ascii   \ex72d
7188  0x0007e488 0x00480088 4   6    .text   utf8    yɲ98 blocks=Basic Latin,IPA Extensions
7189  0x0007e4df 0x004800df 6   10   .text   utf8    koԊ@ҥٜ blocks=Basic Latin,Cyrillic Supplement,Cyrillic,Arabic
7190  0x0007e4f1 0x004800f1 5   7    .text   utf8    0Ȱ":$ blocks=Basic Latin,Latin Extended-B
7191  0x0007e535 0x00480135 5   6    .text   ascii   1'kv-
7192  0x0007e547 0x00480147 7   9    .text   utf8    1!}!c!۪ blocks=Basic Latin,Arabic
7193  0x0007e577 0x00480177 4   5    .text   ascii   +aoY
7194  0x0007e5a2 0x004801a2 4   5    .text   ascii   /\rb;
7195  0x0007e60f 0x0048020f 5   7    .text   utf8    ,j\Ð5 blocks=Basic Latin,Latin-1 Supplement
7196  0x0007e688 0x00480288 4   5    .text   ascii   T0I\f
7197  0x0007e6cf 0x004802cf 4   5    .text   ascii   \tMD.
7198  0x0007e6eb 0x004802eb 4   5    .text   ascii   GMWC
7199  0x0007e717 0x00480317 4   6    .text   utf8    1ّ\v_ blocks=Basic Latin,Arabic
7200  0x0007e741 0x00480341 4   6    .text   utf8    lܱ\bZ blocks=Basic Latin,Syriac
7201  0x0007e76c 0x0048036c 5   6    .text   ascii   unO{^
7202  0x0007e77b 0x0048037b 7   9    .text   utf8    `e^OېNH blocks=Basic Latin,Arabic
7203  0x0007e791 0x00480391 4   5    .text   ascii   S*W.
7204  0x0007e796 0x00480396 5   7    .text   utf8    W0,Nˌ blocks=Basic Latin,Spacing Modifier Letters
7205  0x0007e7a1 0x004803a1 5   6    .text   ascii   z1S"Q
7206  0x0007e7b3 0x004803b3 4   5    .text   ascii   8%xv
7207  0x0007e7c8 0x004803c8 4   5    .text   ascii   eA\a3
7208  0x0007e7df 0x004803df 4   6    .text   utf8    qtcе blocks=Basic Latin,Cyrillic
7209  0x0007e7f4 0x004803f4 6   7    .text   ascii   L8K"(V
7210  0x0007e888 0x00480488 4   5    .text   ascii   *[v1
7211  0x0007e892 0x00480492 4   6    .text   utf8    ^οJX blocks=Basic Latin,Greek and Coptic
7212  0x0007e93a 0x0048053a 4   5    .text   ascii   ='\aq
7213  0x0007e959 0x00480559 7   8    .text   ascii   #\a4P5S\r
7214  0x0007e981 0x00480581 5   7    .text   utf8    q:w&ל blocks=Basic Latin,Hebrew
7215  0x0007e9c8 0x004805c8 4   5    .text   ascii   Jq\t\v
7216  0x0007e9ea 0x004805ea 4   5    .text   ascii   )<R0
7217  0x0007ea1b 0x0048061b 4   5    .text   ascii   5~\b\a
7218  0x0007ea2c 0x0048062c 4   5    .text   ascii   >R{B
7219  0x0007eacb 0x004806cb 6   7    .text   ascii   PJWPZ7
7220  0x0007eafa 0x004806fa 4   5    .text   ascii   E0\as
7221  0x0007eb11 0x00480711 4   5    .text   ascii   "^B\
7222  0x0007eb3e 0x0048073e 4   6    .text   utf8    rmȩI blocks=Basic Latin,Latin Extended-B
7223  0x0007eb50 0x00480750 4   6    .text   utf8     Kߡ2 blocks=Basic Latin,NKo
7224  0x0007eb5f 0x0048075f 7   8    .text   ascii   A/:ZI8\r
7225  0x0007eb86 0x00480786 6   8    .text   utf8    p:̖>o' blocks=Basic Latin,Combining Diacritical Marks
7226  0x0007eba6 0x004807a6 4   6    .text   utf8    nv؟C blocks=Basic Latin,Arabic
7227  0x0007ebe8 0x004807e8 5   6    .text   ascii   <g9#\t
7228  0x0007ec13 0x00480813 5   7    .text   utf8    : 9̺! blocks=Basic Latin,Combining Diacritical Marks
7229  0x0007ec52 0x00480852 6   7    .text   ascii   V,P!!k
7230  0x0007ec67 0x00480867 4   6    .text   utf8    ݝ%<^ blocks=Arabic Supplement,Basic Latin
7231  0x0007ec6d 0x0048086d 6   8    .text   utf8    if91>մ blocks=Basic Latin,Armenian
7232  0x0007ec8a 0x0048088a 8   10   .text   utf8    ٦m}iIu@@ blocks=Arabic,Basic Latin
7233  0x0007ec9b 0x0048089b 4   5    .text   ascii   N%^!
7234  0x0007ecab 0x004808ab 4   5    .text   ascii   ,*Xd
7235  0x0007ece2 0x004808e2 4   5    .text   ascii   1AG:
7236  0x0007ed05 0x00480905 5   6    .text   ascii   ?VV'"
7237  0x0007ed0c 0x0048090c 4   5    .text   ascii   <}\e_
7238  0x0007ed13 0x00480913 6   8    .text   utf8    Y<Hd!Ԥ blocks=Basic Latin,Cyrillic Supplement
7239  0x0007ed1e 0x0048091e 5   6    .text   ascii   [`\f)E
7240  0x0007ed71 0x00480971 5   6    .text   ascii   qxHw,
7241  0x0007ed82 0x00480982 5   7    .text   utf8    Xp\aAʘ blocks=Basic Latin,IPA Extensions
7242  0x0007eda8 0x004809a8 4   5    .text   ascii   -\a%"
7243  0x0007edb0 0x004809b0 4   5    .text   ascii   Rql4
7244  0x0007edb6 0x004809b6 5   6    .text   ascii   poo"t
7245  0x0007ede6 0x004809e6 4   5    .text   ascii   \vxT8
7246  0x0007edfb 0x004809fb 4   5    .text   ascii   LjZw
7247  0x0007ee00 0x00480a00 4   5    .text   ascii   0kZV
7248  0x0007ee84 0x00480a84 4   5    .text   ascii   _o3>
7249  0x0007eeff 0x00480aff 6   7    .text   ascii   f{1a\rV
7250  0x0007ef91 0x00480b91 4   5    .text   ascii   5:\vY
7251  0x0007efd4 0x00480bd4 4   5    .text   ascii   T'\n[
7252  0x0007f03e 0x00480c3e 4   5    .text   ascii   Y<a?
7253  0x0007f075 0x00480c75 5   6    .text   ascii   qTHUw
7254  0x0007f0c7 0x00480cc7 6   7    .text   ascii   jw4hj]
7255  0x0007f0ce 0x00480cce 5   6    .text   ascii   }\aY\tj
7256  0x0007f0fc 0x00480cfc 5   6    .text   ascii   <\tD\n|
7257  0x0007f144 0x00480d44 5   7    .text   utf8    ="dij
7258  0x0007f18b 0x00480d8b 5   6    .text   ascii   :\bm\`
7259  0x0007f1f0 0x00480df0 6   7    .text   ascii   #\aTe\rv
7260  0x0007f202 0x00480e02 4   6    .text   utf8    }<ŮD blocks=Basic Latin,Latin Extended-A
7261  0x0007f20e 0x00480e0e 4   6    .text   utf8    p>tޥ blocks=Basic Latin,Thaana
7262  0x0007f250 0x00480e50 4   5    .text   ascii   \n/By
7263  0x0007f2cf 0x00480ecf 4   6    .text   utf8    ZƇ=F blocks=Basic Latin,Latin Extended-B
7264  0x0007f313 0x00480f13 4   5    .text   ascii   yGDN
7265  0x0007f3bd 0x00480fbd 4   6    .text   utf8    :?ZԈ blocks=Basic Latin,Cyrillic Supplement
7266  0x0007f3f6 0x00480ff6 4   5    .text   ascii   +q!z
7267  0x0007f4a9 0x004810a9 4   5    .text   ascii   }hh'
7268  0x0007f4de 0x004810de 7   8    .text   ascii   f+AOU|C
7269  0x0007f4f4 0x004810f4 4   6    .text   utf8    ԴN\ei blocks=Armenian,Basic Latin
7270  0x0007f4fd 0x004810fd 4   5    .text   ascii   u|#<
7271  0x0007f52e 0x0048112e 4   5    .text   ascii   \vi}w
7272  0x0007f5d5 0x004811d5 5   6    .text   ascii    Z\KU
7273  0x0007f606 0x00481206 4   6    .text   utf8    \aԷmh blocks=Basic Latin,Armenian
7274  0x0007f627 0x00481227 4   5    .text   ascii   6t.V
7275  0x0007f641 0x00481241 7   10   .text   utf8    }ၷTJ#(4 blocks=Basic Latin,Myanmar
7276  0x0007f6db 0x004812db 4   6    .text   utf8    _~Ȟ3 blocks=Basic Latin,Latin Extended-B
7277  0x0007f6ff 0x004812ff 6   7    .text   ascii   \t;NL.r
7278  0x0007f711 0x00481311 5   6    .text   ascii   z-}m\n
7279  0x0007f72c 0x0048132c 4   5    .text   ascii   "K9\f
7280  0x0007f7ad 0x004813ad 4   6    .text   utf8    ˱\e23 blocks=Spacing Modifier Letters,Basic Latin
7281  0x0007f7ca 0x004813ca 4   5    .text   ascii   8h4g
7282  0x0007f7d2 0x004813d2 5   7    .text   utf8    9ٕ8iP blocks=Basic Latin,Arabic
7283  0x0007f82f 0x0048142f 6   8    .text   utf8    QȬF/Z{ blocks=Basic Latin,Latin Extended-B
7284  0x0007f893 0x00481493 4   6    .text   utf8    ѩ\acR blocks=Cyrillic,Basic Latin
7285  0x0007f8a6 0x004814a6 6   8    .text   utf8    ɗXcTyk blocks=IPA Extensions,Basic Latin
7286  0x0007f8cf 0x004814cf 4   5    .text   ascii   `*B'
7287  0x0007f92e 0x0048152e 4   5    .text   ascii   yMb_
7288  0x0007f998 0x00481598 4   5    .text   ascii   ~YZ\v
7289  0x0007f9cb 0x004815cb 4   6    .text   utf8    1̎]' blocks=Basic Latin,Combining Diacritical Marks
7290  0x0007f9df 0x004815df 4   6    .text   utf8    ͧU@Z blocks=Combining Diacritical Marks,Basic Latin
7291  0x0007f9e5 0x004815e5 5   9    .text   utf8     ڰz߈ϕ blocks=Basic Latin,Arabic,NKo,Greek and Coptic
7292  0x0007fa0d 0x0048160d 4   8    .text   utf8    ꠚ̶\nr blocks=Syloti Nagri,Combining Diacritical Marks,Basic Latin
7293  0x0007fa1a 0x0048161a 5   7    .text   utf8    ź\f(Hj blocks=Latin Extended-A,Basic Latin
7294  0x0007fa23 0x00481623 4   5    .text   ascii   &#JW
7295  0x0007fa52 0x00481652 4   5    .text   ascii   Di\t,
7296  0x0007fa77 0x00481677 6   9    .text   utf8    {\bҁOҁO blocks=Basic Latin,Cyrillic
7297  0x0007faab 0x004816ab 4   8    .text   utf8    Μ{բĕ blocks=Greek and Coptic,Basic Latin,Armenian,Latin Extended-A
7298  0x0007fb02 0x00481702 5   7    .text   utf8    ֶkd\e" blocks=Hebrew,Basic Latin
7299  0x0007fb2b 0x0048172b 4   5    .text   ascii   XQ\rM
7300  0x0007fb63 0x00481763 4   5    .text   ascii   (P L
7301  0x0007fb70 0x00481770 4   5    .text   ascii   dFlB
7302  0x0007fb8f 0x0048178f 4   6    .text   utf8    LeÙ& blocks=Basic Latin,Latin-1 Supplement
7303  0x0007fbf8 0x004817f8 4   7    .text   utf8    ӕS&˴ blocks=Cyrillic,Basic Latin,Spacing Modifier Letters
7304  0x0007fc16 0x00481816 4   5    .text   ascii   *k&i
7305  0x0007fc39 0x00481839 6   8    .text   utf8    u*af4ڹ blocks=Basic Latin,Arabic
7306  0x0007fcc3 0x004818c3 5   6    .text   ascii   up Cj
7307  0x0007fce1 0x004818e1 4   5    .text   ascii   \f<))
7308  0x0007fcf5 0x004818f5 7   8    .text   ascii   \n?}}B`D
7309  0x0007fd6d 0x0048196d 5   7    .text   utf8    ƥ\nz\e% blocks=Latin Extended-B,Basic Latin
7310  0x0007fd78 0x00481978 4   6    .text   utf8     ؑiS blocks=Basic Latin,Arabic
7311  0x0007fd7e 0x0048197e 4   5    .text   ascii   LBcE
7312  0x0007fd8b 0x0048198b 5   7    .text   utf8    $\bEۋ3 blocks=Basic Latin,Arabic
7313  0x0007fd92 0x00481992 4   5    .text   ascii   ^\b>S
7314  0x0007fe01 0x00481a01 7   8    .text   ascii   Rr+1'Q\v
7315  0x0007fe23 0x00481a23 8   10   .text   utf8    _=:γum\aK blocks=Basic Latin,Greek and Coptic
7316  0x0007fe38 0x00481a38 4   5    .text   ascii   E5Bv
7317  0x0007fe5d 0x00481a5d 5   6    .text   ascii   +~:^\v
7318  0x0007ff2b 0x00481b2b 4   5    .text   ascii   \f\tK\v
7319  0x0007ff36 0x00481b36 4   5    .text   ascii   d<8t
7320  0x0007ff44 0x00481b44 5   6    .text   ascii   VMg\v@
7321  0x0007ff59 0x00481b59 4   5    .text   ascii   =[h&
7322  0x0007ff78 0x00481b78 4   5    .text   ascii   xd4Q
7323  0x0007fffd 0x00481bfd 4   5    .text   ascii   3.`(
7324  0x00080002 0x00481c02 7   8    .text   ascii   2V'\n}?<
7325  0x00080010 0x00481c10 4   5    .text   ascii   j\tZM
7326  0x000800db 0x00481cdb 5   8    .text   utf8    ^_T] blocks=Basic Latin,Private Use Area
7327  0x000800f1 0x00481cf1 4   5    .text   ascii   EI\fa
7328  0x00080143 0x00481d43 4   5    .text   ascii   eFSb
7329  0x00080162 0x00481d62 4   5    .text   ascii   ;8Xs
7330  0x00080192 0x00481d92 5   6    .text   ascii   KX(It
7331  0x000801b6 0x00481db6 4   6    .text   utf8    iJߢb blocks=Basic Latin,NKo
7332  0x0008024c 0x00481e4c 4   5    .text   ascii   IR="
7333  0x00080260 0x00481e60 4   5    .text   ascii   +Qcu
7334  0x0008026a 0x00481e6a 4   5    .text   ascii   k32%
7335  0x000802d2 0x00481ed2 4   5    .text   ascii   O\e75
7336  0x0008030a 0x00481f0a 5   8    .text   utf8    ¸KNoI blocks=Latin-1 Supplement,Basic Latin
7337  0x000803b5 0x00481fb5 4   5    .text   ascii   Ljc>
7338  0x000803bb 0x00481fbb 8   10   .text   utf8    \̬\e~+N+~ blocks=Basic Latin,Combining Diacritical Marks
7339  0x00080437 0x00482037 4   5    .text   ascii   \b3:u
7340  0x00080448 0x00482048 5   6    .text   ascii   &' +\a
7341  0x0008049d 0x0048209d 4   5    .text   ascii   E1\r\n
7342  0x000804be 0x004820be 4   5    .text   ascii   3~e.
7343  0x000804d2 0x004820d2 4   8    .text   utf8    سģӱ9 blocks=Arabic,Latin Extended-A,Cyrillic,Basic Latin
7344  0x000804dd 0x004820dd 4   5    .text   ascii   hYpd
7345  0x000804fe 0x004820fe 6   7    .text   ascii   ]kOg-<
7346  0x00080530 0x00482130 4   6    .text   utf8    LGrŞ blocks=Basic Latin,Latin Extended-A
7347  0x0008056d 0x0048216d 4   5    .text   ascii   (W7%
7348  0x00080572 0x00482172 5   6    .text   ascii   \r~a:f
7349  0x00080579 0x00482179 4   5    .text   ascii   P~d=
7350  0x000805a0 0x004821a0 4   5    .text   ascii   YU/Q
7351  0x000805bd 0x004821bd 4   5    .text   ascii   FW]F
7352  0x000805ef 0x004821ef 5   6    .text   ascii   MPgMr
7353  0x00080616 0x00482216 4   5    .text   ascii   3qd*
7354  0x0008063f 0x0048223f 8   10   .text   utf8    jr_}\2:\
7355  0x00080666 0x00482266 4   5    .text   ascii   K\r\r{
7356  0x00080681 0x00482281 4   5    .text   ascii   okSH
7357  0x0008068b 0x0048228b 4   6    .text   utf8    \b,ȸq blocks=Basic Latin,Latin Extended-B
7358  0x00080694 0x00482294 4   6    .text   utf8    #oؕO blocks=Basic Latin,Arabic
7359  0x000806a1 0x004822a1 5   7    .text   utf8    "L(Т3 blocks=Basic Latin,Cyrillic
7360  0x000806bf 0x004822bf 4   5    .text   ascii   Mw[9
7361  0x000806e0 0x004822e0 4   5    .text   ascii   T}0u
7362  0x00080704 0x00482304 4   5    .text   ascii   zO*$
7363  0x00080719 0x00482319 4   5    .text   ascii   Q\ah:
7364  0x0008073d 0x0048233d 6   7    .text   ascii   3\e!=m$
7365  0x0008075a 0x0048235a 4   6    .text   utf8     ǜ;u blocks=Basic Latin,Latin Extended-B
7366  0x0008078b 0x0048238b 4   5    .text   ascii   ~630
7367  0x00080877 0x00482477 4   5    .text   ascii   \tghf
7368  0x000808a3 0x004824a3 6   7    .text   ascii   O\aIqtC
7369  0x000808d3 0x004824d3 6   7    .text   ascii   2 Suq>
7370  0x000808db 0x004824db 4   5    .text   ascii   v{OC
7371  0x000808e8 0x004824e8 4   5    .text   ascii   7R*c
7372  0x000808f8 0x004824f8 4   5    .text   ascii   BZ+H
7373  0x00080907 0x00482507 5   8    .text   utf8    ˰dyH! blocks=Spacing Modifier Letters,Basic Latin
7374  0x00080916 0x00482516 4   5    .text   ascii   q\bKl
7375  0x0008091d 0x0048251d 4   5    .text   ascii   tpS@
7376  0x00080926 0x00482526 6   7    .text   ascii   ;Io\;T
7377  0x0008092d 0x0048252d 5   7    .text   utf8    %/;̈́, blocks=Basic Latin,Combining Diacritical Marks
7378  0x00080934 0x00482534 4   6    .text   utf8    ^fDٲ blocks=Basic Latin,Arabic
7379  0x0008095c 0x0048255c 4   5    .text   ascii   T!67
7380  0x00080975 0x00482575 5   6    .text   ascii   \bT`E\a
7381  0x000809a2 0x004825a2 4   5    .text   ascii   ?D-q
7382  0x000809aa 0x004825aa 4   5    .text   ascii   5%m5
7383  0x000809da 0x004825da 4   5    .text   ascii   /sNn
7384  0x00080a4d 0x0048264d 5   8    .text   utf8    v첷E9k blocks=Basic Latin,Hangul Syllables
7385  0x00080a9f 0x0048269f 4   5    .text   ascii   Z2- 
7386  0x00080aa4 0x004826a4 4   5    .text   ascii   &0:m
7387  0x00080ab5 0x004826b5 5   6    .text   ascii   ,G;Jr
7388  0x00080ac0 0x004826c0 4   5    .text   ascii   i=E@
7389  0x00080ae3 0x004826e3 4   7    .text   utf8    "諬G_ blocks=Basic Latin,CJK Unified Ideographs
7390  0x00080af8 0x004826f8 5   7    .text   utf8    ,tyTY
7391  0x00080b17 0x00482717 7   8    .text   ascii   S<ngJAC
7392  0x00080b33 0x00482733 8   9    .text   ascii   Az~a~aQ%
7393  0x00080b3f 0x0048273f 4   6    .text   utf8    <MT[
7394  0x00080b5f 0x0048275f 9   10   .text   ascii   [P!l@Z]mS
7395  0x00080b70 0x00482770 4   5    .text   ascii   q9i1
7396  0x00080b99 0x00482799 4   5    .text   ascii   0b]d
7397  0x00080bac 0x004827ac 4   5    .text   ascii   )K)R
7398  0x00080bb8 0x004827b8 4   5    .text   ascii   <x2`
7399  0x00080bfe 0x004827fe 5   6    .text   ascii   #1'y)
7400  0x00080c09 0x00482809 4   5    .text   ascii   jiT[
7401  0x00080c76 0x00482876 4   7    .text   utf8    tx軞\b blocks=Basic Latin,CJK Unified Ideographs
7402  0x00080c99 0x00482899 4   5    .text   ascii   8X'F
7403  0x00080cc5 0x004828c5 5   7    .text   utf8    xCǩ35 blocks=Basic Latin,Latin Extended-B
7404  0x00080ceb 0x004828eb 4   5    .text   ascii   Up9Z
7405  0x00080cfa 0x004828fa 7   8    .text   ascii   Ih8'\v5G
7406  0x00080d08 0x00482908 5   7    .text   utf8    \̋0's blocks=Basic Latin,Combining Diacritical Marks
7407  0x00080d2b 0x0048292b 4   5    .text   ascii   ;"u?
7408  0x00080d4c 0x0048294c 6   8    .text   utf8    wǱQ|o" blocks=Basic Latin,Latin Extended-B
7409  0x00080d5f 0x0048295f 4   5    .text   ascii   \vBV
7410  0x00080d74 0x00482974 7   8    .text   ascii   2`%9<\t?
7411  0x00080d8d 0x0048298d 5   6    .text   ascii   4Bsz6
7412  0x00080d9e 0x0048299e 4   5    .text   ascii   Bl\fE
7413  0x00080da8 0x004829a8 4   5    .text   ascii   Z@n\f
7414  0x00080dbb 0x004829bb 4   5    .text   ascii   UmE]
7415  0x00080de3 0x004829e3 4   5    .text   ascii   ?? @
7416  0x00080e03 0x00482a03 4   5    .text   ascii   (@P.
7417  0x00080e71 0x00482a71 8   9    .text   ascii   h[x:d`\fB
7418  0x00080e8c 0x00482a8c 4   5    .text   ascii   p<i~
7419  0x00080eb1 0x00482ab1 4   5    .text   ascii   -&6(
7420  0x00080ef8 0x00482af8 4   5    .text   ascii   z,o7
7421  0x00080f01 0x00482b01 16  18   .text   utf8    P@wm\b($tԐ&;V4msY blocks=Basic Latin,Cyrillic Supplement
7422  0x00080f33 0x00482b33 6   7    .text   ascii   {:J_@8
7423  0x00080f87 0x00482b87 5   6    .text   ascii   *JW+~
7424  0x00080f8e 0x00482b8e 4   6    .text   utf8    IB\v͔ blocks=Basic Latin,Combining Diacritical Marks
7425  0x00080f94 0x00482b94 6   7    .text   ascii   Tgb"iX
7426  0x00080fa3 0x00482ba3 5   6    .text   ascii   oIU7j
7427  0x00080fba 0x00482bba 5   6    .text   ascii   \rE]Dh
7428  0x00080fe0 0x00482be0 6   7    .text   ascii   i0/eIl
7429  0x00080feb 0x00482beb 4   8    .text   utf8    揜yLޔ blocks=CJK Unified Ideographs,Basic Latin,Thaana
7430  0x00081020 0x00482c20 4   5    .text   ascii   N_\nH
7431  0x0008104b 0x00482c4b 4   5    .text   ascii   U\bSn
7432  0x00081089 0x00482c89 4   6    .text   utf8    ܾ`NY blocks=Syriac,Basic Latin
7433  0x000810b8 0x00482cb8 4   5    .text   ascii   8,\nz
7434  0x000810ec 0x00482cec 7   8    .text   ascii   ,DrOI,~
7435  0x000810f7 0x00482cf7 4   7    .text   utf8    ꌨ9Uk blocks=Yi Syllables,Basic Latin
7436  0x00081120 0x00482d20 5   6    .text   ascii   wERj`
7437  0x00081147 0x00482d47 4   5    .text   ascii   OSkt
7438  0x00081169 0x00482d69 4   5    .text   ascii   n`hj
7439  0x000811a3 0x00482da3 8   9    .text   ascii   b:#{cq8n
7440  0x000811ed 0x00482ded 5   6    .text   ascii   0T]db
7441  0x00081210 0x00482e10 4   5    .text   ascii   \v:T=
7442  0x00081215 0x00482e15 4   5    .text   ascii   #";1
7443  0x00081244 0x00482e44 8   11   .text   utf8    ąi536D|Ч blocks=Latin Extended-A,Basic Latin,Cyrillic
7444  0x00081261 0x00482e61 7   10   .text   utf8    =F!9As|
7445  0x000812a3 0x00482ea3 4   5    .text   ascii   FWl$
7446  0x0008130c 0x00482f0c 4   5    .text   ascii   Sbc9
7447  0x0008133d 0x00482f3d 4   5    .text   ascii   _j^T
7448  0x00081350 0x00482f50 4   5    .text   ascii   EuNY
7449  0x00081359 0x00482f59 4   5    .text   ascii   ]\n\nm
7450  0x00081362 0x00482f62 4   5    .text   ascii   @h9Q
7451  0x000813a6 0x00482fa6 6   9    .text   utf8    賸!2L\ry blocks=CJK Unified Ideographs,Basic Latin
7452  0x000813d8 0x00482fd8 5   6    .text   ascii   f{5=c
7453  0x00081431 0x00483031 4   5    .text   ascii   B?81
7454  0x0008145a 0x0048305a 4   6    .text   utf8    ytr̓ blocks=Basic Latin,Combining Diacritical Marks
7455  0x00081460 0x00483060 5   6    .text   ascii   M"Zk(
7456  0x00081483 0x00483083 4   5    .text   ascii   w[1`
7457  0x000814a7 0x004830a7 6   9    .text   utf8    5MN뙇5` blocks=Basic Latin,Hangul Syllables
